Vᵢⱼ,γ1,Vᵢⱼ_std,γ1_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.5417243838999075,1.7663864190177452,0.22009233123336353,0.384346833615321,1.501844113260099,16,3.000653816036373,8.343279289126578,1.8678425599836406,10.211121849110219
0.5434174763968603,1.7683261212853734,0.22032305064948818,0.3847579491138853,1.5001988444571441,16,3.0006684545105595,8.343556007270948,1.6055619954958535,9.949118002766802
0.5436213023376854,1.7685595998098749,0.22035084170443,0.38480733912841514,1.500000796555958,16,3.0006587567689014,8.343566848008305,1.605588486433497,9.949155334441802
0.5436221035296682,1.7685605536712237,0.22035093539452702,0.3848076198245224,1.5,16,3.000663370461981,8.343576186505722,1.5180885924766732,9.861664778982394
0.543621220678543,1.7685595027271082,0.2203508222072921,0.38480734428195945,1.5000008906633548,16,3.000671196899186,8.343591717638033,1.5180884761452782,9.861680193783311
0.5304190804934235,1.7534344086597362,0.21855174414568948,0.3816017838803127,1.512829925705795,16,3.0782537216168864,8.552317766844546,1.2101868064943093,9.762504573338855
0.5436212057773818,1.7685595027271082,0.2203508371084533,0.38480734428195945,1.5000008906633548,16,3.079369522046992,8.55779703515778,1.1243690987595356,9.682166133917313
0.5304190655922623,1.753434434787945,0.21855174414568948,0.3816017838803127,1.512829925705795,16,3.060998056059318,8.582234883521656,1.5601868052663628,10.14242168878802
0.54362130722935,1.7685596069452654,0.2203508570670955,0.38480732258468814,1.5000007877836623,16,3.061749812933631,8.588559989453513,1.561869111055422,10.150429100508935
0.5436213023376884,1.7685595998098793,0.22035084170443028,0.38480732422725294,1.500000818907706,16,3.1392246227795133,8.634831920828653,1.5618691104393378,10.196701031267992
0.5164843384724502,1.7374700251384456,0.21665284487661485,0.37821828613644237,1.52637086336918,16,3.2107270778187758,8.797869520133226,1.5584854241913892,10.356354944324615
0.5164843384724502,1.737469999248125,0.21665284487661485,0.37821828613644237,1.5263708861138783,16,3.194662326801204,8.830171429162288,1.2959854238918684,10.126156853054157
0.543621256433802,1.7685595831904166,0.22035083486108317,0.38480741414077074,1.5000008231572977,16,3.1985205502984355,8.8466085676523,1.2993691065725608,10.145977674224863
0.5436212889807576,1.7685596127342678,0.22035083900744323,0.38480732700136755,1.5000008095735817,16,3.1985227030129497,8.846612883298533,1.2993691092278785,10.145981992526414
0.5436207153281618,1.768558723691266,0.22035085886721387,0.38480666791755375,1.5000015442486865,16,3.16130262790103,8.874557796456358,1.8243690231149317,10.698926819571287
0.543621256433802,1.7685595831904166,0.22035081995992198,0.38480741414077074,1.5000008455090517,16,3.2440506629929002,8.880894876368789,1.2118691065725606,10.092763982941351
0.5304190655922623,1.7534344086597362,0.21855175904685067,0.3816017838803127,1.512829925705795,16,3.2891482191193355,8.9698487437012,1.2976868049135375,10.267535548614736
0.5436213023376884,1.768559626163471,0.22035084170443028,0.38480732422725294,1.5000007965559525,16,3.292008318680367,8.978703348083346,1.561869110843515,10.54057245892686
0.5436213058331896,1.7685596033242923,0.2203508424102307,0.38480732350126917,1.5000007931492494,16,3.292008319733224,8.978703356219714,1.561869110862149,10.540572467081864
0.5436214554950268,1.7685598014818884,0.2203508547482152,0.3848072778023884,1.5000005486190684,16,3.292010522286592,8.978707799305761,1.2118691294722377,10.190576928778
0.4532520077299997,1.6650274743717204,0.20803611161758961,0.3628648137241582,1.5878162990230005,16,3.2431378683552836,9.015799709686215,0.9830038892066385,9.998803598892854
0.5436062023436403,1.768542336375564,0.22034876852392624,0.3848037588499523,1.5000154741772518,16,3.3227505980083176,9.095097956734687,0.818147773537443,9.91324573027213
0.27288847487967255,1.4583928372819588,0.18345779172998597,0.3190706731152406,1.7630828115549773,16,3.3048892683691076,9.104700475378433,1.4973441884012022,10.602044663779633
0.543620064319048,1.7685576896200261,0.2203508877492079,0.3848057701296188,1.5000024118002906,16,3.3381307291639715,9.138745278602329,1.5618689227067186,10.700614201309046
0.5436213221305112,1.7685596069452654,0.2203508421659343,0.38480732258468814,1.5000007877836623,16,3.338132163135247,9.138748604167432,1.4743691126755398,10.613117716842972
0.5436213023376854,1.7685595998098749,0.22035084170443,0.38480732422725394,1.500000796555958,16,3.338133236467753,9.138750742254578,1.5618691104393376,10.700619852693915
0.5430469461795274,1.7679016209677128,0.22027255812438784,0.3846679655937765,1.500558903648269,16,3.3529287483127836,9.223075458726647,0.993075124481418,10.216150583208066
-0.0705701674114182,1.0649072430290676,0.13665433736763619,0.2356753162264478,2.0968354588244096,16,3.3465833567247145,9.23894126754794,1.2498785046424756,10.488819772190414
0.5436213023376854,1.7685596261634666,0.22035084170443,0.38480732422725394,1.500000796555958,16,3.430584169986996,9.26998839106859,0.9931497350778894,10.26313812614648
0.5436213023376854,1.7685595998098749,0.22035084170443,0.38480732422725394,1.5000008189077116,16,3.3774521930111048,9.346732122596762,1.5181497346737127,10.864881857270476
0.5435851037728101,1.768518164662703,0.22034589340047506,0.3847986507970586,1.5000359541594799,16,3.399194297673908,9.383661697475905,1.2556450307682556,10.639306728244161
0.5436213023376854,1.7685596261634666,0.22035084170443,0.38480732422725394,1.500000796555958,16,3.554279512518777,9.610918159680711,1.5181497350778896,11.1290678947586
-0.0705701674114182,1.0649072430290676,0.13665435226879738,0.2356753013252866,2.0968354588244096,16,3.650651626205065,10.183828116179779,1.031150380137814,11.214978496317592
0.5417243838999075,1.766386445338954,0.22009233123336353,0.384346833615321,1.5018440908808781,16,3.587691672895943,10.336231233104819,0.905395059067889,11.241626292172707
0.5436062172448015,1.768542336375564,0.22034876852392624,0.3848037588499523,1.5000154518252797,16,3.588275452543417,10.340177463812916,0.993139025376266,11.33331648918918
0.9144104683655764,0.22035786698139578,0.8730110631205137,0.8642566209595381,2.543957670956883,16,3.736991592208968,10.555672274278788,1.9628711857500372,12.518543460028825
0.9144106786698103,0.22035789117744087,0.8730107196105801,0.864256704802413,2.543957630859146,16,3.7369949059693717,10.555678896542291,1.6128712143211947,12.168550110863485
0.9144099578979241,0.22035780825077447,0.8730118969159445,0.86425638317643,2.543957802558212,16,3.7369956692875306,10.555680441518003,1.7003711195371118,12.256051561055115
0.9144104629948886,0.22035786628901202,0.8730110713730828,0.864256608101881,2.543957681660923,16,3.73700354848891,10.55569618707297,1.7003711860081858,12.256067373081155
0.9144094048928727,0.22035772859035363,0.8730127126127312,0.8642560397818713,2.54395781167773,16,3.7370070972504594,10.555703312373872,1.8753710571283386,12.431074369502213
0.9143276897112108,0.22034834308349435,0.873146283380115,0.8642196731063939,2.543977390118973,16,3.737018394160116,10.555727984194817,1.70036030176639,12.256088285961209
0.9142486338687694,0.22033924635419047,0.8732754191504106,0.8641843920004227,2.5439962248315546,16,3.737037195058858,10.555767597062413,2.225349908389665,12.781117505452077
0.9111210851816126,0.21997941380307529,0.8783839422732709,0.86278880354839,2.5447412555399924,16,3.7375964198762,10.556965290634391,1.9624398738412823,12.519405164475673
0.5391501046873723,1.7634372058204655,0.2197415316179102,0.38372177165086235,1.5043456220587312,16,3.6477514327557574,10.574345443990953,0.6863441981928358,11.260689642183788
0.8624405740545046,0.2143785964658214,0.9578984408521344,0.841066387454388,2.556337707544324,16,3.74635206702178,10.57563447147266,1.606349586797621,12.181984058270281
0.8624405740545046,0.2143785964658214,0.9578984408521344,0.841066377454388,2.556337707544324,16,3.7463627029270627,10.575655743283212,2.218849587742176,12.794505331025388
