Vᵢⱼ,Vᵢⱼ_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.20318901395382646,1.3066158805139436,2.931775208934913,16,3.587548178793355,10.158388556342267,0.04209986527807987,10.200488421620346
-0.20318909282797748,1.3066171424405995,2.931775620526986,16,3.590082723090891,10.163871195802866,0.04453430448265075,10.208405500285517
-0.2033928116557755,1.3073054972297726,2.9317931314685346,16,3.5967263771540816,10.184583430415586,0.03261826128350824,10.217201691699092
-0.4209100140934178,2.042557932597838,2.9504173187168745,16,3.5806674604218203,10.187299781751086,0.044729834867280126,10.232029616618366
-0.203189259329481,1.3066178036024656,2.9317755732471955,16,3.5998843989018683,10.19002598540695,0.039509634243092735,10.229535619650044
-0.20318925932933818,1.3066178036012166,2.9317755732470734,16,3.6048185902188337,10.201891417461546,0.03918052260720252,10.241071940068752
-0.203189259329481,1.3066177936024657,2.9317755732471955,16,3.608361108282944,10.212655382246258,0.03437435379168932,10.247029736037948
-0.20318920326373147,1.3066155919282538,2.931774631182922,16,3.6077908505937453,10.213605009893513,0.026257848823374313,10.239862858716887
-0.3162541536532925,1.688799814151082,2.9414565038195315,16,3.601502650473224,10.216299387444893,0.04063214401857212,10.256931531463465
-0.20318925432021734,1.3066177597954491,2.9317755689601133,16,3.6094934705998565,10.216462921244714,0.029056405147124452,10.24551932639184
-0.2033928116557755,1.3073055072297726,2.9317931214685347,16,3.6116445342168193,10.217297878209731,0.05007637208583024,10.26737425029556
-0.20318924736343655,1.306617776409012,2.931775571564594,16,3.610324844276051,10.2182066683281,0.030656197629775644,10.248862865957877
-0.2032289927270027,1.3067517896955385,2.9317790958661165,16,3.6111781512504653,10.220286463549382,0.030770375773645834,10.251056839323025
-0.20355511210946908,1.3060201643606344,2.9306579195971416,16,3.612238246901236,10.221996822727817,0.03190983902450943,10.253906661752326
-0.20318947247766644,1.3066186142259004,2.931775522560669,16,3.613464601048628,10.224451022253366,0.038495789680431776,10.262946811933798
-0.20318897958088267,1.3066165033120891,2.9317756690154604,16,3.6152712942615546,10.226621286684335,0.04391722864086005,10.270538515325196
-0.20318904321905584,1.3066158571399198,2.931775165097434,16,3.615432151889693,10.227209580059906,0.0455797261058645,10.27278930616577
-0.203189259329481,1.3066177936024657,2.9317755732471955,16,3.617430976531396,10.231736763738628,0.04451751873610478,10.276254282474735
-0.20318896958088267,1.3066165033120891,2.9317756690154604,16,3.619075544209823,10.23304647106108,0.058674892398854074,10.291721363459935
-0.20658935843972812,1.3181104762444458,2.932066815305853,16,3.6162689840739017,10.233066464604317,0.031796520998121726,10.264862985602438
-0.20318946247766645,1.3066186142259004,2.931775512560669,16,3.618521859138779,10.234729152156572,0.04642495462648302,10.281154106783056
-0.20318888127803802,1.3066161206594986,2.9317756593227386,16,3.6184251931850566,10.235902495549551,0.03930188135689759,10.275204376906446
-0.20324972318526438,1.3065170910206325,2.931589975048103,16,3.6197918229267367,10.240428965658491,0.03434900511223102,10.274777970770723
-0.20318886637687683,1.3066161206594986,2.9317756593227386,16,3.620766053057956,10.241037445045293,0.03939871924363005,10.280436164288922
-0.21371747712168876,1.3422049688260458,2.9326771370958293,16,3.620257196228814,10.241390314305786,0.043436455133064475,10.284826769438851
-0.21338986065461402,1.2900165053275305,2.9006434015784275,16,3.6207899044283094,10.2416835466157,0.042509213350531955,10.284192759966231
-0.20318886637687683,1.3066161206594986,2.9317756593227386,16,3.6211789586927043,10.24244719143885,0.03911960558722979,10.28156679702608
-0.20318924932948101,1.3066177936024657,2.9317755732471955,16,3.620792761076742,10.243195519987038,0.032031590284167945,10.275227110271206
-0.6227105499347441,2.724684834622755,2.967695827920794,16,3.5848876123926843,10.24655315467352,0.06443514782674595,10.310988302500267
-0.20318968967297707,1.306614780945543,2.9317731467180166,16,3.624297807577163,10.24697254883587,0.05168240868515021,10.298654957521023
-0.3162541536532925,1.688799824151082,2.9414565038195315,16,3.615333913416307,10.248033293272446,0.05182156982047684,10.299854863092921
-0.20324972318526438,1.3065170910206325,2.931589931364009,16,3.624723889143459,10.249097373770944,0.050062823273962526,10.299160197044905
-0.20318893282801734,1.3066163552778842,2.9317756650124,16,3.623455939134823,10.24946610951327,0.03687703587336535,10.286343145386635
-0.20318921593097222,1.3066174140737932,2.9317755461054125,16,3.6243943394567033,10.249468411627891,0.04590034414490833,10.2953687557728
-0.20427949321001365,1.3103026952323573,2.9318690415255206,16,3.6244331228255633,10.249656809023348,0.04726765250561711,10.296924461528967
-0.20318968967297707,1.306614780945543,2.931773190404841,16,3.6235580384533144,10.249853168823035,0.03617096780509614,10.286024136628132
-0.20318928258767324,1.3066178831468245,2.9317755666252348,16,3.6242565372098694,10.25054022065807,0.04085267043811314,10.291392891096184
