Vᵢⱼ,Ƹᵢⱼ,γ1,Vᵢⱼ_std,Ƹᵢⱼ_std,γ1_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.01140157192641752,0.6167285500758594,1.0500724081651784,2.7863192971463526,0.7834471677130581,0.3964075859970075,1.3133539587815157,16,1.1074746191225153,3.741149114390151,0.4233240710573145,4.1644731854474655
-0.011404136488780244,0.6167295543355177,1.0500696743901674,2.786322445603565,0.7834555119002399,0.3964091518000104,1.313358334176857,16,1.2619246210274584,3.9872291888923437,0.4614447781395764,4.44867396703192
0.02670942100103732,0.5558082903250641,1.0105084906385264,2.681704144957778,0.7543020448843808,0.38184716731070667,1.2827054805267062,16,1.2664851302822089,4.007576436221488,0.282842705976239,4.290419142197727
-0.011402139588633316,0.6167283091011326,1.0500730174607569,2.7863194165129843,0.7834470801204636,0.3964077065597751,1.313353587067507,16,1.2090110030140606,4.300209517322599,0.24998226519804448,4.550191782520644
-0.01140210792290032,0.6167283345373633,1.0500729800823971,2.786319403147103,0.7834470762791662,0.3964076967969141,1.313353630058122,16,1.3715981980256187,4.407637514960783,0.3022970396627476,4.70993455462353
-0.011401277348194138,0.616728409827401,1.0500726072956983,2.786318896702541,0.7834463662081493,0.3964074431260289,1.3133535292150813,16,1.473140068199362,4.513068630444405,0.3486615263138523,4.8617301567582585
-0.01140212925191862,0.6167283215163556,1.050072999216675,2.7863194099892032,0.7834470782455567,0.3964077017945999,1.3133536031699653,16,1.5504104285214284,4.6495847586792785,0.5682964622615907,5.217881220940869
-0.011401313319592685,0.6167284558068732,1.0500726404892458,2.786318969472937,0.7834463773680521,0.3964074382368678,1.3133535408781074,16,1.4373735418441194,4.713473377816832,0.6123023879066687,5.325775765723501
-0.010865825596837528,0.6158724494049853,1.04951672622566,2.784849068620468,0.7830368682591202,0.39620284824495716,1.312922902494419,16,1.594033531362839,4.735262771090941,0.747509543592888,5.482772314683829
-0.01140210792290032,0.6167283345373633,1.0500729800823971,2.786319403147103,0.7834470862791663,0.3964076967969141,1.313353620058122,16,1.4796987820837195,4.74819746734271,0.41477634115135725,5.162973808494066
-0.011336075329705703,0.616624145197286,1.0500049096449418,2.7861398730302374,0.7833964811489729,0.3963825078809063,1.313301089737881,16,1.4885871865678817,4.777584498809325,0.5362957190748809,5.313880217884205
-0.011401262447032944,0.616728409827401,1.0500726072956983,2.786318896702541,0.7834463811093105,0.3964074431260289,1.3133535292150813,16,1.5039667881715995,4.788875501273352,0.40089635524044315,5.1897718565137945
-0.011401535333732405,0.6167285458891775,1.0500724370296033,2.786319252222312,0.7834470486532846,0.3964075636552087,1.3133538963508,16,1.504910289966049,4.838978639300051,0.49656379277785095,5.335542432077903
-0.011402170655307083,0.6167282962402819,1.0500730363596853,2.7863194232709274,0.7834470820626678,0.39640771149598986,1.3133535703870727,16,1.482824915613471,4.874891853628983,0.306617286482719,5.181509140111704
-0.011401605882804053,0.6167285632404702,1.0500723621007182,2.786319338833867,0.78344727819524,0.39640760672920444,1.313354016714447,16,1.4801015752325732,4.87786881004771,0.25617626975740165,5.134045079805111
-0.01140131248506099,0.6167284403958923,1.0500726555920286,2.7863189682791853,0.7834463771849811,0.39640743831707137,1.313353540686783,16,1.5446456445410879,4.888829814979818,0.30807308848996945,5.1969029034697884
-0.011397769751666358,0.616722778841117,1.0500689568772064,2.786309225581705,0.7834436605683714,0.39640607832999925,1.313350683882768,16,1.5222883296420284,4.904018012079092,0.49451175426448746,5.3985297663435805
-0.011402197347944091,0.616728279944875,1.0500730603056696,2.786319431833614,0.7834470845235475,0.3964077177504461,1.313353559252043,16,1.5969156072948523,4.940497230486649,0.4812805155354934,5.4217777460221415
-0.011402170655307083,0.616728306240282,1.0500730363596853,2.7863194232709274,0.7834470820626678,0.39640771149598986,1.3133535703870727,16,1.572809720900915,4.965237975034708,0.3126715515691556,5.277909526603865
-0.01140130704522582,0.6167284370726687,1.0500726520426213,2.786318960497801,0.7834463759916456,0.39640743883987245,1.313353539439648,16,1.5672660801028302,4.971624562350862,0.65800592871918,5.629630491070042
-0.011402170655307083,0.6167282962402819,1.0500730463596852,2.7863194232709274,0.7834470820626678,0.39640771149598986,1.3133535703870727,16,1.4410366849283294,4.97707194843489,1.008003788449186,5.9850757368840775
-0.012447369575697366,0.6171339971916795,1.0489616755151843,2.7876032000840643,0.786849836765779,0.3970461016063409,1.3151381923135381,16,1.530341418861675,4.997936035716138,0.5676596995375277,5.565595735253665
-0.011402170655307083,0.6167282962402819,1.0500730363596853,2.7863194232709274,0.7834470820626678,0.39640771149598986,1.3133535803870726,16,1.6179671437486751,5.011381323383398,0.5437871328448673,5.555168456228266
-0.01140132603773262,0.6167284486752898,1.0500726487876326,2.786318987665536,0.7834463801580278,0.39640745191573873,1.313353543793864,16,1.61781338069249,5.029203235558015,0.47542368208317054,5.504626917641185
