Vᵢᵢ,Vᵢⱼ,Vᵢᵢ_std,Vᵢⱼ_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.6482478955082916,-0.8957660288196722,0.17580358581447417,1.399616954839064,0.5,24,0.49557291538926207,2.053123771225958,0.8084212424705393,2.4442579515344987
0.6482478955082916,-0.8957660288196722,0.17580358581447417,1.399616964839064,0.5,24,0.49557291511817336,2.053123771679691,0.8084212422871943,2.444257951517536
0.6482479055082917,-0.8957660288196722,0.17580358581447417,1.399616954839064,0.5,24,0.4955729186492289,2.0531237723742963,0.8084212395987077,2.444257951400545
0.6482478955082916,-0.8957660188196721,0.17580358581447417,1.399616954839064,0.5,24,0.4955729154845374,2.0531237730339074,0.8084212411785436,2.4442579514559335
0.6482478955082916,-0.8957660288196722,0.17580359581447416,1.399616954839064,0.5,24,0.49557291781094825,2.0531237782459604,0.8084212411486066,2.444257950581009
0.6482478955082916,-0.8957660288196722,0.17580358581447417,1.399616954839064,0.50000001,24,0.49557292401471126,2.0531238111263597,0.8084212431627255,2.4442579824803983
0.6502575470606435,-0.8939715460399354,0.19885701064323935,1.3829735898718896,0.5,24,0.5025229869261777,2.0697184494948244,0.8049277692071989,2.443170707056942
0.6502575470606435,-0.8939715460399354,0.19885701064323935,1.3829735998718895,0.5,24,0.5025229866626221,2.0697184500000496,0.8049277690179595,2.4431707070638295
0.6502575570606436,-0.8939715460399354,0.19885701064323935,1.3829735898718896,0.5,24,0.5025229900879029,2.06971845052567,0.8049277666697956,2.443170707094129
0.6502575470606435,-0.8939715360399354,0.19885701064323935,1.3829735898718896,0.5,24,0.5025229870512088,2.0697184514148534,0.804927767909401,2.4431707070359634
0.6502575470606435,-0.8939715460399354,0.19885702064323935,1.3829735898718896,0.5,24,0.502522989508323,2.06971845694123,0.8049277679394424,2.4431707070438895
0.6502575470606435,-0.8939715460399354,0.19885701064323935,1.3829735898718896,0.50000001,24,0.5025229955932974,2.069718489233856,0.8049277699358481,2.443170737715181
0.6500634618909259,-0.892460752808794,0.19870349324150008,1.3818715089298765,0.5,24,0.5024700520037133,2.069819469770212,0.8048213650035247,2.443166995628722
0.6500634618909259,-0.892460752808794,0.19870349324150008,1.3818715189298765,0.5,24,0.5024700517390638,2.0698194702734387,0.8048213648147334,2.443166995634045
0.650063471890926,-0.892460752808794,0.19870349324150008,1.3818715089298765,0.5,24,0.5024700551592618,2.0698194707904403,0.8048213624623624,2.443166995650224
0.6500634618909259,-0.892460742808794,0.19870349324150008,1.3818715089298765,0.5,24,0.5024700521291753,2.0698194717004155,0.8048213637065846,2.4431669956138946
0.6500634618909259,-0.892460752808794,0.19870350324150007,1.3818715089298765,0.5,24,0.5024700545882453,2.069819477221202,0.8048213637325934,2.4431669956110054
0.6500634618909259,-0.892460752808794,0.19870349324150008,1.3818715089298765,0.50000001,24,0.5024700606731136,2.069819509521154,0.8048213657319587,2.4431670262966283
0.6501129795733924,-0.8957566946902316,0.20042146079456047,1.38376984225819,0.5,24,0.502838371765026,2.070568423901244,0.8049831925437605,2.4431779289969437
0.6501129795733924,-0.8957566946902316,0.20042146079456047,1.38376985225819,0.5,24,0.5028383715035927,2.0705684244137634,0.8049831923537907,2.4431779290080975
