Vᵢᵢ,Vᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.01943464858223923,0.1226178997106005,0.9150921433583097,1.6077343611554265,0.0001,1.7385971636442878,59,6.619915228084324,20.756506647533737,0.9132998595497241,21.669806507083464
1.0,0.01943464858223923,0.12261790971060049,0.9150921333583096,1.6077343611554265,0.0001,1.7385971636442878,59,6.6199152239018915,20.756506650308708,0.9132998595497241,21.669806509858436
1.0,0.01943464858223923,0.1226178997106005,0.9150921333583096,1.6077343611554265,0.0001,1.7385971736442878,59,6.619915233730969,20.7565066540296,0.9132998510566545,21.669806505086257
1.0,0.01943464858223923,0.1226178997106005,0.9150921333583096,1.6077343611554265,0.00010001,1.7385971636442878,59,6.619915227708218,20.756506663220375,0.9132998510566545,21.669806514277028
1.0,0.019434658582239233,0.1226178997106005,0.9150921333583096,1.6077343611554265,0.0001,1.7385971636442878,59,6.619915227762567,20.756506663378413,0.9132998453901456,21.669806508768556
1.0,0.01943464858223923,0.1226178997106005,0.9150921333583096,1.6077343611554265,0.0001,1.7385971636442878,59,6.61991522776285,20.756506663379223,0.9132998442435009,21.669806507622727
0.99999999,0.01943464858223923,0.1226178997106005,0.9150921333583096,1.6077343611554265,0.0001,1.7385971636442878,59,6.619915233080629,20.756506664264492,0.9132998442435013,21.669806508508
1.0,0.01943464858223923,0.1226178997106005,0.9150921333583096,1.6077343711554264,0.0001,1.7385971636442878,59,6.61991521803296,20.75650666431112,0.9132998510566545,21.669806515367778
1.0,0.00732558478858702,0.090722906041166,0.9490663284569274,1.613814925066785,0.0001,1.708815007915426,59,6.615126731156757,20.7844558042188,0.8999337273312221,21.68438953155002
1.0,0.00732558478858702,0.090722896041166,0.9490663384569274,1.613814925066785,0.0001,1.708815007915426,59,6.615126738567275,20.784455806323695,0.8999337273312221,21.68438953365492
1.0,0.00732558478858702,0.090722896041166,0.9490663284569274,1.613814925066785,0.0001,1.708815017915426,59,6.615126743815576,20.784455811528076,0.899933718341353,21.684389529869428
1.0,0.00732558478858702,0.090722896041166,0.9490663284569274,1.613814925066785,0.00010001,1.708815007915426,59,6.615126738006303,20.784455822805963,0.899933718341353,21.68438954114733
0.99999999,0.00732558478858702,0.090722896041166,0.9490663284569274,1.613814925066785,0.0001,1.708815007915426,59,6.61512674364801,20.78445582281989,0.8999337119943313,21.68438953481422
1.0,0.00732559478858702,0.090722896041166,0.9490663284569274,1.613814925066785,0.0001,1.708815007915426,59,6.615126738022015,20.784455822857627,0.8999337124265407,21.684389535284165
1.0,0.00732558478858702,0.090722896041166,0.9490663284569274,1.613814925066785,0.0001,1.708815007915426,59,6.615126738022234,20.784455822858337,0.8999337119943307,21.684389534852663
1.0,0.00732558478858702,0.090722896041166,0.9490663284569274,1.613814935066785,0.0001,1.708815007915426,59,6.615126728039975,20.784455826372888,0.899933718341353,21.68438954471424
1.0,0.014114249197858024,0.07545577726170674,0.9918261528418298,1.606399966119641,0.0001,1.6702229154224082,59,6.616179160054058,20.79452664381738,0.9159663742042682,21.710493018021655
