Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,1.0,0.5084682051568061,0.0001,1.99999999,59,8.869055537964476,28.002273483303803,1.6781638051491852,29.68043728845299
1.0,1.0,1.0,0.5084682151568062,0.0001,2.0,59,8.869055538209723,28.002273484145363,1.6781638274020412,29.6804373115474
1.0,1.0,1.0,0.5084682051568061,0.0001,2.0,59,8.869055539028228,28.00227348614924,1.6781638051521346,29.680437291301367
1.0,1.0,0.99999999,0.5084682051568061,0.0001,2.0,59,8.869055539456195,28.00227348740407,1.6781637829022282,29.680437270306296
0.99999999,1.0,1.0,0.5084682051568061,0.0001,2.0,59,8.869055546080896,28.002273508151177,1.6781638051521346,29.680437313303305
1.0,0.99999999,1.0,0.5084682051568061,0.0001,2.0,59,8.869055546080896,28.002273508151177,1.6781638051521346,29.680437313303305
1.0,1.0,1.0,0.5084682051568061,0.00010001,2.0,59,8.86905555955292,28.00227355049489,1.6781638051550847,29.68043735564998
1.0,1.0,0.6056365592752854,0.15516222681475303,0.0001,1.7984783344983581,59,8.904100288851822,28.092823564892058,0.4867176735924527,28.579541238484506
1.0,1.0,0.6056365692752854,0.15516221681475303,0.0001,1.7984783344983581,59,8.90410028937884,28.092823565926984,0.48671767359245277,28.579541239519443
1.0,1.0,0.6056365592752854,0.15516221681475303,0.0001,1.7984783344983581,59,8.904100289930016,28.092823567533905,0.48671766237067066,28.57954122990458
1.0,1.0,0.6056365592752854,0.15516221681475303,0.0001,1.798478344498358,59,8.904100290546747,28.09282356923422,0.48671765642873155,28.579541225662947
1.0,0.99999999,0.6056365592752854,0.15516221681475303,0.0001,1.7984783344983581,59,8.904100297055674,28.09282358953241,0.4867176623706708,28.579541251903084
0.99999999,1.0,0.6056365592752854,0.15516221681475303,0.0001,1.7984783344983581,59,8.904100297055674,28.09282358953241,0.4867176623706708,28.579541251903084
1.0,1.0,0.6056365592752854,0.15516221681475303,0.00010001,1.7984783344983581,59,8.904100310697423,28.092823631790083,0.48671765642873155,28.579541288218806
1.0,1.0,0.2717237430712076,0.15915451789581558,0.0001,1.9925016217892266,59,8.929483791075453,28.16479033034823,0.13700209148352077,28.30179242183175
1.0,1.0,0.2717237579723688,0.1591545029946544,0.0001,1.9925016217892266,59,8.929483791631721,28.164790331426996,0.13700209148352077,28.301792422910516
1.0,1.0,0.2717237430712076,0.1591545029946544,0.0001,1.9925016217892266,59,8.929483792311034,28.164790333379294,0.13700208201315597,28.30179241539245
1.0,1.0,0.2717237430712076,0.1591545029946544,0.0001,1.9925016514798144,59,8.929483793269133,28.16479033590962,0.13700208136515377,28.301792417274775
1.0,0.9999999850988388,0.2717237430712076,0.1591545029946544,0.0001,1.9925016217892266,59,8.929483803259803,28.164790366819044,0.1370020820131561,28.301792448832202
0.9999999850988388,1.0,0.2717237430712076,0.1591545029946544,0.0001,1.9925016217892266,59,8.929483803259803,28.164790366819044,0.1370020820131561,28.3017924488322
1.0,1.0,0.2717237430712076,0.1591545029946544,0.00010001490116119385,1.9925016217892266,59,8.929483824223169,28.164790430992127,0.13700208168793523,28.301792512680056
1.0,1.0,-0.6938786476622889,0.6668178661670118,0.0001,1.9620258853102295,59,8.932727521660935,28.191678424818804,1.3675933761572818,29.559271800976095
1.0,1.0,-0.6938786376622889,0.6668178561670117,0.0001,1.9620258853102295,59,8.932727521991959,28.191678425424573,1.3675933360167343,29.559271761441313
1.0,1.0,-0.6938786476622889,0.6668178561670117,0.0001,1.9620258853102295,59,8.932727522507186,28.191678426871423,1.3675933560870082,29.559271782958437
1.0,1.0,-0.6938786476622889,0.6668178561670117,0.0001,1.9620258953102294,59,8.932727522834993,28.19167842748156,1.3675933549697217,29.559271782451287
0.99999999,1.0,-0.6938786476622889,0.6668178561670117,0.0001,1.9620258853102295,59,8.932727530364776,28.19167845060774,1.3675933560870082,29.559271806694746
1.0,0.99999999,-0.6938786476622889,0.6668178561670117,0.0001,1.9620258853102295,59,8.932727530364776,28.19167845060774,1.3675933560870082,29.559271806694746
1.0,1.0,-0.6938786476622889,0.6668178561670117,0.00010001,1.9620258853102295,59,8.932727545339652,28.191678496221733,1.3675933549697217,29.55927185119145
1.0,1.0,-0.5008819992673312,0.4871325258988418,0.0001,1.9657720005547026,59,8.93822246163699,28.20118512260227,0.721645330190816,28.92283045279309
1.0,1.0,-0.5008819892673312,0.4871325158988418,0.0001,1.9657720005547026,59,8.938222461980857,28.201185123244116,0.7216453010443878,28.922830424288502
1.0,1.0,-0.5008819992673312,0.4871325158988418,0.0001,1.9657720005547026,59,8.938222462484365,28.201185124664434,0.7216453156176017,28.92283044028204
1.0,1.0,-0.5008819992673312,0.4871325158988418,0.0001,1.9657720105547025,59,8.938222462735583,28.20118512514327,0.7216453146108258,28.922830439754094
0.99999999,1.0,-0.5008819992673312,0.4871325158988418,0.0001,1.9657720005547026,59,8.938222470227185,28.201185148078814,0.7216453156176018,28.922830463696414
1.0,0.99999999,-0.5008819992673312,0.4871325158988418,0.0001,1.9657720005547026,59,8.938222470227185,28.201185148078814,0.7216453156176018,28.922830463696414
1.0,1.0,-0.5008819992673312,0.4871325158988418,0.00010001,1.9657720005547026,59,8.938222485005575,28.20118519304381,0.7216453146108258,28.922830507654627
1.0,1.0,-0.21774347951134687,0.29093773877993495,0.0001,1.947477248739997,59,8.940454793893991,28.20121983465286,0.1948864927619589,28.396106327414817
1.0,1.0,-0.21774346951134688,0.29093772877993496,0.0001,1.947477248739997,59,8.940454794266676,28.201219835363496,0.19488647775586307,28.39610631311936
1.0,1.0,-0.21774347951134687,0.29093772877993496,0.0001,1.947477248739997,59,8.940454794768284,28.201219836788084,0.19488648525891086,28.396106322046986
1.0,1.0,-0.21774347951134687,0.29093772877993496,0.0001,1.9474772587399969,59,8.940454794978344,28.201219837239854,0.19488648371243988,28.396106320952292
1.0,0.99999999,-0.21774347951134687,0.29093772877993496,0.0001,1.947477248739997,59,8.940454802358998,28.201219859799636,0.19488648525891097,28.396106345058545
0.99999999,1.0,-0.21774347951134687,0.29093772877993496,0.0001,1.947477248739997,59,8.940454802358998,28.201219859799636,0.19488648525891097,28.396106345058545
1.0,1.0,-0.21774347951134687,0.29093772877993496,0.00010001,1.947477248739997,59,8.940454816870814,28.20121990396479,0.19488648371243988,28.396106387677225
1.0,1.0,0.049549687563507666,0.10584933025557507,0.0001,1.9910424321622553,59,8.944098359311587,28.20485250292876,0.017925503719412865,28.222778006648173
1.0,1.0,0.04954970246466886,0.10584931535441387,0.0001,1.9910424321622553,59,8.944098359856822,28.204852503986356,0.017925503719412865,28.222778007705763
1.0,1.0,0.049549687563507666,0.10584931535441387,0.0001,1.9910424321622553,59,8.94409836054915,28.20485250596439,0.017925500303864954,28.222778006268257
1.0,1.0,0.049549687563507666,0.10584931535441387,0.0001,1.9910424618310996,59,8.944098360977696,28.20485250704246,0.01792549952862454,28.222778006571087
0.9999999850988388,1.0,0.049549687563507666,0.10584931535441387,0.0001,1.9910424321622553,59,8.944098371643046,28.204852539661623,0.017925500303865114,28.222778039965494
1.0,0.9999999850988388,0.049549687563507666,0.10584931535441387,0.0001,1.9910424321622553,59,8.944098371643044,28.204852539661623,0.017925500303865114,28.22277803996549
1.0,1.0,0.049549687563507666,0.10584931535441387,0.00010001490116119385,1.9910424321622553,59,8.944098392890035,28.204852604291155,0.01792549991450055,28.22277810420566
1.0,1.0,0.07820897722606375,0.06875742022517854,0.0001,1.9963856995775615,59,8.945914208666906,28.208779411815176,0.015947569163602182,28.224726980978772
1.0,1.0,0.07820898722606374,0.06875741022517855,0.0001,1.9963856995775615,59,8.945914209031967,28.20877941252529,0.015947569163602182,28.22472698168889
1.0,1.0,0.07820897722606375,0.06875741022517855,0.0001,1.9963856995775615,59,8.945914209492386,28.20877941384143,0.01594756699584789,28.224726980837282
1.0,1.0,0.07820897722606375,0.06875741022517855,0.0001,1.9963857095775615,59,8.945914209610665,28.208779414148175,0.01594756689217618,28.22472698104036
0.99999999,1.0,0.07820897722606375,0.06875741022517855,0.0001,1.9963856995775615,59,8.945914216921718,28.208779436404384,0.015947566995847963,28.224727003400233
1.0,0.99999999,0.07820897722606375,0.06875741022517855,0.0001,1.9963856995775615,59,8.945914216921718,28.20877943640439,0.015947566995847963,28.22472700340023
1.0,1.0,0.07820897722606375,0.06875741022517855,0.00010001,1.9963856995775615,59,8.945914231154848,28.208779479672046,0.01594756689217618,28.224727046564226
1.0,1.0,-0.26894524767398015,0.28901988973508724,0.0001,1.9766041042592926,59,8.943699638515154,28.20995355144619,0.2304027379094744,28.44035628935567
1.0,1.0,-0.26894523767398015,0.28901987973508725,0.0001,1.9766041042592926,59,8.943699638869928,28.209953552121867,0.2304027214495032,28.440356273571375
1.0,1.0,-0.26894524767398015,0.28901987973508725,0.0001,1.9766041042592926,59,8.94369963935615,28.209953553500792,0.2304027296794887,28.440356283180286
1.0,1.0,-0.26894524767398015,0.28901987973508725,0.0001,1.9766041142592925,59,8.943699639525251,28.20995355384345,0.2304027289922599,28.4403562828357
1.0,0.99999999,-0.26894524767398015,0.28901987973508725,0.0001,1.9766041042592926,59,8.943699646966005,28.209953576543974,0.23040272967948874,28.44035630622346
0.99999999,1.0,-0.26894524767398015,0.28901987973508725,0.0001,1.9766041042592926,59,8.943699646966005,28.209953576543974,0.23040272967948874,28.44035630622346
1.0,1.0,-0.26894524767398015,0.28901987973508725,0.00010001,1.9766041042592926,59,8.943699661515858,28.209953620763443,0.2304027289922599,28.440356349755707
1.0,1.0,0.01457483359899399,0.09745797623807685,0.0001,1.9908127251247112,59,8.94641977227795,28.21120219267278,0.009378424361864198,28.220580617034635
1.0,1.0,0.014574848500155184,0.09745796133691566,0.0001,1.9908127251247112,59,8.946419772821423,28.211202193727008,0.009378424361864198,28.220580618088864
