Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.3241780838355357,-0.4280558148176425,0.2594162622544202,0.3736087693799485,1.0603937206966099,39,8.954888321541715,25.068364597412785,2.23924545916335,27.307610056576138
0.3241780838355357,-0.4280558148176425,0.2594162622544202,0.3736087693799485,1.0603937306966098,39,8.954888321636664,25.0683645992189,2.2392454613979176,27.307610060616817
0.3241780838355357,-0.4280558148176425,0.2594162622544202,0.3736087793799485,1.0603937206966099,39,8.954888322094321,25.068364601399967,2.2392454650188314,27.3076100664188
0.3241780838355357,-0.4280558148176425,0.2594162722544202,0.3736087693799485,1.0603937206966099,39,8.954888326967366,25.068364608841122,2.2392454650188314,27.307610073859955
0.3241780838355357,-0.4280558048176425,0.2594162622544202,0.3736087693799485,1.0603937206966099,39,8.954888327428403,25.068364610568434,2.2392454397024815,27.307610050270917
0.3241780938355357,-0.4280558148176425,0.2594162622544202,0.3736087693799485,1.0603937206966099,39,8.954888327428403,25.068364610568434,2.2392454397024815,27.307610050270917
0.3900614175696087,-0.37606151069773025,0.01939764152474427,0.3400753290042836,0.9366070003263469,39,8.994274774605838,25.134218853334527,1.8913899926853197,27.025608846019846
0.3900614175696087,-0.37606151069773025,0.01939765152474427,0.3400753190042836,0.9366070003263469,39,8.994274774648723,25.13421885364252,1.8913899926853197,27.025608846327835
0.3900614175696087,-0.37606151069773025,0.01939764152474427,0.3400753190042836,0.9366070003263469,39,8.994274775620323,25.134218855000857,1.8913899893601953,27.02560884436105
0.3900614175696087,-0.37606151069773025,0.01939764152474427,0.3400753190042836,0.936607010326347,39,8.994274776020903,25.134218856195787,1.8913899870146536,27.025608843210435
0.3900614175696087,-0.37606150069773026,0.01939764152474427,0.3400753190042836,0.9366070003263469,39,8.994274783548768,25.134218872103,1.891389970989694,27.02560884309269
0.3900614275696087,-0.37606151069773025,0.01939764152474427,0.3400753190042836,0.9366070003263469,39,8.994274783548768,25.134218872103,1.8913899709896933,27.02560884309269
0.3900917814415938,-0.37626467741152514,0.011696866581495055,0.3284377761919197,0.9468547561019617,39,8.996673943184906,25.138529292969746,1.883240807259451,27.021770100229197
0.3900917814415938,-0.37626467741152514,0.011696876581495055,0.3284377661919197,0.9468547561019617,39,8.99667394316415,25.13852929321111,1.883240807259451,27.02177010047056
0.3900917814415938,-0.37626467741152514,0.011696866581495055,0.3284377661919197,0.9468547561019617,39,8.996673944369634,25.138529295025272,1.883240804113205,27.02177009913847
0.3900917814415938,-0.37626467741152514,0.011696866581495055,0.3284377661919197,0.9468547661019617,39,8.996673944792095,25.138529296223446,1.8832408021468316,27.021770098370283
0.3900917814415938,-0.37626466741152514,0.011696866581495055,0.3284377661919197,0.9468547561019617,39,8.996673952482265,25.13852931253175,1.8832407857411062,27.02177009827286
