Vᵢᵢ,Ʌᵢᵢ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,0.0001,59,8.955203482301844,28.23303289518876,2.9494100295000005,31.182442924688765
1.0,1.0,0.0001,59,8.955203482301844,28.23303289518876,2.9494100295000005,31.182442924688765
1.0,0.99999999,0.0001,59,8.955203489761951,28.233032917780122,2.9494100295000005,31.182442947280123
0.99999999,1.0,0.0001,59,8.955203489761951,28.233032917780122,2.9494100295000005,31.182442947280123
0.9999999850988388,1.0,0.0001,59,8.955203493418269,28.23303292885251,2.9494100295000005,31.182442958352514
1.0,0.9999999850988388,0.0001,59,8.955203493418269,28.23303292885251,2.9494100295000005,31.182442958352514
1.0,1.0,0.00010001,59,8.955203504060934,28.233032961082255,2.9494099705059,31.18244293158816
1.0,1.0,0.00010001490116119385,59,8.955203514725417,28.233032993377734,2.9494099415919415,31.182442934969668
1.0,1.0,0.48565968884703,59,10.984872758520764,33.16159733498617,0.7804105692469556,33.942007904233115
1.0,0.99999999,0.48565968884703,59,10.984872772063524,33.16159736462823,0.7804105692469556,33.94200793387518
0.99999999,1.0,0.48565968884703,59,10.984872772063524,33.16159736462823,0.7804105692469556,33.94200793387518
1.0,1.0,0.48565969884703,59,10.984872804754154,33.16159743541619,0.7804105389008772,33.942007974317065
1.0,1.0,0.8000821705572978,59,12.263751628416907,35.863833457299236,0.11790305866079008,35.98173651596003
0.99999999,1.0,0.8000821705572978,59,12.263751638849207,35.863833478965205,0.11790305866079012,35.981736537626
1.0,0.99999999,0.8000821705572978,59,12.263751638849207,35.863833478965205,0.11790305866079012,35.981736537626
1.0,1.0,0.8000821805572979,59,12.263751662839462,35.86383352846717,0.11790304686563835,35.9817365753328
-0.04518556594848633,0.6206033527851105,0.2945229691554423,59,13.000865779455678,37.38185819999597,2.9649165616156243,40.34677476161159
0.40294264256954193,0.8790163397789001,0.7799324014934403,59,13.01421865671777,37.405328533704896,0.5231101473263985,37.928438681031295
0.44269710779190063,0.8426131904125214,1.124157069864267,59,13.705310160990052,38.8015136358991,0.42217544535830837,39.223689081257405
0.5608232170343399,-0.38037003576755524,0.05470193302666761,59,13.882281136055646,39.158547385442304,5.077764470851477,44.23631185629378
0.3236037753522396,0.989392688497901,1.3054637368432327,59,13.934932732850562,39.26303427524159,0.6233395996306618,39.88637387487224
0.514684185385704,0.514684185385704,1.2171541422297427,59,14.013633931168837,39.42120568487713,0.8339277161367054,40.255133401013836
0.9488651752471924,0.007671922445297241,1.9427365649208275,59,14.514078645941343,40.42375269078074,3.4248200169870877,43.84857270776783
-0.16856083273887634,0.25288986669612884,0.9829112104343165,59,14.659937228314096,40.71555544874107,2.7073354758276453,43.422890924568705
-0.16856082273887635,0.25288985669612885,0.9829112104343165,59,14.659937228314096,40.71555544874107,2.7073354758276453,43.422890924568705
-0.16856083273887634,0.25288985669612885,0.9829112104343165,59,14.659937238949817,40.715555470013456,2.7073355040837916,43.42289097409724
-0.16856083273887634,0.25288985669612885,0.9829112104343165,59,14.659937238949817,40.715555470013456,2.7073355040837916,43.42289097409724
-0.16856083273887634,0.25288985669612885,0.9829112204343166,59,14.659937240368025,40.71555547284998,2.707335503075554,43.42289097592553
-0.8320037573575974,0.9082345813512802,1.2171541422297427,59,14.693468521854946,40.78261993548597,2.8685147522703476,43.65113468775632
-0.8320037573575974,0.9082345813512802,1.8450561990852485,59,14.728013011839332,40.85170961007715,4.83605872373872,45.687768333815875
-0.16856083273887634,0.25288985669612885,1.9427365649208275,59,14.728918672771638,40.85352093620865,5.328293106208001,46.18181404241666
-0.16856083273887634,0.007671922445297241,1.9427365649208275,59,14.790369686254843,40.97642346235433,6.065531731913685,47.04195519426801
0.6954289293168858,-0.9924096720331788,1.610562290313579,59,14.872218710493598,41.14013088700985,4.990858508193243,46.130989395203095
-0.8320037573575974,0.514684185385704,1.2171541422297427,59,14.988620490224065,41.37298104513739,4.099462842388178,45.47244388752555
-0.9978722184896469,0.3566550463438034,1.3968594548279283,59,15.118467151721948,41.63284973188195,5.609438170262735,47.24228790214469
-0.9067492132291486,-0.975482211947416,1.534463631037641,59,15.650246852447795,42.6997874155102,11.958065668549212,54.65785308405942
-0.29472216591238976,-0.29472216591238976,0.5929477970430863,59,15.990741863097094,43.382372009725096,5.433891099368992,48.81626310909408
-0.9978722184896469,0.6206033527851105,0.2945229691554423,59,16.058696786943646,43.51844168881674,5.636121485233294,49.15456317405004
0.2597602382302284,-0.6814330145716667,0.22123895140675853,59,16.426492957484808,44.25952419682156,6.114150912686855,50.373675109508405
-0.9779562503099442,-0.9779562503099442,1.1218437502126313,59,16.558713890617913,44.534703786300526,11.585112641437854,56.11981642773838
-0.9978722184896469,0.3566550463438034,0.2945229691554423,59,17.039909687195554,45.50301427640853,6.6130293920433845,52.11604366845191
