Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,-0.3695023430030129,-0.5106226807123265,0.18478314069072338,-0.5434430963213738,0.44178887732596656,0.3861280091009017,1.8837152230829708,0.6649751995118478,39,8.156196004983617,23.27555515375249,1.5426561769179978,24.818211330670486
0.99999999,-0.3695023430030129,-0.5106226807123265,0.18478314069072338,-0.5434430963213738,0.44178886732596656,0.3861280091009017,1.8837152230829708,0.6649751995118478,39,8.156196005129129,23.275555157455493,1.542656180472499,24.818211337927988
1.0,-0.3695023430030129,-0.5106226807123265,0.18478315069072337,-0.5434430963213738,0.44178886732596656,0.3861280091009017,1.8837152230829708,0.6649751995118478,39,8.156196008850642,23.275555159764586,1.542656174237106,24.818211334001692
1.0,-0.3695023430030129,-0.5106226807123265,0.18478314069072338,-0.5434430963213738,0.44178886732596656,0.3861280091009017,1.8837152230829708,0.6649752095118479,39,8.156196006823969,23.275555160217053,1.5426561670006962,24.818211327217746
1.0,-0.3695023430030129,-0.5106226807123265,0.18478314069072338,-0.5434430963213738,0.44178886732596656,0.3861280091009017,1.8837152230829708,0.6649751995118478,39,8.156196007510676,23.275555161593758,1.5426561678046027,24.81821132939836
1.0,-0.3695023430030129,-0.5106226807123265,0.18478314069072338,-0.5434430963213738,0.44178886732596656,0.3861280091009017,1.8837152330829707,0.6649751995118478,39,8.156196008451946,23.27555516246177,1.5426561670006962,24.818211329462464
1.0,-0.3695023430030129,-0.5106226707123265,0.18478314069072338,-0.5434430963213738,0.44178886732596656,0.3861280091009017,1.8837152230829708,0.6649751995118478,39,8.156196008503501,23.275555164140922,1.5426561613720986,24.818211325513012
1.0,-0.3695023430030129,-0.5106226807123265,0.18478314069072338,-0.5434430863213737,0.44178886732596656,0.3861280091009017,1.8837152230829708,0.6649751995118478,39,8.156196009533144,23.275555166054364,1.5426561586912062,24.818211324745576
1.0,-0.3695023430030129,-0.5106226807123265,0.18478314069072338,-0.5434430963213738,0.44178886732596656,0.3861280191009017,1.8837152230829708,0.6649751995118478,39,8.156196012049179,23.27555517084737,1.5426561670006962,24.818211337848066
1.0,-0.3695023330030129,-0.5106226807123265,0.18478314069072338,-0.5434430963213738,0.44178886732596656,0.3861280091009017,1.8837152230829708,0.6649751995118478,39,8.1561960121476,23.275555171898166,1.5426561551367057,24.818211327034874
1.0,-0.2480391770227385,-0.41267562662189367,0.11319738656345439,-0.3050980532306832,0.4268338782397997,0.0001,2.0,0.9623777135316152,39,8.158152112372333,23.314139490265006,1.0969324301853867,24.411071920450397
1.0,-0.2480391770227385,-0.41267562662189367,0.11319739656345439,-0.3050980532306832,0.4268338682397997,0.0001,2.0,0.9623777135316152,39,8.158152113752124,23.314139492150325,1.0969324282793418,24.411071920429666
1.0,-0.2480391770227385,-0.41267562662189367,0.11319738656345439,-0.3050980532306832,0.4268338682397997,0.0001,1.99999999,0.9623777135316152,39,8.158152113525661,23.314139496957935,1.0969324238777918,24.41107192083572
1.0,-0.2480391770227385,-0.41267562662189367,0.11319738656345439,-0.3050980532306832,0.4268338682397997,0.0001,2.0,0.9623777135316152,39,8.158152113819664,23.314139497061948,1.0969324234150166,24.411071920476964
0.99999999,-0.2480391770227385,-0.41267562662189367,0.11319738656345439,-0.3050980532306832,0.4268338682397997,0.0001,2.0,0.9623777135316152,39,8.158152113796287,23.31413949743867,1.0969324349593788,24.41107193239805
1.0,-0.2480391770227385,-0.41267562662189367,0.11319738656345439,-0.3050980532306832,0.4268338682397997,0.0001,2.0,0.9623777235316152,39,8.158152114762421,23.31413949751874,1.0969324229522417,24.411071920470988
1.0,-0.2480391770227385,-0.41267561662189367,0.11319738656345439,-0.3050980532306832,0.4268338682397997,0.0001,2.0,0.9623777135316152,39,8.158152116434366,23.31413950192727,1.096932418550691,24.41107192047796
