Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.4506312634601067,0.5596452771303605,0.13640624864483938,-0.0606229281170279,0.0001,0.04014079652148364,2.0,59,7.985268576406661,25.622574998951006,1.68715133209416,27.30972633104516
1.0,0.4506312783612679,0.5596452622291993,0.13640624864483938,-0.0606229281170279,0.0001,0.04014079652148364,2.0,59,7.985268576406661,25.622574998951006,1.68715133209416,27.30972633104516
1.0,0.4506312634601067,0.5596452622291993,0.13640626354600058,-0.0606229281170279,0.0001,0.04014079652148364,2.0,59,7.985268577695087,25.622575009819105,1.6871513142196237,27.309726324038728
1.0,0.4506312634601067,0.5596452622291993,0.13640624864483938,-0.0606229281170279,0.0001,0.04014079652148364,1.9999999701976776,59,7.985268578646993,25.622575012093254,1.6871513661417503,27.309726378235002
1.0,0.4506312634601067,0.5596452622291993,0.13640624864483938,-0.0606229281170279,0.0001,0.04014079652148364,2.0,59,7.985268578986743,25.622575012921562,1.6871513098890771,27.309726322810647
1.0,0.4506312634601067,0.5596452622291993,0.13640624864483938,-0.060622943018189095,0.0001,0.04014079652148364,2.0,59,7.985268579587561,25.622575014332696,1.6871513142196237,27.309726328552323
1.0,0.4506312634601067,0.5596452622291993,0.13640624864483938,-0.0606229281170279,0.0001,0.040140811422644834,2.0,59,7.98526857774196,25.62257502673595,1.6871512817627423,27.309726308498693
0.9999999850988388,0.4506312634601067,0.5596452622291993,0.13640624864483938,-0.0606229281170279,0.0001,0.04014079652148364,2.0,59,7.9852685940919965,25.622575058881267,1.687151309889078,27.30972636877034
1.0,0.4506312634601067,0.5596452622291993,0.13640624864483938,-0.0606229281170279,0.00010001490116119385,0.04014079652148364,2.0,59,7.985268619383289,25.622575149670336,1.6871512817627423,27.309726431433077
1.0,0.46646431623457,0.5754782214669816,0.1590870474117405,-0.16698892724675002,0.0001,0.08276449376215575,2.0,59,7.982324353411601,25.644629757794736,1.7061963002825016,27.350826058077235
1.0,0.46646430623457,0.5754782314669816,0.1590870474117405,-0.16698892724675002,0.0001,0.08276449376215575,2.0,59,7.982324353411601,25.644629757794736,1.7061963002825016,27.350826058077235
1.0,0.46646430623457,0.5754782214669816,0.1590870574117405,-0.16698892724675002,0.0001,0.08276449376215575,2.0,59,7.982324355156435,25.644629766379865,1.7061962897234697,27.35082605610334
1.0,0.46646430623457,0.5754782214669816,0.1590870474117405,-0.16698891724675002,0.0001,0.08276449376215575,2.0,59,7.982324355564755,25.644629767411615,1.7061962801042285,27.35082604751585
1.0,0.46646430623457,0.5754782214669816,0.1590870474117405,-0.16698892724675002,0.0001,0.08276449376215575,1.99999999,59,7.982324355917902,25.644629768221183,1.7061963029508473,27.350826071172026
1.0,0.46646430623457,0.5754782214669816,0.1590870474117405,-0.16698892724675002,0.0001,0.08276449376215575,2.0,59,7.982324355992216,25.644629768411296,1.7061962849138492,27.350826053325143
1.0,0.46646430623457,0.5754782214669816,0.1590870474117405,-0.16698892724675002,0.0001,0.08276450376215574,2.0,59,7.982324357443505,25.644629781598468,1.706196266876852,27.35082604847532
0.99999999,0.46646430623457,0.5754782214669816,0.1590870474117405,-0.16698892724675002,0.0001,0.08276449376215575,2.0,59,7.982324365710268,25.6446297985281,1.7061962849138497,27.350826083441945
1.0,0.46646430623457,0.5754782214669816,0.1590870474117405,-0.16698892724675002,0.00010001,0.08276449376215575,2.0,59,7.982324381825258,25.644629857802755,1.706196266876852,27.350826124679607
1.0,0.4164640064827968,0.5273003367484246,0.15003603593481477,-0.07920702763083518,0.0001,0.08857781483649008,2.0,59,8.01296195744969,25.764095348699136,1.512308417423881,27.276403766123018
1.0,0.4164640164827968,0.5273003267484245,0.15003603593481477,-0.07920702763083518,0.0001,0.08857781483649008,2.0,59,8.01296195744969,25.76409534869914,1.512308417423881,27.27640376612302
1.0,0.4164640064827968,0.5273003267484245,0.15003604593481476,-0.07920702763083518,0.0001,0.08857781483649008,2.0,59,8.012961960640569,25.764095360156045,1.512308406884692,27.276403767040737
1.0,0.4164640064827968,0.5273003267484245,0.15003603593481477,-0.07920701763083518,0.0001,0.08857781483649008,2.0,59,8.012961960953442,25.764095361000376,1.5123084001220213,27.2764037611224
1.0,0.4164640064827968,0.5273003267484245,0.15003603593481477,-0.07920702763083518,0.0001,0.08857781483649008,1.99999999,59,8.012961961332445,25.764095361856274,1.5123084214260258,27.2764037832823
1.0,0.4164640064827968,0.5273003267484245,0.15003603593481477,-0.07920702763083518,0.0001,0.08857781483649008,2.0,59,8.012961961428942,25.7640953621046,1.5123084035033567,27.27640376560796
1.0,0.4164640064827968,0.5273003267484245,0.15003603593481477,-0.07920702763083518,0.0001,0.08857782483649007,2.0,59,8.012961965397206,25.764095379245703,1.5123083855806867,27.276403764826387
0.99999999,0.4164640064827968,0.5273003267484245,0.15003603593481477,-0.07920702763083518,0.0001,0.08857781483649008,2.0,59,8.012961970571304,25.764095391149294,1.512308403503357,27.27640379465265
1.0,0.4164640064827968,0.5273003267484245,0.15003603593481477,-0.07920702763083518,0.00010001,0.08857781483649008,2.0,59,8.01296198556246,25.764095447980885,1.5123083855806867,27.27640383356157
1.0,0.4162496892899446,0.525168551388203,0.13256273712775501,-0.061390788284442305,0.0001,0.09421610602720966,2.0,59,8.016750193091273,25.778475060310694,1.4879583875406062,27.2664334478513
1.0,0.4162496792899446,0.525168561388203,0.13256273712775501,-0.061390788284442305,0.0001,0.09421610602720966,2.0,59,8.016750193091271,25.778475060310694,1.4879583875406064,27.266433447851295
1.0,0.4162496792899446,0.525168551388203,0.132562747127755,-0.061390788284442305,0.0001,0.09421610602720966,2.0,59,8.016750196411808,25.778475071973823,1.487958376515502,27.26643344848932
1.0,0.4162496792899446,0.525168551388203,0.13256273712775501,-0.0613907782844423,0.0001,0.09421610602720966,2.0,59,8.016750196715805,25.778475072801072,1.487958370793873,27.266433443594945
1.0,0.4162496792899446,0.525168551388203,0.13256273712775501,-0.061390788284442305,0.0001,0.09421610602720966,1.99999999,59,8.016750197106324,25.778475073685424,1.48795839146647,27.266433465151895
1.0,0.4162496792899446,0.525168551388203,0.13256273712775501,-0.061390788284442305,0.0001,0.09421610602720966,2.0,59,8.016750197195528,25.778475073914603,1.4879583736546875,27.26643344756929
1.0,0.4162496792899446,0.525168551388203,0.13256273712775501,-0.061390788284442305,0.0001,0.09421611602720965,2.0,59,8.016750201445015,25.778475091491963,1.4879583558429046,27.266433447334865
0.99999999,0.4162496792899446,0.525168551388203,0.13256273712775501,-0.061390788284442305,0.0001,0.09421610602720966,2.0,59,8.016750206287162,25.778475102867745,1.4879583736546877,27.266433476522433
1.0,0.4162496792899446,0.525168551388203,0.13256273712775501,-0.061390788284442305,0.00010001,0.09421610602720966,2.0,59,8.016750221182384,25.77847515948647,1.4879583558429046,27.266433515329368
1.0,0.4154681273221531,0.5244823622809923,0.12709579739632665,-0.05362383942301337,0.0001,0.0945910034227192,2.0,59,8.017569507664106,25.781329797385233,1.481597440781548,27.26292723816678
1.0,0.4154681373221531,0.5244823522809923,0.12709579739632665,-0.05362383942301337,0.0001,0.0945910034227192,2.0,59,8.017569507664106,25.781329797385233,1.481597440781548,27.26292723816678
1.0,0.4154681273221531,0.5244823522809923,0.12709580739632664,-0.05362383942301337,0.0001,0.0945910034227192,2.0,59,8.017569511005313,25.78132980908672,1.4815974295828929,27.26292723866961
1.0,0.4154681273221531,0.5244823522809923,0.12709579739632665,-0.053623829423013365,0.0001,0.0945910034227192,2.0,59,8.017569511308137,25.781329809911718,1.4815974242516639,27.26292723416338
1.0,0.4154681273221531,0.5244823522809923,0.12709579739632665,-0.05362383942301337,0.0001,0.0945910034227192,1.99999999,59,8.017569511699946,25.78132981079976,1.4815974447216886,27.262927255521454
1.0,0.4154681273221531,0.5244823522809923,0.12709579739632665,-0.05362383942301337,0.0001,0.0945910034227192,2.0,59,8.017569511788462,25.78132981102654,1.4815974269172785,27.26292723794382
