Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.20654786234173458,0.07057478353727324,-0.04305947395278316,-0.1258444478432655,0.8118358983220109,0.004875325832930849,2.0,0.9318073877415991,0.34972282303271107,41,7.455474562944324,21.452225785264222,2.2795324499582565,23.73175823522248
-0.20654786234173458,0.07057478353727324,-0.04305947395278316,-0.1258444478432655,0.8118358883220108,0.004875325832930849,2.0,0.9318073877415991,0.34972283303271107,41,7.4554745645666385,21.452225787331855,2.2795324462068867,23.73175823353875
-0.20654786234173458,0.07057478353727324,-0.04305947395278316,-0.1258444478432655,0.8118358883220108,0.004875325832930849,2.0,0.9318073977415992,0.34972282303271107,41,7.4554745643880125,21.45222578813674,2.279532446206887,23.731758234343626
-0.20654786234173458,0.07057478353727324,-0.04305947395278316,-0.1258444478432655,0.8118358883220108,0.004875335832930849,2.0,0.9318073877415991,0.34972282303271107,41,7.455474566774212,21.45222578936649,2.2795324499582565,23.731758239324748
-0.20654786234173458,0.07057478353727324,-0.04305947395278316,-0.1258444478432655,0.8118358883220108,0.004875325832930849,2.0,0.9318073877415991,0.34972282303271107,41,7.455474565994868,21.45222579034939,2.279532443016212,23.731758233365603
-0.20654786234173458,0.07057478353727324,-0.04305946395278316,-0.1258444478432655,0.8118358883220108,0.004875325832930849,2.0,0.9318073877415991,0.34972282303271107,41,7.45547456845864,21.45222579273791,2.279532441580528,23.731758234318434
-0.20654786234173458,0.07057478353727324,-0.04305947395278316,-0.12584443784326552,0.8118358883220108,0.004875325832930849,2.0,0.9318073877415991,0.34972282303271107,41,7.45547456845864,21.45222579273791,2.279532441580528,23.731758234318434
-0.20654786234173458,0.07057478353727324,-0.04305947395278316,-0.1258444478432655,0.8118358883220108,0.004875325832930849,1.99999999,0.9318073877415991,0.34972282303271107,41,7.4554745682594845,21.45222579615715,2.2795324398255357,23.73175823598268
-0.20654786234173458,0.07057479353727324,-0.04305947395278316,-0.1258444478432655,0.8118358883220108,0.004875325832930849,2.0,0.9318073877415991,0.34972282303271107,41,7.455474573313434,21.452225810843423,2.27953242486044,23.731758235703865
-0.2065478523417346,0.07057478353727324,-0.04305947395278316,-0.1258444478432655,0.8118358883220108,0.004875325832930849,2.0,0.9318073877415991,0.34972282303271107,41,7.455474573313433,21.452225810843427,2.27953242486044,23.731758235703865
-0.21307903705193296,0.06300187931273454,-0.06655531816795171,-0.09880554087801846,0.7771839278023889,-0.003213195311258339,1.9773252448861485,0.9309177295558335,0.3874183443363029,41,7.460006714109327,21.452447515022847,2.2846936741782855,23.737141189201132
-0.21307903705193296,0.06300187931273454,-0.06655531816795171,-0.09880554087801846,0.7771839178023888,-0.003213195311258339,1.9773252548861484,0.9309177295558335,0.3874183443363029,41,7.460006716674912,21.45244751742475,2.2846936708957384,23.73714118832049
-0.21307903705193296,0.06300187931273454,-0.06655531816795171,-0.09880554087801846,0.7771839178023888,-0.003213195311258339,1.9773252448861485,0.9309177295558335,0.3874183543363029,41,7.460006716143682,21.4524475179242,2.2846936708957384,23.737141188819937
-0.21307903705193296,0.06300187931273454,-0.06655531816795171,-0.09880554087801846,0.7771839178023888,-0.003213195311258339,1.9773252448861485,0.9309177395558336,0.3874183443363029,41,7.4600067163626145,21.45244751943703,2.284693670895739,23.73714119033277
-0.21307903705193296,0.06300187931273454,-0.06655531816795171,-0.09880554087801846,0.7771839178023888,-0.003213195311258339,1.9773252448861485,0.9309177295558335,0.3874183443363029,41,7.460006718023731,21.452447521757186,2.28469366754491,23.737141189302097
-0.21307903705193296,0.06300187931273454,-0.06655531816795171,-0.09880554087801846,0.7771839178023888,-0.003213185311258339,1.9773252448861485,0.9309177295558335,0.3874183443363029,41,7.4600067195451425,21.452447522073214,2.2846936609115343,23.73714118298475
-0.21307903705193296,0.06300187931273454,-0.06655531816795171,-0.09880553087801847,0.7771839178023888,-0.003213195311258339,1.9773252448861485,0.9309177295558335,0.3874183443363029,41,7.460006721072892,21.452447525194252,2.2846936661393427,23.737141191333595
-0.21307903705193296,0.06300187931273454,-0.06655530816795172,-0.09880554087801846,0.7771839178023888,-0.003213195311258339,1.9773252448861485,0.9309177295558335,0.3874183443363029,41,7.460006721072892,21.452447525194252,2.2846936661393427,23.737141191333595
-0.21307903705193296,0.06300188931273454,-0.06655531816795171,-0.09880554087801846,0.7771839178023888,-0.003213195311258339,1.9773252448861485,0.9309177295558335,0.3874183443363029,41,7.460006718768617,21.452447530337455,2.2846936492692542,23.737141179606713
-0.21307902705193296,0.06300187931273454,-0.06655531816795171,-0.09880554087801846,0.7771839178023888,-0.003213195311258339,1.9773252448861485,0.9309177295558335,0.3874183443363029,41,7.460006718768617,21.452447530337455,2.2846936492692542,23.737141179606716
-0.20688432498737222,0.06883486151247631,-0.06151594053300358,-0.11732855221048503,0.7851741045553641,0.0021360081243882024,2.0,0.9253961490053514,0.37481323179831344,41,7.4574161904382645,21.45431104432705,2.2708878959266467,23.725198940253694
-0.20688432498737222,0.06883486151247631,-0.06151594053300358,-0.11732855221048503,0.785174094555364,0.0021360081243882024,2.0,0.9253961490053514,0.37481324179831343,41,7.45741619221927,21.454311046698596,2.2708878926368845,23.725198939335478
-0.20688432498737222,0.06883486151247631,-0.06151594053300358,-0.11732855221048503,0.785174094555364,0.0021360081243882024,2.0,0.9253961590053514,0.37481323179831344,41,7.457416192014082,21.454311047509172,2.2708878926368845,23.725198940146058
-0.20688432498737222,0.06883486151247631,-0.06151594053300358,-0.11732855221048503,0.785174094555364,0.0021360181243882024,2.0,0.9253961490053514,0.37481323179831344,41,7.457416194390355,21.454311048619772,2.2708878959266467,23.72519894454642
