Vᵢᵢ,Ʌᵢᵢ,αᵢⱼ,βᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,0.31818886409564423,0.7861290673689002,1.6905287057412748,1.1442789126616093,59,7.002455910055385,23.109692346127147,1.927327639765326,25.03701998589247
1.0,1.0,0.31818886409564423,0.7861290673689002,1.6905286957412748,1.1442789226616092,59,7.002455919138306,23.109692349935028,1.927327639765326,25.037019989700354
1.0,1.0,0.31818886409564423,0.7861290773689003,1.6905286957412748,1.1442789126616093,59,7.002455916374258,23.10969235039943,1.9273276314271928,25.037019981826624
1.0,1.0,0.3181888740956442,0.7861290673689002,1.6905286957412748,1.1442789126616093,59,7.002455914109675,23.109692354455937,1.9273276314271928,25.037019985883134
1.0,1.0,0.31818886409564423,0.7861290673689002,1.6905286957412748,1.1442789126616093,59,7.002455919501542,23.10969236933158,1.9273276151385024,25.03701998447008
0.99999999,1.0,0.31818886409564423,0.7861290673689002,1.6905286957412748,1.1442789126616093,59,7.002455928164042,23.109692388514123,1.9273276151385024,25.037020003652625
1.0,0.99999999,0.31818886409564423,0.7861290673689002,1.6905286957412748,1.1442789126616093,59,7.002455929680813,23.109692398032433,1.9273276151385024,25.03702001317093
1.0,1.0,0.2868134686807564,0.8577381791831777,1.727478591344483,1.0486988459368027,59,6.973144860034917,23.13646900422249,1.8547397109013868,24.99120871512388
1.0,1.0,0.2868134686807564,0.8577381791831777,1.727478601344483,1.0486988359368028,59,6.973144853067004,23.136469005307756,1.8547397109013868,24.991208716209144
1.0,1.0,0.2868134686807564,0.8577381891831778,1.727478591344483,1.0486988359368028,59,6.973144857817151,23.136469006322397,1.8547397048862901,24.991208711208692
1.0,1.0,0.2868134786807564,0.8577381791831777,1.727478591344483,1.0486988359368028,59,6.973144854771496,23.136469009697674,1.85473970488629,24.991208714583966
