Vᵢᵢ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,61,3.64517478168457,12.907163242464442,0.0,12.907163242464442
1.0,61,3.64517478168457,12.907163242464442,0.0,12.907163242464442
0.99999999,61,3.645174795518242,12.907163307025744,2.8000000281386524e-16,12.907163307025744
0.9999999850988388,61,3.6451748022983477,12.90716333866828,6.217248937900876e-16,12.90716333866828
0.9907970261701848,61,3.6580992267670727,12.967242581365547,0.00023714523647433582,12.967479726602022
0.9897700611795415,61,3.6595656920884014,12.97402979005969,0.00029302461515690845,12.974322814674846
0.9852461309874343,61,3.6660843960953855,13.004128689168699,0.00060949462235185,13.004738183791048
0.9809601715021472,61,3.6723493126760176,13.03294749984249,0.001015042193837413,13.033962542036326
0.9653612072729629,61,3.695900207904667,13.140368837732881,0.0033595686924425814,13.143728406425325
0.9060082451323979,61,3.7971234019719353,13.587562368570172,0.024736459952655946,13.612298828522832
0.8965901004667103,61,3.815020770309401,13.66447219439763,0.02994210050015821,13.694414294897793
0.8548665505659301,61,3.901046510252715,14.026429258997933,0.058978410804968844,14.085407669802901
0.8408816168957856,61,3.9325062728313664,14.15588725112566,0.07089224755675876,14.226779498682422
0.8275225276863469,61,3.9638772644659466,14.283567893615187,0.0832957396759795,14.366863633291166
0.8062867041289792,61,4.016532720070151,14.494910043199605,0.10506955479219822,14.599979597991805
0.8029648151714355,61,4.025091310813126,14.528927535886647,0.10870401936919445,14.637631555255844
0.8013189964112826,61,4.029364762337057,14.545879286592893,0.11052759532365587,14.65640688191655
0.7786301593887401,61,4.090579873791579,14.786325135024393,0.1372128977303129,14.923538032754706
0.7694188069390293,61,4.116701347188036,14.88763116997822,0.14886952246157778,15.036500692439798
0.715965566385421,61,4.284122154821357,15.5204548400192,0.22589156654051315,15.746346406559713
0.7127733993111178,61,4.295037450062669,15.560801221955947,0.23099753640121362,15.791798758357162
0.6979161365889013,61,4.34730839698109,15.752592537080123,0.255513049493451,16.00810558657357
0.683729836891871,61,4.399555373521835,15.942040608247801,0.2800750850028392,16.222115693250643
0.6756337515544146,61,4.430438192086937,16.053007807268056,0.294597696765857,16.347605504033908
0.6729763820767403,61,4.440748323216911,16.089890953300515,0.2994444507029309,16.389335404003447
0.6684881324181333,61,4.458359988551834,16.152709130115895,0.30772033137332794,16.460429461489223
0.6611764580011368,61,4.487592044007352,16.256468368300922,0.32144389931543527,16.577912267616355
0.6339287299416583,61,4.6027036973462465,16.659181199954098,0.3752228893339567,17.034404089288056
0.6301517859101295,61,4.619462263715992,16.71706259176159,0.38300556410330666,17.100068155864893
0.6286246209938327,61,4.626295938948909,16.74061243845028,0.3861750819695285,17.126787520419814
0.6078356979414821,61,4.722716753642107,17.069742283441048,0.43061995146532456,17.500362234906373
0.5964272245325766,61,4.778425461736071,17.257321496657706,0.4560387582757423,17.71336025493345
0.5862758886851225,61,4.8297443367411885,17.428524046983554,0.4792693927931984,17.907793439776754
0.5614235699176788,61,4.962722891721003,17.86538906260758,0.538577998066509,18.40396706067409
0.544215448833711,61,5.061295443551351,18.183281156822677,0.5816707598291955,18.76495191665187
0.5417608618736267,61,5.075812503628343,18.229690778056767,0.5879527015902439,18.81764347964701
0.4809015765786171,61,5.475961995213884,19.471300352534065,0.7544968849559829,20.225797237490042
0.4751693734424265,61,5.517983635760351,19.59777901969254,0.7712521224038826,20.36903114209642
0.47381332534132525,61,5.528042925845573,19.627953333554537,0.7752427664473913,20.403196100001928
0.4704293757677078,61,5.553345464971428,19.7036787733653,0.7852461289393828,20.48892490230469
0.46682487428188324,61,5.580614594211626,19.78501479903166,0.7959720011166829,20.580986800148338
0.46539172488701297,61,5.591548736691064,19.81754882350308,0.8002568218939929,20.617805645397073
0.4391519344644621,61,5.801357092581149,20.433323127763487,0.880741547321874,21.31406467508536
0.4334127604961395,61,5.849778649475537,20.57322629528038,0.8988590799120939,21.472085375192474
0.4288668632507324,61,5.888807148686883,20.685410765953883,0.9133405677005613,21.598751333654437
0.42354448651894927,61,5.935274686233256,20.818315401037083,0.9304426852635652,21.74875808630065
0.4047311060130596,61,6.106448109453034,21.30188639753735,0.9921661572156185,22.294052554752966
0.39993291458961266,61,6.151893985897187,21.4287362153126,1.008225419580168,22.436961634892768
0.39007088895777997,61,6.247681182444615,21.69406997649274,1.0416378573909078,22.735707833883644
0.3711804509803187,61,6.440473798906326,22.220095625121296,1.107159270642083,23.327254895763375
0.3571887013281412,61,6.591582630211878,22.625285842636245,1.1569778239605648,23.7822636665968
0.34619628925429424,61,6.715528728278473,22.953231279626387,1.1968860181175927,24.150117297743975
0.33962197229266167,61,6.791941262108462,23.153508242722708,1.2210775905401754,24.374585833262884
0.3090637983259512,61,7.170852698265245,24.12657733273246,1.3366999373945332,25.46327727012699
0.2970729710341402,61,7.330825365253308,24.528047558357194,1.3834979425421576,25.911545500899358
0.29374409688171,61,7.3764241301223485,24.64153140340991,1.3966327219304082,26.038164125340323
0.2527240065392107,61,7.983310291739753,26.11514730750756,1.563579949127867,27.678727256635426
0.2518017143011093,61,7.99795750614908,26.14992795453075,1.567441889223725,27.717369843754472
0.22854332625865936,61,8.38284069904736,27.05200065278101,1.6664071184881488,28.71840777126916
0.21623636689037085,61,8.598967786726995,27.54919509446833,1.7199992112385754,29.269194305706907
0.2160673545931786,61,8.60199778926168,27.55612085666148,1.7207410990967045,29.276861955758186
0.21418473607580069,61,8.635863549229484,27.63344707745422,1.7290157612455253,29.362462838699756
0.2110941744107322,61,8.691916974407928,27.76110859371114,1.742642724616316,29.503751318327453
0.1948186557157135,61,8.996659078524695,28.448350853916814,1.8152875921136622,30.263638446030484
0.1948186457157135,61,8.99665927076753,28.44835128397379,1.8152876372038174,30.263638921177613
0.1948186457157135,61,8.99665927076753,28.44835128397379,1.8152876372038174,30.263638921177613
0.14911376684904099,61,9.94210879534409,30.51727294629699,2.027220668944319,32.54449361524131
0.13103139773011208,61,10.354261084842518,31.394589637865224,2.114298008846472,33.5088876467117
0.10835248366402084,61,10.90265470621319,32.54373635575291,2.2260988214867363,34.76983517723965
0.09502568914285803,61,11.24137515040664,33.244830420362995,2.293139809271805,35.5379702296348
0.0704706865362823,61,11.897339283581994,34.5875796867754,2.419269284847325,37.00684897162272
0.06461632624268532,61,12.05977813441502,34.91757673862301,2.4498393279688457,37.36741606659186
0.04575648531317711,61,12.59861510644169,36.006744386449306,2.5496259189012105,38.55637030535052
0.006628631548664998,61,13.789144568767957,38.39450923600525,2.763002691844859,41.15751192785011
-0.0076384395360946655,61,14.246072351886703,39.30842132023949,2.8429386295260604,42.151359949765556
-0.02034850080963224,61,14.662593251131865,40.14209427171858,2.915110976692499,43.05720524841108
-0.027824713848531246,61,14.911539355551787,40.64104219214003,2.9579861987138822,43.5990283908539
-0.03216788941062987,61,15.057444509404862,40.93380802196337,2.9830375454051046,43.91684556736848
-0.06658530169769161,61,16.243992990918557,43.329082241212596,3.1852917762331567,46.51437401744576
-0.10011473530903459,61,17.44283712630779,45.78951461003932,3.3887068063633885,49.17822141640271
-0.11716705560684204,61,18.06456611973182,47.08795404042879,3.4945742443731307,50.58252828480191
-0.13523552033302622,61,18.72957776072081,48.497711464176184,3.608527122552231,52.10623858672842
-0.14744588686153293,61,19.181559118997143,49.46984415469827,3.6865697771712598,53.15641393186953
-0.15781034529209137,61,19.566276294279138,50.3071212378683,3.7534694278630973,54.06059066573141
-0.18878725936519913,61,20.71795960583413,52.87426894636085,3.9570024144812592,56.83127136084211
-0.19835051224799827,61,21.07297130195583,53.68592849453074,4.020923060574113,57.706851555104855
-0.21044787554592403,61,21.520960386307447,54.725246841640796,4.102515366358195,58.82776220799899
-0.21344265760853887,61,21.631618111739932,54.984678391420125,4.122840633251406,59.107519024671525
-0.2138085886836052,61,21.645131734786283,55.016435985647334,4.125327611893839,59.141763597541164
-0.2255021143682825,61,22.075995328758925,56.03783526655808,4.205195210499166,60.24303047705724
-0.22791253094328567,61,22.164553298509986,56.249949266903734,4.221753714213128,60.47170298111686
-0.23195388913154602,61,22.312812971265153,56.606776022911504,4.249589077849756,60.85636510076126
-0.23744464083574712,61,22.513778290616372,57.09395038887133,4.287553869572712,61.38150425844403
-0.24397743276199435,61,22.752129319899783,57.67711145415875,4.332943589019143,62.0100550431779
-0.2575215895922156,61,23.24339840564605,58.89818535115381,4.427809535213492,63.32599488636731
-0.26849476993083954,61,23.638228008640212,59.89914546778484,4.5054211477573025,64.40456661554215
-0.27912206524342764,61,24.017603429828608,60.87829031726108,4.581229121819312,65.4595194390804
-0.28336377814412117,61,24.168143751298405,61.27172969989116,4.611663243746589,65.88339294363774
-0.2933681573776994,61,24.52110170245674,62.20552761429054,4.683843333452039,66.88937094774256
-0.2951958935001817,61,24.585255646769696,62.37700348492731,4.697090727111256,67.07409421203857
