Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.798149770566236,-0.7786260628951182,-0.642491969409936,-0.16284310100892668,0.24658266110841376,0.956759508676717,1.1267892863050446,1.641379271019959,0.665282979652344,41,7.117678692066153,20.555852457426973,2.6644908679731416,23.220343325400112
0.798149770566236,-0.7786260628951182,-0.642491969409936,-0.16284310100892668,0.24658265110841376,0.956759508676717,1.1267892963050445,1.641379271019959,0.665282979652344,41,7.117678694988475,20.555852463464543,2.664490862657184,23.22034332612173
0.798149770566236,-0.7786260628951182,-0.642491969409936,-0.16284310100892668,0.24658265110841376,0.956759508676717,1.1267892863050446,1.641379281019959,0.665282979652344,41,7.117678695216843,20.555852466162833,2.664490862657184,23.220343328820015
0.7981497805662361,-0.7786260628951182,-0.642491969409936,-0.16284310100892668,0.24658265110841376,0.956759508676717,1.1267892863050446,1.641379271019959,0.665282979652344,41,7.1176786963755445,20.55585246644646,2.6644908409106858,23.220343307357147
0.798149770566236,-0.7786260628951182,-0.642491969409936,-0.16284310100892668,0.24658265110841376,0.956759508676717,1.1267892863050446,1.641379271019959,0.665282979652344,41,7.1176786962117236,20.555852467690368,2.6644908577447337,23.220343325435103
0.798149770566236,-0.7786260528951181,-0.642491969409936,-0.16284310100892668,0.24658265110841376,0.956759508676717,1.1267892863050446,1.641379271019959,0.665282979652344,41,7.117678696819921,20.555852469082268,2.6644908409106858,23.220343309992952
0.798149770566236,-0.7786260628951182,-0.642491969409936,-0.16284310100892668,0.24658265110841376,0.956759508676717,1.1267892863050446,1.641379271019959,0.665282989652344,41,7.117678697006475,20.555852470074143,2.664490862657184,23.220343332731325
0.798149770566236,-0.7786260628951182,-0.642491969409936,-0.16284310100892668,0.24658265110841376,0.956759518676717,1.1267892863050446,1.641379271019959,0.665282979652344,41,7.1176786993041645,20.555852473531996,2.6644908679731416,23.22034334150514
0.798149770566236,-0.7786260628951182,-0.642491959409936,-0.16284310100892668,0.24658265110841376,0.956759508676717,1.1267892863050446,1.641379271019959,0.665282979652344,41,7.117678700102517,20.55585247598658,2.664490850899386,23.220343326885963
0.798149770566236,-0.7786260628951182,-0.642491969409936,-0.1628430910089267,0.24658265110841376,0.956759508676717,1.1267892863050446,1.641379271019959,0.665282979652344,41,7.117678703818651,20.55585248225491,2.664490850899386,23.220343333154297
1.0,-0.5737292603182743,-0.618060749293243,-0.32203513915119614,0.02331993433530694,0.7215436309712491,0.9025415159218667,1.5804018467188001,0.8600835696729391,41,7.187883743089092,20.76218945226499,1.7306491995143658,22.492838651779355
1.0,-0.5737292603182743,-0.618060749293243,-0.32203513915119614,0.02331993433530694,0.7215436409712491,0.9025415159218667,1.5804018467188001,0.860083559672939,41,7.187883743550441,20.762189452701076,1.7306492019580677,22.492838654659142
0.99999999,-0.5737292603182743,-0.618060749293243,-0.32203513915119614,0.02331993433530694,0.7215436309712491,0.9025415159218667,1.5804018467188001,0.860083559672939,41,7.187883743330494,20.762189454251313,1.7306492090034262,22.49283866325474
1.0,-0.5737292603182743,-0.618060749293243,-0.32203513915119614,0.02331993433530694,0.7215436309712491,0.9025415259218668,1.5804018467188001,0.860083559672939,41,7.187883746583715,20.76218945529009,1.7306491995143658,22.49283865480446
1.0,-0.5737292603182743,-0.618060749293243,-0.32203513915119614,0.02331994433530694,0.7215436309712491,0.9025415159218667,1.5804018467188001,0.860083559672939,41,7.18788374704945,20.762189455338913,1.7306492019580675,22.492838657296982
1.0,-0.5737292603182743,-0.618060749293243,-0.32203513915119614,0.02331993433530694,0.7215436309712491,0.9025415159218667,1.5804018567188,0.860083559672939,41,7.187883746753956,20.762189458176973,1.7306491995143658,22.492838657691337
1.0,-0.5737292603182743,-0.618060749293243,-0.32203513915119614,0.02331993433530694,0.7215436309712491,0.9025415159218667,1.5804018467188001,0.860083559672939,41,7.187883747161846,20.762189458702707,1.7306491956267271,22.49283865432944
1.0,-0.5737292603182743,-0.6180607392932429,-0.32203513915119614,0.02331993433530694,0.7215436309712491,0.9025415159218667,1.5804018467188001,0.860083559672939,41,7.18788374919803,20.762189463514336,1.7306491876359125,22.492838651150247
1.0,-0.5737292603182743,-0.618060749293243,-0.32203512915119614,0.02331993433530694,0.7215436309712491,0.9025415159218667,1.5804018467188001,0.860083559672939,41,7.1878837508560665,20.76218946580287,1.7306491876359125,22.49283865343878
1.0,-0.5737292503182743,-0.618060749293243,-0.32203513915119614,0.02331993433530694,0.7215436309712491,0.9025415159218667,1.5804018467188001,0.860083559672939,41,7.1878837523133186,20.762189468097674,1.7306491822500287,22.492838650347704
1.0,-0.4647411188385858,-0.6410185595531723,-0.4194267861210274,-0.02938699726077164,0.6735327521223637,0.7902935011438444,1.5149368158477243,1.02883750908638,41,7.171229455142322,20.77958943502709,1.6629862401467796,22.442575675173874
1.0,-0.4647411188385858,-0.6410185595531723,-0.4194267861210274,-0.02938699726077164,0.6735327521223637,0.7902934911438444,1.5149368158477243,1.0288375190863799,41,7.171229453891048,20.779589435161046,1.6629862401467796,22.442575675307825
1.0,-0.4647411188385858,-0.6410185595531723,-0.4194267861210274,-0.02938699726077164,0.6735327621223638,0.7902934911438444,1.5149368158477243,1.02883750908638,41,7.171229454634858,20.779589435876478,1.6629862423354957,22.44257567821197
1.0,-0.4647411188385858,-0.6410185595531723,-0.4194267861210274,-0.029386987260771637,0.6735327521223637,0.7902934911438444,1.5149368158477243,1.02883750908638,41,7.171229456853236,20.779589437386182,1.66298623038586,22.442575667772044
1.0,-0.4647411188385858,-0.6410185595531723,-0.4194267861210274,-0.02938699726077164,0.6735327521223637,0.7902934911438444,1.5149368258477243,1.02883750908638,41,7.17122945597354,20.779589439037323,1.6629862401467796,22.442575679184106
0.99999999,-0.4647411188385858,-0.6410185595531723,-0.4194267861210274,-0.02938699726077164,0.6735327521223637,0.7902934911438444,1.5149368158477243,1.02883750908638,41,7.17122945533701,20.7795894393903,1.6629862488109775,22.442575688201277
1.0,-0.4647411188385858,-0.6410185595531723,-0.4194267861210274,-0.02938699726077164,0.6735327521223637,0.7902934911438444,1.5149368158477243,1.02883750908638,41,7.171229457051514,20.779589440352574,1.6629862363606778,22.442575676713258
1.0,-0.4647411188385858,-0.6410185495531723,-0.4194267861210274,-0.02938699726077164,0.6735327521223637,0.7902934911438444,1.5149368158477243,1.02883750908638,41,7.171229459689315,20.779589445698047,1.6629862273468923,22.442575673044942
1.0,-0.4647411188385858,-0.6410185595531723,-0.4194267761210274,-0.02938699726077164,0.6735327521223637,0.7902934911438444,1.5149368158477243,1.02883750908638,41,7.171229460846602,20.779589446940435,1.6629862273468923,22.442575674287323
