Vᵢᵢ,Ʌᵢᵢ,αᵢⱼ,βᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,-0.78303610420592,0.07636839134526671,0.1455806340211337,0.2000667287039478,1.6146685247133599,39,8.396195468729271,23.890147691350485,1.5249203917797234,25.415068083130205
0.99999999,-0.78303610420592,0.07636839134526671,0.1455806240211337,0.2000667287039478,1.6146685247133599,39,8.396195471172271,23.8901476948392,1.5249204062197788,25.415068101058978
1.0,-0.78303610420592,0.07636839134526671,0.1455806240211337,0.2000667287039478,1.6146685247133599,39,8.396195473611836,23.890147698840238,1.5249203897266947,25.415068088566933
1.0,-0.78303610420592,0.07636839134526671,0.1455806240211337,0.2000667287039478,1.6146685347133598,39,8.396195473470826,23.89014769896017,1.524920386299297,25.415068085259467
1.0,-0.78303610420592,0.0763684013452667,0.1455806240211337,0.2000667287039478,1.6146685247133599,39,8.396195475889593,23.89014770138792,1.5249203917797234,25.41506809316765
1.0,-0.78303610420592,0.07636839134526671,0.1455806240211337,0.20006673870394778,1.6146685247133599,39,8.396195475024964,23.890147701964427,1.524920386299297,25.415068088263723
1.0,-0.7830360942059199,0.07636839134526671,0.1455806240211337,0.2000667287039478,1.6146685247133599,39,8.396195480903794,23.890147713574226,1.5249203732336112,25.415068086807842
1.0,-0.7274644003552764,0.046942546369031724,0.10494983106161222,0.041395671111801986,1.8520809556318902,39,8.435680840118922,23.972300415697323,1.4013282906987208,25.373628706396048
0.99999999,-0.7274644003552764,0.046942546369031724,0.10494982106161223,0.041395671111801986,1.8520809556318902,39,8.435680843139945,23.97230041871795,1.401328305272762,25.37362872399071
1.0,-0.7274644003552764,0.046942556369031725,0.10494982106161223,0.041395671111801986,1.8520809556318902,39,8.435680846341157,23.97230042087986,1.4013282906987208,25.373628711578583
1.0,-0.7274644003552764,0.046942546369031724,0.10494982106161223,0.041395671111801986,1.8520809556318902,39,8.435680845146354,23.972300421786883,1.4013282892937164,25.3736287110806
1.0,-0.7274644003552764,0.046942546369031724,0.10494982106161223,0.041395671111801986,1.8520809656318902,39,8.43568084536656,23.972300422752504,1.4013282873230342,25.373628710075536
