Vᵢᵢ,αᵢⱼ,βᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.9959042200925123,0.03711713818157961,0.0957417553773498,0.0001,1.862479081058756,39,9.073497489735,25.311023466640407,0.025663017393537962,25.336686484033944
0.9959042200925123,0.03711712818157961,0.0957417653773498,0.0001,1.862479081058756,39,9.073497486458542,25.311023467451506,0.025663017393537962,25.336686484845043
0.9959042200925123,0.03711712818157961,0.0957417553773498,0.0001,1.862479081058756,39,9.0734974903087,25.31102346809218,0.02566301616459325,25.336686484256774
0.9959042300925124,0.03711712818157961,0.0957417553773498,0.0001,1.862479081058756,39,9.073497490309407,25.31102346809363,0.025663016013049572,25.336686484106682
0.9959042200925123,0.03711712818157961,0.0957417553773498,0.0001,1.8624790910587559,39,9.073497490924728,25.31102347038086,0.02566301362230635,25.33668648400316
0.9959042200925123,0.03711712818157961,0.0957417553773498,0.00010001,1.862479081058756,39,9.073497497355527,25.31102348255195,0.02566301362230635,25.33668649617425
0.9975133392284964,0.03711462846081152,0.09385636659162917,0.0001,1.8705231637235666,39,9.074731552850881,25.313001197966162,0.02342787598842254,25.336429073954584
0.9975133392284964,0.03711463846081152,0.09385635659162918,0.0001,1.8705231637235666,39,9.074731556554049,25.313001197977943,0.02342787598842254,25.336429073966364
0.9975133392284964,0.03711462846081152,0.09385635659162918,0.0001,1.8705231637235666,39,9.074731556925759,25.313001199087815,0.02342787477694088,25.33642907386476
0.9975133492284964,0.03711462846081152,0.09385635659162918,0.0001,1.8705231637235666,39,9.074731556926471,25.313001199089275,0.023427874684934614,25.336429073774212
0.9975133392284964,0.03711462846081152,0.09385635659162918,0.0001,1.8705231737235666,39,9.074731557520279,25.31300120130279,0.02342787238346952,25.336429073686254
0.9975133392284964,0.03711462846081152,0.09385635659162918,0.00010001,1.8705231637235666,39,9.074731564040118,25.313001213674035,0.02342787238346952,25.3364290860575
0.9996889111100186,0.03669960103414344,0.09193046782262612,0.0001,1.8811262905128106,39,9.0761676197971,25.31560956220042,0.020701717305616544,25.33631127950604
0.9996889111100186,0.036699611034143445,0.09193045782262613,0.0001,1.8811262905128106,39,9.076167623624936,25.31560956237152,0.020701717305616547,25.336311279677137
0.9996889111100186,0.03669960103414344,0.09193045782262613,0.0001,1.8811262905128106,39,9.076167623976218,25.31560956348281,0.02070171611578845,25.336311279598597
0.9996889211100186,0.03669960103414344,0.09193045782262613,0.0001,1.8811262905128106,39,9.076167623976936,25.31560956348428,0.02070171610427835,25.336311279588557
0.9996889111100186,0.03669960103414344,0.09193045782262613,0.0001,1.8811263005128105,39,9.07616762456274,25.315609565663813,0.020701713918474935,25.33631127958229
0.9996889111100186,0.03669960103414344,0.09193045782262613,0.00010001,1.8811262905128106,39,9.07616763114251,25.315609578167674,0.020701713918474935,25.336311292086148
1.0,0.036784341892917384,0.0918168913031395,0.0001,1.881318270009632,39,9.07622378573318,25.31565741398811,0.020655957881485703,25.33631337186959
1.0,0.03678435679407858,0.0918168764019783,0.0001,1.881318270009632,39,9.076223791569038,25.31565741451218,0.020655957881485703,25.336313372393665
0.9999999850988388,0.036784341892917384,0.0918168764019783,0.0001,1.881318270009632,39,9.076223792013014,25.315657416022766,0.020655956108901585,25.336313372131666
1.0,0.036784341892917384,0.0918168764019783,0.0001,1.881318270009632,39,9.076223792014083,25.31565741602496,0.020655956108901176,25.33631337213386
1.0,0.036784341892917384,0.0918168764019783,0.0001,1.8813182980434588,39,9.076223793649174,25.315657422110164,0.02065594995894749,25.336313372069107
