Vᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-1.0,0.00010001,41,8.499967022981433,23.566938185000986,3.3996599830034,26.966598168004385
-1.0,0.0001,41,8.499967026278238,23.56693819159459,3.3996600170000004,26.966598208594593
-0.99999999,0.0001,41,8.499967026279359,23.566938191596833,3.399659983,26.966598174596832
-0.7535631157859554,0.17264357640759115,41,8.51334694369482,23.59435240141154,2.1290392359255197,25.723391637337066
-0.7535631057859553,0.17264357640759115,41,8.513346945554114,23.594352405144335,2.129039210304374,25.723391615448705
-0.7535631157859554,0.17264358640759114,41,8.513346946249605,23.5943524066645,2.1290392077954015,25.723391614459903
-0.4304208475321134,0.04459180995062396,41,8.515035144981137,23.59708581546192,1.8667137565262695,25.46379957198819
-0.2131341582327392,0.2693175621008346,41,8.723500059469975,24.019276549061853,0.9848490905817382,25.00412563964359
-0.213134143331578,0.2693175621008346,41,8.723500064858154,24.019276559858632,0.9848490797835205,25.004125639642158
-0.213134143331578,0.26931757700199577,41,8.723500082812825,24.019276596874302,0.9848490427642641,25.004125639638573
-0.21312172001977323,0.2693348010275769,41,8.723525329435942,24.019328386065336,0.9847972509071153,25.004125636972454
-0.21312170511861203,0.2693348010275769,41,8.723525334824558,24.01932839686299,0.9847972401095281,25.004125636972514
-0.21312170511861203,0.2693348159287381,41,8.723525352780454,24.019328433881338,0.9847972030911447,25.004125636972475
-0.21312056837373042,0.2693363971685836,41,8.723527669255827,24.01933318581301,0.9847924511830973,25.004125636996108
-0.21312055347256922,0.2693363971685836,41,8.723527674644481,24.019333196610738,0.9847924403855681,25.00412563699631
-0.21312055347256922,0.2693363971685836,41,8.723527674644481,24.019333196610738,0.9847924403855681,25.00412563699631
-0.21312054347256923,0.2693363971685836,41,8.723527678260746,24.019333203856974,0.9847924331394696,25.00412563699644
-0.21312055347256922,0.2693364071685836,41,8.723527686694556,24.0193332214535,0.9847924155430058,25.004125636996502
-0.21312055347256922,0.2693364120697448,41,8.723527692600491,24.019333233629336,0.9847924033672658,25.00412563699659
-0.21312046601294354,0.26935551570636784,41,8.7235507449218,24.019380757196007,0.9847448822858792,25.00412563948188
-0.21312045601294355,0.26935551570636784,41,8.723550748538365,24.019380764442843,0.9847448750397836,25.004125639482627
-0.21312046601294354,0.26935552570636784,41,8.723550756972573,24.019380782040322,0.9847448574439669,25.004125639484286
-0.21384581098193667,0.26986474404570904,41,8.7239020149026,24.02012022904218,0.984006788865332,25.004127017907514
-0.21384580098193667,0.26986474404570904,41,8.72390201852596,24.02012023630269,0.9840067815945749,25.004127017897268
-0.21384581098193667,0.26986475404570903,41,8.723902026960552,24.020120253905,0.9840067640407338,25.004127017945727
-0.22511964464156256,0.2745406275004783,41,8.7254233694683,24.023505049754366,0.9808492644366034,25.004354314190973
-0.22511963464156257,0.2745406275004783,41,8.725423373145702,24.02350505712374,0.9808492567825357,25.004354313906273
-0.22511964464156256,0.2745406375004783,41,8.725423381521107,24.023505074644984,0.980849239770985,25.004354314415973
-0.3140558646001882,0.30689879647816276,41,8.730051044862215,24.035616933941682,0.9843346195024247,25.01995155344411
-0.3140558546001882,0.30689879647816276,41,8.730051048848722,24.03561694193649,0.9843346088245257,25.019951550761025
-0.3140558646001882,0.30689880647816276,41,8.73005105680555,24.035616958921587,0.9843345959369839,25.019951554858572
-0.35859851374327695,0.3320088541890216,41,8.742214028533123,24.062952780227487,0.9771686103992767,25.040121390626762
-0.35859850374327695,0.3320088541890216,41,8.74221403275962,24.062952788709044,0.9771685982069275,25.04012138691597
-0.35859851374327695,0.3320088641890216,41,8.74221404087723,24.06295280632003,0.977168587687578,25.040121394007606
-0.3308717424902474,0.411048000502857,41,8.869026876944073,24.33331330963064,0.7757789650733662,25.109092274704
-0.3308717324902474,0.411048000502857,41,8.869026882389694,24.33331332056198,0.7757789538237271,25.109092274385716
-0.3308717424902474,0.411048010502857,41,8.869026893444975,24.333313345598228,0.7757789450489982,25.109092290647222
-0.30516354739665985,1.0147780077819668,41,11.148334072787023,31.528144949924545,0.15868340629531946,31.68682835621986
-0.30516354739665985,1.0147780077819668,41,11.148334072787023,31.528144949924545,0.15868340629531946,31.68682835621986
-0.30516353739665986,1.0147780077819668,41,11.148334089980883,31.528144981758953,0.15868339591975902,31.686828377678715
-0.30516354739665985,1.0147780177819667,41,11.148334128019858,31.52814520523422,0.15868340679777188,31.686828612031988
-0.646254951248439,1.0439876038629823,41,11.048951291247732,32.13755784652196,0.7132866312214394,32.850844477743394
0.4898468414321542,1.0147780077819668,41,13.59655134137124,38.723958427736164,0.4082861398776052,39.132244567613775
0.9306508004665375,0.9194077507052807,41,14.120033800898762,40.55954344475552,1.4834302391941614,42.04297368394968
0.7257546931505203,1.0705576945089146,41,14.819283548029182,45.54165337448627,0.9038870469035126,46.445540421389786
0.4898468414321542,1.8121906238281558,41,16.61055604364016,127.64441157959352,1.5293260137422253,129.17373759333574
