Vᵢᵢ,αᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.4417967960496556,1.8904979638144335,0.7471842551485494,61,3.5001646976121648,11.47748752487136,1.1158104025334497,12.593297927404812
1.0,0.4417968060496556,1.8904979538144335,0.7471842551485494,61,3.5001646974323473,11.477487525961127,1.1158104094189687,12.593297935380097
1.0,0.4417967960496556,1.8904979538144335,0.7471842551485494,61,3.5001646976633034,11.477487528321857,1.1158103846783476,12.593297913000205
1.0,0.4417967960496556,1.8904979538144335,0.7471842651485494,61,3.500164700393266,11.477487532594077,1.1158104025334497,12.593297935127529
0.99999999,0.4417967960496556,1.8904979538144335,0.7471842551485494,61,3.50016470836997,11.477487569734885,1.1158103846783478,12.593297954413234
1.0,0.2889984139590346,1.7527945159258558,0.5504229098948503,61,3.492167907169947,11.589691340932509,0.3625733634082144,11.952264704340722
1.0,0.2889984039590346,1.7527945259258557,0.5504229098948503,61,3.4921679096121396,11.589691344435945,0.36257335571439164,11.952264700150335
1.0,0.2889984039590346,1.7527945159258558,0.5504229098948503,61,3.4921679097203944,11.589691349500333,0.36257334722430357,11.952264696724633
1.0,0.2889984039590346,1.7527945159258558,0.5504229198948504,61,3.4921679106160908,11.589691349749375,0.3625733557143919,11.952264705463767
0.99999999,0.2889984039590346,1.7527945159258558,0.5504229098948503,61,3.492167920148291,11.58969139090444,0.36257334722430384,11.952264738128742
1.0,0.18678176077451886,2.0,0.0001,61,3.5032842716242327,11.613536721255377,0.09768480724248285,11.711221528497862
1.0,0.18678175077451886,2.0,0.00010001,61,3.503284275699895,11.613536730819224,0.0976847967855047,11.711221527604728
1.0,0.18678175077451886,2.0,0.0001,61,3.503284275574007,11.613536731293953,0.09768479678270452,11.71122152807666
1.0,0.18678175077451886,1.99999999,0.0001,61,3.5032842755996936,11.613536733969395,0.09768479677990467,11.711221530749297
0.99999999,0.18678175077451886,2.0,0.0001,61,3.503284286142556,11.613536768050535,0.09768479678270478,11.711221564833242
1.0,0.18047293921884866,2.0,0.016471946523421044,61,3.5059832087888214,11.619125111021464,0.09157720404399128,11.710702315065456
1.0,0.18047293431768746,2.0,0.016471946523421044,61,3.5059832107238096,11.619125115974825,0.09157719909064034,11.710702315065465
1.0,0.18047292431768747,2.0,0.016471961424582238,61,3.505983214862088,11.619125125394067,0.09157718967141978,11.710702315065486
1.0,0.18047292431768747,2.0,0.016471956523421045,61,3.50598321479951,11.619125125620116,0.09157718944537094,11.710702315065484
1.0,0.18047292431768747,2.0,0.016471946523421044,61,3.5059832146718284,11.61912512608133,0.0915771889841563,11.710702315065488
1.0,0.18047292431768747,2.0,0.016471946523421044,61,3.5059832146718284,11.61912512608133,0.0915771889841563,11.710702315065488
1.0,0.18047292431768747,1.99999999,0.016471946523421044,61,3.5059832146974714,11.619125128754755,0.09157718852294197,11.710702317277693
1.0,0.18047292431768747,1.9999999701976776,0.016471946523421044,61,3.5059832147482504,11.619125134048755,0.09157718760963122,11.710702321658383
0.99999999,0.18047292431768747,2.0,0.016471946523421044,61,3.5059832252296124,11.619125162799207,0.09157718898415655,11.710702351783366
0.9999999850988388,0.18047292431768747,2.0,0.016471946523421044,61,3.505983230404153,11.619125180795237,0.09157718898415693,11.710702369779394
1.0,0.1804505599554411,2.0,0.01644855751372681,61,3.505991745624898,11.61914880742439,0.09155350990904561,11.710702317333435
1.0,0.1804505499554411,2.0,0.016448567513726812,61,3.5059917497006277,11.619148817069805,0.0915535002643743,11.710702317334183
1.0,0.1804505499554411,2.0,0.01644855751372681,61,3.505991749572973,11.619148817530984,0.09155349980381454,11.710702317334798
1.0,0.1804505499554411,1.99999999,0.01644855751372681,61,3.5059917495986164,11.61914882020441,0.09155349934325507,11.710702319547664
0.99999999,0.1804505499554411,2.0,0.01644855751372681,61,3.5059917601307546,11.619148854248712,0.0915534998038148,11.710702354052527
1.0,0.18043576003069253,2.0,0.014277528812623043,61,3.505969969781551,11.619263904181334,0.09144516475458365,11.710709068935916
1.0,0.18043575003069254,2.0,0.014277538812623043,61,3.505969973858095,11.619263913822554,0.09144515504995229,11.710709068872506
1.0,0.18043575003069254,2.0,0.014277528812623043,61,3.505969973731305,11.61926391428391,0.09144515465018134,11.710709068934086
1.0,0.18043575003069254,1.99999999,0.014277528812623043,61,3.5059699737569523,11.61926391695755,0.09144515425041068,11.71070907120796
0.99999999,0.18043575003069254,2.0,0.014277528812623043,61,3.5059699842900134,11.61926395100116,0.09144515465018163,11.71070910565134
1.0,0.14011430586789872,2.0,0.0001,61,3.5218945752096995,11.661014845733032,0.05496966638476062,11.715984512117794
