Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.1145521906948791,-0.1930670374791122,-0.3116871891215379,-0.044387116723302304,2.0,0.0001,39,8.803973191115247,24.731555706932696,2.0567434660582333,26.78829917299092
0.1145521906948791,-0.1930670374791122,-0.3116871891215379,-0.044387126723302306,2.0,0.0001,39,8.80397319184166,24.731555708851555,2.0567434693519204,26.788299178203474
0.1145521906948791,-0.1930670374791122,-0.3116871791215379,-0.044387126723302306,2.0,0.0001,39,8.80397319291791,24.731555710934536,2.0567434660582333,26.788299176992773
0.1145521906948791,-0.1930670374791122,-0.3116871891215379,-0.044387126723302306,2.0,0.00010001,39,8.803973193261285,24.73155571153082,2.056743469353771,26.788299180884586
0.1145521906948791,-0.1930670374791122,-0.3116871891215379,-0.044387126723302306,1.99999999,0.0001,39,8.803973193558928,24.731555712538842,2.056743469350071,26.78829918188891
0.1145521906948791,-0.1930670274791122,-0.3116871891215379,-0.044387126723302306,2.0,0.0001,39,8.803973199923208,24.7315557275736,2.056743450125658,26.78829917769926
0.11455220069487909,-0.1930670374791122,-0.3116871891215379,-0.044387126723302306,2.0,0.0001,39,8.803973199923208,24.7315557275736,2.056743450125658,26.78829917769926
0.11387679719356009,-0.19308537088372357,-0.31698040809286876,-0.06077843919859046,2.0,0.0001,39,8.804107361214308,24.732451636016137,2.0654371525713158,26.79788878858745
0.11387679719356009,-0.19308537088372357,-0.31698040809286876,-0.06077844919859046,2.0,0.0001,39,8.804107362047054,24.73245163814714,2.065437156065585,26.797888794212724
0.11387679719356009,-0.19308537088372357,-0.31698039809286876,-0.06077844919859046,2.0,0.0001,39,8.80410736315389,24.732451640287454,2.0654371525713158,26.79788879285877
0.11387679719356009,-0.19308537088372357,-0.31698040809286876,-0.06077844919859046,2.0,0.00010001,39,8.80410736352889,24.73245164095822,2.065437156067435,26.79788879702565
0.11387679719356009,-0.19308537088372357,-0.31698040809286876,-0.06077844919859046,1.99999999,0.0001,39,8.80410736379411,24.732451641885945,2.065437156063736,26.797888797949668
0.11387680719356008,-0.19308537088372357,-0.31698040809286876,-0.06077844919859046,2.0,0.0001,39,8.804107370279457,24.732451657061063,2.0654371368329065,26.797888793893975
0.11387679719356009,-0.19308536088372358,-0.31698040809286876,-0.06077844919859046,2.0,0.0001,39,8.804107370279457,24.732451657061063,2.0654371368329065,26.797888793893975
0.115108499836359,-0.19302297533790885,-0.2929831127274425,-0.02554167123407407,2.0,0.0001,39,8.8052272468981,24.7332185964034,2.043873814292183,26.777092410695587
0.115108499836359,-0.19302297533790885,-0.2929831127274425,-0.025541681234074073,2.0,0.0001,39,8.805227247567554,24.733218598214545,2.0438738172385373,26.77709241545309
0.115108499836359,-0.19302297533790885,-0.2929831027274425,-0.025541681234074073,2.0,0.0001,39,8.805227248719616,24.733218600456585,2.043873814292183,26.777092414748772
