Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.2548828217057849,-0.5588518890625943,0.16239095306242926,-0.5136322232092182,0.6446098652437108,0.20187631232549286,1.7223512209293106,0.8079644512553725,39,8.405035374105063,23.80368164232083,1.9323909468965257,25.736072589217354
0.2548828217057849,-0.5588518890625943,0.16239095306242926,-0.5136322232092182,0.6446098552437107,0.20187631232549286,1.7223512309293105,0.8079644512553725,39,8.405035374352481,23.803681645899072,1.9323909328798214,25.736072578778888
0.2548828217057849,-0.5588518890625943,0.16239095306242926,-0.5136322232092182,0.6446098552437107,0.20187631232549286,1.7223512209293106,0.8079644612553726,39,8.405035375409742,23.803681646289032,1.9323909328798214,25.736072579168848
0.2548828217057849,-0.5588518890625943,0.16239095306242926,-0.5136322232092182,0.6446098552437107,0.20187631232549286,1.7223512209293106,0.8079644512553725,39,8.405035375045863,23.803681647571253,1.932390936182787,25.73607258375404
0.2548828217057849,-0.5588518890625943,0.16239095306242926,-0.5136322132092181,0.6446098552437107,0.20187631232549286,1.7223512209293106,0.8079644512553725,39,8.405035377773107,23.803681655288184,1.932390925469048,25.736072580757224
0.2548828217057849,-0.5588518890625943,0.16239096306242926,-0.5136322232092182,0.6446098552437107,0.20187631232549286,1.7223512209293106,0.8079644512553725,39,8.405035381772333,23.80368165720377,1.9323909428542831,25.736072600058048
0.2548828217057849,-0.5588518890625943,0.16239095306242926,-0.5136322232092182,0.6446098552437107,0.20187632232549285,1.7223512209293106,0.8079644512553725,39,8.405035379680745,23.80368165758326,1.9323909328798214,25.736072590463085
0.2548828217057849,-0.5588518790625943,0.16239095306242926,-0.5136322232092182,0.6446098552437107,0.20187631232549286,1.7223512209293106,0.8079644512553725,39,8.405035383050995,23.803681662272467,1.9323909295112902,25.73607259178376
0.2548828317057849,-0.5588518890625943,0.16239095306242926,-0.5136322232092182,0.6446098552437107,0.20187631232549286,1.7223512209293106,0.8079644512553725,39,8.405035383060516,23.803681665404063,1.932390908613451,25.736072574017513
0.14997347040681952,-0.48061175094102276,0.17697023482739002,-0.5290458035645946,0.6166003216033883,0.2863447371383427,1.6985986217657612,0.7312805919199253,39,8.445873131795901,23.88389923364963,2.193392981314226,26.077292214963848
0.14997347040681952,-0.48061175094102276,0.17697023482739002,-0.5290458035645946,0.6166003116033882,0.2863447371383427,1.698598631765761,0.7312805919199253,39,8.445873131259187,23.88389923426296,2.193392967217095,26.077292201480056
0.14997347040681952,-0.48061175094102276,0.17697023482739002,-0.5290458035645946,0.6166003116033882,0.2863447371383427,1.6985986217657612,0.7312806019199254,39,8.445873132994343,23.88389923787304,2.1933929672170946,26.077292205090135
0.14997347040681952,-0.48061175094102276,0.17697023482739002,-0.5290458035645946,0.6166003116033882,0.2863447371383427,1.6985986217657612,0.7312805919199253,39,8.445873132803696,23.88389923823388,2.193392970716999,26.07729220895088
0.14997347040681952,-0.48061175094102276,0.17697023482739002,-0.5290457935645946,0.6166003116033882,0.2863447371383427,1.6985986217657612,0.7312805919199253,39,8.445873134363799,23.883899242082993,2.193392960119773,26.077292202202766
0.14997347040681952,-0.48061175094102276,0.17697023482739002,-0.5290458035645946,0.6166003116033882,0.2863447471383427,1.6985986217657612,0.7312805919199253,39,8.44587313788888,23.883899248823987,2.193392967217095,26.07729221604108
0.14997347040681952,-0.48061175094102276,0.17697024482739002,-0.5290458035645946,0.6166003116033882,0.2863447371383427,1.6985986217657612,0.7312805919199253,39,8.445873140884876,23.883899251487538,2.193392976799633,26.07729222828717
0.14997348040681951,-0.48061175094102276,0.17697023482739002,-0.5290458035645946,0.6166003116033882,0.2863447371383427,1.6985986217657612,0.7312805919199253,39,8.445873141261119,23.88389925647819,2.193392939266018,26.077292195744217
0.14997347040681952,-0.48061174094102277,0.17697023482739002,-0.5290458035645946,0.6166003116033882,0.2863447371383427,1.6985986217657612,0.7312805919199253,39,8.445873143958305,23.883899261062343,2.193392964634366,26.077292225696706
0.5596528699749328,-0.6274064780437417,0.016603592338425455,-0.5571504707495871,0.5851822193856125,0.0001,1.7561891323014887,1.024469096750799,39,8.492751602824429,24.037131364074718,1.1837153763721808,25.220846740446902
0.5596528699749328,-0.6274064780437417,0.016603602338425456,-0.5571504707495871,0.5851822093856125,0.0001,1.7561891323014887,1.024469096750799,39,8.492751605094968,24.03713136934427,1.1837153717626965,25.220846741106964
0.5596528699749328,-0.6274064780437417,0.016603592338425455,-0.5571504707495871,0.5851822093856125,0.0001,1.7561891323014887,1.024469096750799,39,8.492751605612163,24.037131374254148,1.1837153658056034,25.220846740059745
0.5596528699749328,-0.6274064780437417,0.016603592338425455,-0.5571504707495871,0.5851822093856125,0.0001,1.7561891323014887,1.024469106750799,39,8.492751608154213,24.03713137549054,1.1837153631016217,25.22084673859216
0.5596528699749328,-0.6274064780437417,0.016603592338425455,-0.5571504707495871,0.5851822093856125,0.0001,1.7561891423014886,1.024469096750799,39,8.492751606099297,24.037131376027116,1.1837153631016217,25.220846739128735
0.5596528699749328,-0.6274064680437417,0.016603592338425455,-0.5571504707495871,0.5851822093856125,0.0001,1.7561891323014887,1.024469096750799,39,8.492751609620113,24.03713137995825,1.1837153598485102,25.220846739806756
0.5596528699749328,-0.6274064780437417,0.016603592338425455,-0.5571504707495871,0.5851822093856125,0.00010001,1.7561891323014887,1.024469096750799,39,8.492751609015082,24.037131382239515,1.1837153631016217,25.220846745341138
0.5596528699749328,-0.6274064780437417,0.016603592338425455,-0.5571504607495871,0.5851822093856125,0.0001,1.7561891323014887,1.024469096750799,39,8.492751608501287,24.03713138358863,1.1837153552390258,25.220846738827657
0.5596528799749328,-0.6274064780437417,0.016603592338425455,-0.5571504707495871,0.5851822093856125,0.0001,1.7561891323014887,1.024469096750799,39,8.492751613016013,24.037131390990602,1.1837153495127597,25.22084674050336
0.5616417861873133,-0.6288191930279898,0.006058802799644821,-0.5542560417885776,0.5880190305282227,0.0001,1.7606978709933265,1.0356300620375043,39,8.497779589318531,24.047709568141737,1.170934168489493,25.218643736631233
0.5616417861873133,-0.6288191930279898,0.006058812799644821,-0.5542560417885776,0.5880190205282226,0.0001,1.7606978709933265,1.0356300620375043,39,8.497779590963695,24.047709572263535,1.1709341637960702,25.218643736059608
0.5616417861873133,-0.6288191930279898,0.006058802799644821,-0.5542560417885776,0.5880190205282226,0.0001,1.7606978709933265,1.0356300620375043,39,8.497779591963837,24.047709578094278,1.170934157923449,25.21864373601773
0.5616417861873133,-0.6288191930279898,0.006058802799644821,-0.5542560417885776,0.5880190205282226,0.0001,1.7606978709933265,1.0356300720375042,39,8.497779594798478,24.047709579832542,1.1709341554127264,25.218643735245266
0.5616417861873133,-0.6288191930279898,0.006058802799644821,-0.5542560417885776,0.5880190205282226,0.0001,1.7606978809933265,1.0356300620375043,39,8.497779592616174,24.047709580231892,1.1709341554127264,25.21864373564462
0.5616417861873133,-0.6288191830279898,0.006058802799644821,-0.5542560417885776,0.5880190205282226,0.0001,1.7606978709933265,1.0356300620375043,39,8.497779595676613,24.047709583222954,1.170934152050827,25.218643735273783
0.5616417861873133,-0.6288191930279898,0.006058802799644821,-0.5542560417885776,0.5880190205282226,0.00010001,1.7606978709933265,1.0356300620375043,39,8.49777959524323,24.04770958585228,1.1709341554127264,25.218643741265012
0.5616417861873133,-0.6288191930279898,0.006058802799644821,-0.5542560317885775,0.5880190205282226,0.0001,1.7606978709933265,1.0356300620375043,39,8.497779594807621,24.04770958738155,1.170934147357404,25.21864373473896
