αᵢⱼ,βᵢⱼ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.24361279606819153,0.9968037009239197,39,11.48181279679257,31.45159188274866,0.7116178022797084,32.16320968502836
-0.2919189487475344,0.8855120626515589,39,11.552656070830952,31.479794218724273,0.6411840013044849,32.12097822002876
-0.2919189487475344,0.8855120526515589,39,11.552656081737027,31.479794229075438,0.641183990413248,32.12097821948869
-0.2919189387475344,0.8855120526515589,39,11.552656090651872,31.47979423931211,0.6411839795220113,32.120978218834125
-0.28656870217964625,0.8825378640517438,39,11.560727043478755,31.488573074106693,0.6321497004824752,32.12072277458917
-0.28656870217964625,0.8825378540517438,39,11.560727054483522,31.48857308491552,0.6321496896682395,32.12072277458376
-0.28656869217964626,0.8825378540517438,39,11.560727063558739,31.488573095732765,0.632149678854004,32.12072277458677
-0.2866592136970172,0.8824265676493608,39,11.560767390068616,31.488595507602376,0.6321272234176505,32.120722731020024
-0.2866592285981784,0.8824265527481996,39,11.56076739294648,31.48859550760242,0.6321272234176505,32.120722731020074
-0.2866592136970172,0.8824265627481996,39,11.560767395462573,31.488595512902524,0.6321272181175136,32.12072273102004
-0.2866592136970172,0.8824265527481996,39,11.56076740646804,31.488595523716583,0.63212720730347,32.12072273102006
-0.2866592136970172,0.8824265527481996,39,11.56076740646804,31.488595523716583,0.63212720730347,32.12072273102006
-0.2866592036970172,0.8824265527481996,39,11.560767415542209,31.488595534530617,0.6321271964894268,32.120722731020045
-0.24896297282671553,0.9238420230808883,39,11.550795825118248,31.49115225725095,0.6361555957719485,32.1273078530229
-0.24896297282671553,0.9238420130808882,39,11.550795835867575,31.491152266287138,0.6361555849235023,32.127307851210645
-0.24896297282671553,0.9238420130808882,39,11.550795835867575,31.491152266287138,0.6361555849235023,32.127307851210645
-0.24896296282671554,0.9238420130808882,39,11.55079584541171,31.491152278633002,0.6361555740750562,32.12730785270806
-0.2841858773828267,0.8812132532914022,39,11.564358594022067,31.49262670828564,0.6281467493715149,32.12077345765716
-0.2841858773828267,0.8812132432914022,39,11.564358605070568,31.49262671929844,0.628146738591573,32.12077345789001
-0.2841858673828267,0.8812132432914022,39,11.56435861421697,31.49262673037436,0.6281467278116311,32.120773458185994
-0.3718337044119835,0.7972520589828491,39,11.583640079802514,31.519349397271707,0.6321272040047714,32.151476601276485
-0.39870417012508774,0.7426166781504169,39,11.624873440215593,31.587420942729278,0.6024586414025969,32.18987958413187
-0.39870417012508774,0.7426166681504168,39,11.624873451669254,31.587420960245854,0.6024586308453788,32.189879591091234
-0.39870416012508775,0.7426166681504168,39,11.624873459312052,31.587420967102613,0.6024586202881612,32.18987958739078
-0.2991464175283909,0.5213459730148315,39,11.996886431976916,32.37424515595292,0.31135859035944097,32.68560374631236
-0.2991464175283909,0.2575175315141678,39,12.3308251289363,33.69044926640763,0.14331707287569107,33.83376633928333
-0.5084658153355122,0.07848745584487915,39,12.323816397542654,34.20849546083523,0.1593377909290799,34.3678332517643
0.14372215420007706,0.5213459730148315,39,12.647032848444645,34.26020570536848,0.20457097139967997,34.46477667676816
-0.2579406416043639,0.13392147421836853,39,12.540945872244455,34.66097273373092,0.07101961199039425,34.731992345721316
0.4559886008501053,0.793652817606926,39,12.764371406997624,34.922237900114816,0.7222416995595268,35.64447959967435
0.49944861233234406,0.793652817606926,39,12.831356874564005,35.237310912224615,0.7733514800013306,36.010662392225946
0.4559886008501053,0.7101639956235886,39,12.880296883420202,35.32943625775411,0.6289592436963313,35.95839550145043
-0.5084658153355122,-0.15561643242835999,39,12.665325580204733,35.964153881756,0.20396491970524155,36.16811880146123
-0.6831248435866384,-0.33621035335214167,39,12.837150885944407,37.03909809045097,0.4805579627196774,37.51965605317064
0.22647042572498322,0.10269133746623993,39,13.26059641598864,37.820101809334595,0.05011070318555913,37.870212512520155
0.23858585371635854,0.07848745584487915,39,13.304347934669963,38.12470222604262,0.04649766118170388,38.17119988722433
-0.3223315626382828,-0.910699151456356,39,14.36793301652097,45.10922248974803,0.7031686931290899,45.812391182877114
-0.13123985193669796,-0.9621540885418653,39,14.664660086532413,47.12691027083833,0.5529235179472987,47.67983378878563
0.5484617650508881,-0.6434051468968391,39,14.75397950732092,48.941475136538756,0.6570028653055627,49.59847800184432
0.5484617650508881,-0.9621540885418653,39,15.366039107464786,53.27292509301168,1.0554066189206655,54.32833171193235
