Vᵢᵢ,Ʌᵢᵢ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.042151893458920994,-0.13362787791533104,1.1446868251933604,39,8.999856667463701,25.13306469086867,2.2282115594150316,27.3612762502837
-0.042151893458920994,-0.13362787791533104,1.1446868151933605,39,8.999856669898362,25.1330646961514,2.228211554061619,27.361276250213017
-0.04215188345892099,-0.13362787791533104,1.1446868151933605,39,8.999856673592802,25.133064705229252,2.2282115339356565,27.36127623916491
-0.042151893458920994,-0.13362786791533104,1.1446868151933605,39,8.999856673592802,25.133064705229252,2.2282115339356565,27.36127623916491
-0.017764381315765073,-0.11101866888263594,1.1440329958182,39,9.030322454851564,25.20093219883341,2.1342984217866308,27.33523062062004
-0.01776436641460388,-0.11101868378379713,1.1440329958182,39,9.030322454851564,25.20093219883341,2.1342984217866308,27.33523062062004
-0.01776436641460388,-0.11101866888263594,1.1440330128656202,39,9.030322464256413,25.200932219090706,2.1342984015293385,27.335230620620035
-0.01776436641460388,-0.11101866888263594,1.1440330058182,39,9.030322466059198,25.20093222284643,2.1342983977736134,27.335230620620045
-0.01776436641460388,-0.11101866888263594,1.1440329958182,39,9.030322468617275,25.200932228175645,2.134298392444392,27.33523062062004
-0.01776436641460388,-0.11101866888263594,1.1440329958182,39,9.030322468617275,25.200932228175645,2.134298392444392,27.33523062062004
-0.01776436641460388,-0.11101865888263594,1.1440329958182,39,9.030322477855286,25.200932247866888,2.134298372753148,27.33523062062003
-0.017764356414603878,-0.11101866888263594,1.1440329958182,39,9.030322477855286,25.200932247866888,2.1342983727531486,27.33523062062003
-0.017761015666040252,-0.11101553302496192,1.1440313231865034,39,9.030328889073255,25.20094589295907,2.13428472815264,27.335230621111705
-0.017761015666040252,-0.11101553302496192,1.1440313131865034,39,9.030328891631308,25.20094589828822,2.134284722823481,27.335230621111698
-0.017761015666040252,-0.11101552302496193,1.1440313131865034,39,9.030328900870096,25.20094591798092,2.1342847031322982,27.335230621113222
-0.01776100566604025,-0.11101553302496192,1.1440313131865034,39,9.030328900870096,25.20094591798092,2.1342847031322982,27.335230621113222
-0.01755448778478378,-0.11082845861127187,1.1442634725722376,39,9.030634101231579,25.20159913877554,2.133633566120081,27.335232704895617
-0.01755448778478378,-0.11082845861127187,1.1442634625722377,39,9.030634103788653,25.201599144101362,2.1336335607823322,27.335232704883694
-0.01755448778478378,-0.11082844861127188,1.1442634625722377,39,9.030634113075477,25.201599163886254,2.13363354109479,27.335232704981046
-0.01755447778478378,-0.11082845861127187,1.1442634625722377,39,9.030634113075477,25.201599163886254,2.13363354109479,27.335232704981046
-0.017790739710729697,-0.11089147077255512,1.1358298502937483,39,9.032510447689534,25.20549268609726,2.129852712594973,27.335345398692233
-0.017790739710729697,-0.11089147077255512,1.1358298402937483,39,9.032510450238963,25.20549269140343,2.1298527075692686,27.335345398972695
-0.017790739710729697,-0.11089146077255513,1.1358298402937483,39,9.032510459462934,25.205492711034047,2.129852687878958,27.33534539891301
-0.017790729710729696,-0.11089147077255512,1.1358298402937483,39,9.032510459462934,25.205492711034047,2.129852687878958,27.33534539891301
0.022587391282268526,-0.07320632517515879,1.1211495893999148,39,9.143090960392463,25.432189017821166,1.971982943140277,27.404171960961445
0.022587391282268526,-0.07320632517515879,1.1211495793999149,39,9.143090961883928,25.43218902082086,1.9719829386577423,27.404171959478607
0.022587391282268526,-0.0732063151751588,1.1211495793999149,39,9.143090980101373,25.432189057503813,1.9719829196895176,27.40417197719333
0.022587401282268528,-0.07320632517515879,1.1211495793999149,39,9.143090980101373,25.432189057503813,1.9719829196895176,27.40417197719333
0.03317442260869807,-0.05189537025315577,0.4989632783371664,39,9.233885446106232,25.61421462131302,2.3492157707531565,27.963430392066172
0.03317442260869807,-0.05189537025315577,0.4989632683371664,39,9.233885446386084,25.614214621872808,2.3492157892915158,27.963430411164317
0.03317442260869807,-0.05189536025315577,0.4989632683371664,39,9.233885454670956,25.614214638445652,2.349215770618347,27.96343040906399
0.033174432608698075,-0.05189537025315577,0.4989632683371664,39,9.233885454670956,25.614214638445652,2.349215770618347,27.96343040906399
0.037273254456976726,-0.049426961363381525,0.5708889491595273,39,9.23801258649955,25.62247012271093,2.2132048186642663,27.835674941375192
0.037273254456976726,-0.049426961363381525,0.5708889391595272,39,9.238012586701947,25.622470123115747,2.2132048345413757,27.835674957657123
