Vᵢⱼ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.13076955825090408,39,12.993601892343179,36.997216026754785,0.0316362531255027,37.02885227988029
-0.12583791033830494,39,12.995213468432372,36.99755714119506,0.029295082404875855,37.02685222359994
-0.14317046841824776,39,12.989974707595403,36.997890435326596,0.03792089860013589,37.03581133392674
-0.15288260363740847,39,12.987560226987672,36.999950274305284,0.04324021741566293,37.04319049172095
-0.10602537773334636,39,13.002652266779332,37.00241921485708,0.02079655433847274,37.023215769195545
-0.10602536773334637,39,13.002652270921978,37.00241921872128,0.02079655041553396,37.02321576913681
-0.10569761449700639,39,13.002788257008197,37.00254663384423,0.020668173564161882,37.023214807408394
-0.1056975995958452,39,13.002788263200273,37.00254663967184,0.02066816773659869,37.02321480740844
-0.1056975995958452,39,13.002788263200273,37.00254663967184,0.02066816773659869,37.02321480740844
-0.1056975895958452,39,13.002788267355706,37.0025466435827,0.02066816382578769,37.02321480740849
-0.16589382477104664,39,12.98491433231839,37.00481939957623,0.050913408029758446,37.05573280760599
-0.09514838789795022,39,13.00738851117023,37.00746360907693,0.01674844908122078,37.02421205815815
-0.09409748134591717,39,13.007870450187575,37.00804008617095,0.016380521591943677,37.02442060776289
-0.09409747134591717,39,13.007870454793856,37.00804009173115,0.016380518110337052,37.02442060984148
-0.18320377336931415,39,12.982441973651467,37.01504341164616,0.062092701766996786,37.07713611341316
-0.08277364794275854,39,13.013334019654739,37.015247017973266,0.012675232068440715,37.02792225004171
-0.18425552092958242,39,12.98233034553637,37.01580247562835,0.06280767943710878,37.07861015506546
-0.18944425880908966,39,12.981844359608363,37.01977841865137,0.0663948853120919,37.086173303963456
-0.07625538296997547,39,13.016702400899653,37.02022086003278,0.010757534349010608,37.030978394381776
-0.19689714536070824,39,12.981334622332813,37.0261618232705,0.07172169882471235,37.097883522095216
-0.19948220252990723,39,12.98120966927441,37.02856113693626,0.07361732588343842,37.10217846281971
-0.20511945643261242,39,12.9810297604075,37.034124135443896,0.07783688410333922,37.11196101954723
-0.20691140462122348,39,12.980999150640656,37.035987480649354,0.07920280932030618,37.11519028996966
-0.20894728908024263,39,12.980979925923585,37.03816008769889,0.08076909378586758,37.11892918148476
-0.05640487581695197,39,13.027955028531943,37.03907672056242,0.0058857935294626814,37.04496251409187
-0.05144817940890789,39,13.03099615047033,37.04465497424695,0.004896793054308672,37.04955176730126
-0.21566428922233172,39,12.981033757025347,37.04574763666365,0.08604550844468106,37.13179314510833
-0.04910663580799368,39,13.032464625293688,37.04741087485098,0.004461204108701017,37.05187207895968
-0.23481078975601122,39,12.982172815239144,37.07090707935193,0.10200179792380716,37.17290887727574
-0.03081357479095459,39,13.044633600515702,37.07160404124116,0.0017565313240858417,37.07336057256525
-0.2389361448585987,39,12.982608797487915,37.077012275651036,0.10561739044179515,37.18262966609283
-0.020476847887039185,39,13.052049163311391,37.08735864518561,0.0007757074038695412,37.08813435258948
-0.25386560149490833,39,12.984748727708304,37.101132509841186,0.11922832570138747,37.22036083554258
-0.255242969840765,39,12.984990410493443,37.103517661649136,0.1205256012582973,37.22404326290744
-0.0035358997993171215,39,13.065027775533306,37.11642355429422,2.3129786673000093e-05,37.1164466840809
0.002987289262476933,39,13.070294081806448,37.128687268512444,1.650920970476346e-05,37.128703777722144
-0.2724257931113243,39,12.988630471965294,37.13554011779577,0.13729925359181802,37.27283937138759
0.020821190788410604,39,13.08543809680491,37.16524861524618,0.00080201567381768,37.16605063092
0.04517977201612666,39,13.107838624936504,37.22233454028715,0.0037762418289439864,37.2261107821161
-0.3117179051041603,39,13.001253792997137,37.22450732268639,0.17976089687067365,37.40426821955706
0.05164944957505213,39,13.114111026178422,37.23887801066187,0.004935181436600828,37.24381319209848
0.05304207094013691,39,13.115478514442488,37.242514660226284,0.005204903385794255,37.247719563612065
-0.3203995153307915,39,13.004837780138324,37.24711029959598,0.18991332143478123,37.43702362103077
0.05810420675970818,39,13.120500532756278,37.25595912159103,0.006245782859873597,37.262204904450904
-0.3407304415013641,39,13.014335651737897,37.30419892646523,0.21477988246657193,37.5189788089318
-0.3424195861443877,39,13.01519376558746,37.309203570635106,0.21691467000429349,37.52611824063939
0.08253692951984704,39,13.145843699684727,37.3258045512195,0.012602837758943766,37.33840738897844
0.09356598489102907,39,13.157863857326028,37.36001101537396,0.01619599802796232,37.376207013401924
-0.3622495234012604,39,13.026048463668712,37.37094873366663,0.24276572682821457,37.61371446049485
0.1148997291456908,39,13.182089709241916,37.43087522990642,0.024423603351843248,37.455298833258254
-0.39485399425029755,39,13.046962706745822,37.484410570692894,0.28843290203451594,37.772843472727416
-0.39525594013684895,39,13.04724385071419,37.48590158330554,0.28902042769490904,37.774922011000456
-0.4066136032342911,39,13.055418460024798,37.528957904557465,0.305869051320071,37.83482695587753
0.14386444285628386,39,13.21692140438309,37.536929125434945,0.03828940914894558,37.57521853458388
-0.4206439830704767,39,13.066124302890248,37.58460795541129,0.3273415169127817,37.911949472324075
-0.42593460857506216,39,13.070333245063297,37.606296983294044,0.33562753794668415,37.94192452124072
0.17719049101651763,39,13.259526491532133,37.6728280059563,0.058083469697348046,37.73091147565365
0.18914488377413363,39,13.275412436742958,37.72515829543092,0.06618520605717147,37.7913435014881
0.19204105346580036,39,13.279306064118533,37.73811892291391,0.06822756750007064,37.80634649041398
0.20295806974172592,39,13.294135049843769,37.78796086159425,0.07620515943558148,37.864166021029845
0.20780634880065918,39,13.30079568047612,37.81059482583016,0.07988943541344327,37.8904842612436
0.20780634880065918,39,13.30079568047612,37.81059482583016,0.07988943541344327,37.8904842612436
0.20780635880065917,39,13.30079569426075,37.81059487283046,0.07988944310227836,37.89048431593273
0.21550244194168044,39,13.311460187120677,37.84715170949737,0.0859164095932306,37.9330681190906
0.2282348753669794,39,13.329340640922128,37.90931687726089,0.09636864291749415,38.005685520178396
-0.4979364424943924,39,13.136566626548918,37.93944071171988,0.458690296413347,38.39813100813322
-0.5068599678925239,39,13.145885099433546,37.985606053672775,0.475278000046219,38.460884053718985
-0.5317567990568932,39,13.173101743640222,38.12001793146101,0.5231157926849812,38.64313372414599
-0.5442225045117084,39,13.18738383341509,38.19039982181955,0.5479295486714435,38.73832937049099
0.2825115380983334,39,13.408487698896934,38.197600507264895,0.14765362294356926,38.34525413020847
-0.5527120832684886,39,13.197353420940075,38.23950187884204,0.5651576969333365,38.804659575775375
-0.5834264754076912,39,13.235012202426795,38.42500093657282,0.6297149365822865,39.054715873155104
0.33455002355295704,39,13.487895055685632,38.50868805199565,0.20705887877967566,38.71574693077533
-0.597109339581416,39,13.252562449363163,38.51156655844524,0.6595981923184062,39.17116475076364
-0.6202599962125532,39,13.28329178047845,38.66348219625044,0.7117365563679537,39.3752187526184
0.36056787129837176,39,13.52852820055708,38.676648793002855,0.24051700115338248,38.91716579415624
-0.6429806724190712,39,13.314661036841969,38.81916881637797,0.7648346684432898,39.58400348482127
0.3835534080862999,39,13.564799045617223,38.83178893858041,0.2721594511810391,39.10394838976144
0.3861069270351436,39,13.56884609104656,38.849410786462435,0.2757953343433651,39.1252061208058
-0.652910940349102,39,13.32873197178619,38.88924280790985,0.7886414876509651,39.6778842955608
0.39874131840042537,39,13.588913759250483,38.937730250097054,0.2941400821494624,39.23187033224652
-0.6634301279400461,39,13.343868578372756,38.96480813150734,0.8142581391183097,39.779066270625655
-0.665427986998111,39,13.346769787092375,38.97931447132975,0.8191696508786626,39.798484122208414
0.40803397496347316,39,13.60371440684753,39.00388270592846,0.3080096907403107,39.31189239666877
-0.6696883564582095,39,13.352984261338838,39.01041302884738,0.8296926153350408,39.84010564418242
-0.6738732326775789,39,13.359125066054482,39.041177801185796,0.8400944973807614,39.881272298566564
-0.6739211436361074,39,13.359195577301653,39.0415312592611,0.8402139595036282,39.88174521876472
-0.6795101733878255,39,13.367453022727807,39.08295670851949,0.8542080401144724,39.93716474863397
0.4262809074069167,39,13.632855942356409,39.136695493927974,0.3361735122363789,39.472869006164366
-0.6880106482421979,39,13.380132085616097,39.14669300818443,0.8757135063751013,40.02240651455952
0.4301941841840744,39,13.6391165828477,39.165678674787586,0.3423740167957325,39.50805269158331
0.43459685146808624,39,13.646163807540427,39.19849625406861,0.3494176831160516,39.54791393718466
-0.6991306580603123,39,13.396932446836846,39.23139601204237,0.9042498025237137,40.135645814566075
-0.7234763824380934,39,13.434528824085694,39.42203837042031,0.9683234404995644,40.39036181091987
-0.72737767547369,39,13.44065365627192,39.453245560957484,0.9787948231383911,40.43204038409587
-0.7307084165513515,39,13.445903993464121,39.480031535952946,0.9877793615351195,40.467810897488086
0.4723404813557863,39,13.706668945606104,39.48885826059393,0.4127452311057195,39.901603491699646
-0.7497263699769974,39,13.476247740500403,39.635478456364694,1.0398658152019382,40.67534427156664
0.496297790978133,39,13.745073372032845,39.681416073332464,0.45567627006008293,40.13709234339254
0.49815017729997635,39,13.748040382664447,39.696567657962206,0.45908415841639605,40.15565181637861
-0.783791184425354,39,13.532065735768665,39.92442685200608,1.1365079484483638,41.06093480045444
-0.7872736812569201,39,13.53787182547758,39.954716503089834,1.1466297210196719,41.10134622410952
-0.793009466593503,39,13.547473025549204,40.00490462806637,1.1633984260977877,41.16830305416414
0.5356460381299257,39,13.807958221937957,40.011255216882425,0.5307958546039289,40.54205107148635
0.5481636598706245,39,13.827881435181636,40.119657494585425,0.5558942863051018,40.67555178089052
0.5593599437270651,39,13.845658568853404,40.21801455071186,0.578834561295739,40.79684911200759
0.5621096079885399,39,13.85001767811772,40.24237025479717,0.5845393410771055,40.826909595874284
0.5749086551368237,39,13.87027089228814,40.35677353556336,0.6114619292397778,40.96823546480312
-0.8366768416017294,39,13.622037820768858,40.39907579844839,1.295052053954394,41.69412785240279
-0.8489598520100117,39,13.64344421105976,40.51373834668088,1.3333557361009927,41.84709408278189
0.6187467128038406,39,13.9391127147551,40.76130536740482,0.7082678650202832,41.469573232425105
-0.8755801599472761,39,13.690417020348502,40.767823621744604,1.4182851405126007,42.1861087622572
-0.8775560875897099,39,13.693933354770595,40.7869846601978,1.4246936707016535,42.21167833089945
0.6368083299857972,39,13.967209474763859,40.93357506921805,0.7502209709077049,41.68379604012576
-0.8975995788350701,39,13.72981679951167,40.98367205861417,1.4905172572610563,42.47418931587523
