Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.4167387092347411,-0.3162741786497153,-0.20045986439455632,-0.28652625695640055,0.08724506765185105,0.5068845900765098,1.2831266629168845,41,7.538746113421941,21.68889805850824,1.920584928494802,23.609482987003044
0.4167387092347411,-0.3162741786497153,-0.20045986439455632,-0.28652625695640055,0.08724506765185105,0.5068845900765098,1.2831266529168845,41,7.538746119821655,21.688898064820737,1.9205849188684951,23.609482983689233
0.4167387092347411,-0.3162741786497153,-0.20045986439455632,-0.28652625695640055,0.08724507765185105,0.5068845900765098,1.2831266529168845,41,7.5387461187412725,21.68889806523144,1.9205849239185973,23.609482989150038
0.4167387092347411,-0.3162741786497153,-0.20045986439455632,-0.28652625695640055,0.08724506765185105,0.5068846000765098,1.2831266529168845,41,7.538746124873508,21.688898068877116,1.9205849239185973,23.60948299279572
0.4167387192347411,-0.3162741786497153,-0.20045986439455632,-0.28652625695640055,0.08724506765185105,0.5068845900765098,1.2831266529168845,41,7.538746122962124,21.688898072877855,1.9205849027224438,23.609482975600304
0.4167387092347411,-0.3162741686497153,-0.20045986439455632,-0.28652625695640055,0.08724506765185105,0.5068845900765098,1.2831266529168845,41,7.538746122962124,21.68889807287786,1.9205849027224438,23.609482975600304
0.4167387092347411,-0.3162741786497153,-0.20045985439455632,-0.28652625695640055,0.08724506765185105,0.5068845900765098,1.2831266529168845,41,7.538746131663077,21.688898078001838,1.9205849147291134,23.609482992730953
0.4167387092347411,-0.3162741786497153,-0.20045986439455632,-0.28652624695640055,0.08724506765185105,0.5068845900765098,1.2831266529168845,41,7.538746131663077,21.688898078001838,1.9205849147291134,23.609482992730953
0.3777598046498954,-0.37420630303238767,-0.14271592607112232,-0.30213081395416014,0.15018631642529187,0.4434596082530181,1.236966495817458,41,7.555603482083245,21.690687838090042,2.02330396317136,23.713991801261404
0.3777598046498954,-0.37420630303238767,-0.14271592607112232,-0.30213081395416014,0.15018632642529187,0.4434596082530181,1.236966485817458,41,7.555603485422968,21.69068784213024,2.02330396016049,23.713991802290728
0.3777598046498954,-0.37420630303238767,-0.14271592607112232,-0.30213081395416014,0.15018631642529187,0.4434596082530181,1.236966485817458,41,7.555603488149555,21.69068784560838,2.0233039551144993,23.71399180072289
0.3777598146498954,-0.37420630303238767,-0.14271592607112232,-0.30213081395416014,0.15018631642529187,0.4434596082530181,1.236966485817458,41,7.555603487884967,21.69068784690994,2.0233039381447044,23.713991785054635
0.3777598046498954,-0.37420629303238767,-0.14271592607112232,-0.30213081395416014,0.15018631642529187,0.4434596082530181,1.236966485817458,41,7.555603487884967,21.69068784690994,2.0233039381447044,23.713991785054635
0.3777598046498954,-0.37420630303238767,-0.14271592607112232,-0.30213081395416014,0.15018631642529187,0.4434596182530181,1.236966485817458,41,7.5556034932951945,21.69068785041289,2.02330396016049,23.713991810573383
0.3777598046498954,-0.37420630303238767,-0.14271591607112233,-0.30213081395416014,0.15018631642529187,0.4434596082530181,1.236966485817458,41,7.555603498073954,21.690687857048992,2.023303951333302,23.713991808382296
0.3777598046498954,-0.37420630303238767,-0.14271592607112232,-0.30213080395416014,0.15018631642529187,0.4434596082530181,1.236966485817458,41,7.555603498073955,21.690687857048996,2.023303951333302,23.713991808382296
0.3572940653416358,-0.4035899029980134,-0.11570542786252981,-0.3298028230725302,0.208715624544157,0.36909647811429386,1.2055654630703123,41,7.549415802701518,21.70227721744527,2.0776973815392665,23.779974598984538
0.3572940653416358,-0.4035899029980134,-0.11570542786252981,-0.3298028230725302,0.208715624544157,0.36909646811429386,1.2055654730703123,41,7.549415799109611,21.702277219581745,2.077697383617089,23.77997460319883
0.3572940653416358,-0.4035899029980134,-0.11570541786252982,-0.3298028230725302,0.208715624544157,0.36909646811429386,1.2055654630703123,41,7.549415806874786,21.702277221574573,2.0776973728410435,23.779974594415616
0.3572940653416358,-0.4035899029980134,-0.11570542786252981,-0.32980281307253023,0.208715624544157,0.36909646811429386,1.2055654630703123,41,7.549415806874786,21.702277221574573,2.0776973728410435,23.779974594415616
0.3572940653416358,-0.4035899029980134,-0.11570542786252981,-0.3298028230725302,0.208715624544157,0.36909646811429386,1.2055654630703123,41,7.549415804584173,21.702277224941728,2.0776973766278632,23.779974601569588
0.3572940653416358,-0.4035899029980134,-0.11570542786252981,-0.3298028230725302,0.208715634544157,0.36909646811429386,1.2055654630703123,41,7.5494158048688655,21.702277227155825,2.0776973815392665,23.779974608695092
0.3572940753416358,-0.4035899029980134,-0.11570542786252981,-0.3298028230725302,0.208715624544157,0.36909646811429386,1.2055654630703123,41,7.549415807147769,21.70227723023344,2.0776973592343486,23.77997458946779
0.3572940653416358,-0.4035898929980134,-0.11570542786252981,-0.3298028230725302,0.208715624544157,0.36909646811429386,1.2055654630703123,41,7.549415807147769,21.702277230233445,2.0776973592343486,23.77997458946779
