Vᵢᵢ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.07329560092574698,1.109272799432166,39,9.02468693450978,25.18825429104408,2.15322238457526,27.34147667561934
-0.07329560092574698,1.1092727894321661,39,9.024686937066479,25.188254296415103,2.1532223805321666,27.341476676947266
-0.07329559092574699,1.1092727894321661,39,9.02468695133438,25.18825432750736,2.1532223408202293,27.34147666832759
-0.06443046465265052,1.1437531014942548,39,9.030322148327677,25.200928087551027,2.1343027612992693,27.33523084885029
-0.06443046465265052,1.1437530914942549,39,9.030322150885711,25.200928092880275,2.134302755980405,27.33523084886068
-0.06443045465265053,1.1437530914942549,39,9.030322169341325,25.200928132221662,2.1343027165964776,27.335230848818142
-0.06439153859051931,1.1440329439338617,39,9.030322443197395,25.200932173351582,2.1342984472684936,27.335230620620077
-0.06439152368935812,1.144032960981281,39,9.030322466367945,25.200932222951085,2.1342983976689593,27.33523062062004
-0.06439152368935812,1.1440329539338616,39,9.030322468170727,25.200932226706808,2.1342983939132343,27.335230620620045
-0.06439152368935812,1.1440329439338617,39,9.030322470728805,25.20093223203603,2.134298388584016,27.335230620620045
-0.06439152368935812,1.1440329439338617,39,9.030322470728805,25.20093223203603,2.134298388584016,27.335230620620045
-0.06439151368935812,1.1440329439338617,39,9.030322489204826,25.20093227141851,2.134298349201529,27.33523062062004
-0.0643918085393501,1.1440256711160108,39,9.030323804882592,25.20093498607208,2.134295634648258,27.335230620720335
-0.0643918085393501,1.144025661116011,39,9.030323807440665,25.20093499140129,2.1342956293193085,27.33523062072059
-0.0643917985393501,1.144025661116011,39,9.030323825916506,25.20093503078336,2.134295589936812,27.335230620720175
-0.06301132741905957,1.143395736581534,39,9.033080724435415,25.206792435345143,2.1285275260583347,27.33531996140348
-0.06301132741905957,1.143395726581534,39,9.03308072698347,25.20679244064337,2.1285275207526926,27.33531996139606
-0.06301131741905958,1.143395726581534,39,9.033080746118808,25.20679248127223,2.128527481421274,27.335319962693507
-0.06943642147208191,1.0188355852013502,39,9.053177721852288,25.24798691743849,2.116490721855646,27.364477639294137
-0.06943642147208191,1.0188355752013503,39,9.05317772430634,25.247986922517942,2.11649072115873,27.364477643676672
-0.06943641147208192,1.0188355752013503,39,9.053177739733922,25.24798695515962,2.1164906815895828,27.364477636749207
-0.06524820804085939,0.9973368436308194,39,9.065116386982941,25.272887408148357,2.0993075487018014,27.37219495685015
-0.06524820804085939,0.9973368336308194,39,9.065116389363963,25.272887413047535,2.0993075488003385,27.37219496184787
-0.06524819804085939,0.9973368336308194,39,9.065116406085265,25.27288744801399,2.099307509386155,27.37219495740014
-0.05176216589224374,0.9774842795797438,39,9.095132506715895,25.33481556889103,2.0474146308465158,27.382230199737545
-0.05176216589224374,0.9774842695797438,39,9.09513250882825,25.33481557318645,2.0474146316795983,27.382230204866048
-0.05176215589224374,0.9774842695797438,39,9.095132529910815,25.334815616350614,2.0474145927643974,27.382230209115008
-0.20193635417388917,1.0686002317347414,39,9.156660897880805,25.428937016277295,2.68131043386593,28.110247450143227
-0.20193636417388916,1.0686002317347414,39,9.156660927669728,25.428937078258514,2.6813104783375747,28.110247556596086
-0.20193636417388916,1.0686002317347414,39,9.156660927669728,25.428937078258514,2.6813104783375747,28.110247556596086
-0.20193636417388916,1.0686002417347413,39,9.156660929948679,25.428937082966648,2.6813104808757835,28.110247563842428
-0.0010134820760235586,0.94746604442426,39,9.246274094625445,25.638993854028353,1.8588574444048385,27.497851298433194
-0.0010134820760235586,0.9474660344242599,39,9.246274094682454,25.638993854142374,1.8588574463485952,27.49785130049097
-0.0010134720760235586,0.9474660344242599,39,9.246274131287858,25.638993927353656,1.8588574093110966,27.497851336664752
-0.20193636417388916,1.3097452183074054,39,9.254513503066047,25.66604982547006,2.8500972790075227,28.516147104477582
0.2268473505973816,1.0382188908310002,39,10.924431627175146,29.42366521852245,1.108567550355084,30.532232768877535
-0.95315780072512,0.6056385486746013,39,12.11328370986953,34.11749686020321,7.345140745325995,41.462637605529196
0.3934286944568157,1.0686002317347414,39,12.48974269258603,34.640953904841055,0.6893742699294829,35.33032817477054
0.99999999,0.3439660080350938,39,13.737248541308627,38.07298912826407,0.7962041074348098,38.86919323569887
1.0,0.3439660080350938,39,13.737248590902723,38.0729893307158,0.7962041074348097,38.86919343815061
1.0,0.3439660180350938,39,13.73724862648772,38.07298950033416,0.7962040831615519,38.86919358349571
0.4451869228327734,1.659224828224627,39,14.300288804248934,53.57972723188003,1.373430610775578,54.95315784265561
