Vᵢᵢ,Ʌᵢᵢ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.033377669751644135,-0.08651572465896606,39,9.073866151404054,25.29111814023034,2.0784509516954044,27.369569091925744
0.2646549720136527,-0.3835733481207621,39,9.074779593910348,25.293010866428883,2.076539476629531,27.36955034305841
0.2646549720136527,-0.3835733381207621,39,9.074779603322463,25.29301088592427,2.076539457029536,27.369550342953808
0.2646549820136527,-0.3835733481207621,39,9.074779603322463,25.29301088592427,2.076539457029535,27.369550342953808
0.2650450608800464,-0.3833832083772019,39,9.075327219190497,25.294144916869733,2.075402384553027,27.36954730142275
0.2650450708800464,-0.3833832083772019,39,9.075327228654572,25.294144936464125,2.075402364958399,27.36954730142253
0.2650450608800464,-0.3833831983772019,39,9.075327228654572,25.294144936464125,2.075402364958399,27.36954730142253
0.2650458840484109,-0.38338282204409263,39,9.075328363878413,25.29414728682731,2.075400014580576,27.369547301407888
0.2650458840484109,-0.38338280714293144,39,9.075328377981146,25.294147316025548,2.075399985382322,27.369547301407863
0.2650458840484109,-0.38338280714293144,39,9.075328377981146,25.294147316025548,2.075399985382322,27.369547301407863
0.2650458840484109,-0.38338279714293144,39,9.075328387445332,25.294147335620153,2.0753999657877045,27.369547301407856
0.2650458940484109,-0.38338280714293144,39,9.075328387445332,25.294147335620153,2.0753999657877054,27.369547301407863
0.2650458989495721,-0.38338280714293144,39,9.075328392083884,25.294147345223784,2.075399956184068,27.369547301407852
0.2773370402155122,-0.37739176898981497,39,9.094129524091775,25.332826864342877,2.0397313120293807,27.37255817637226
0.2773370502155122,-0.37739176898981497,39,9.094129535196124,25.33282688706448,2.0397312926038755,27.37255817966836
0.2773370402155122,-0.377391758989815,39,9.094129535196124,25.33282688706448,2.0397312926038755,27.37255817966836
0.1801866888999939,-0.8312125205993652,39,9.61183558718963,26.464737268832206,3.2504213066560226,29.715158575488225
0.6104453131556511,-0.4447834137827158,39,9.692567741504545,26.54573480578921,1.5562182736780996,28.10195307946731
0.032275497913360596,-0.8041296005249023,39,9.913167911790078,27.251588432115526,3.553468514351051,30.80505694646658
-0.3733927309513092,0.6361743062734604,39,10.039588782281331,27.28852899645608,1.395791632956086,28.684320629412166
-0.25691765546798706,-0.5297271907329559,39,9.951851128314392,27.358435003712767,3.5914926432219536,30.949927646934725
0.1801866888999939,0.14056621491909027,39,10.26902027524053,27.804636335730095,1.3041902496398172,29.108826585369915
-0.9694249182939529,0.05288141220808029,39,10.301168607497388,28.385837689696363,3.9341295355873993,32.31996722528377
0.6159679293632507,-0.2123340182006359,39,10.616810015798446,28.632541963862003,1.1786279189353612,29.811169882797373
0.6159679293632507,-0.2123340182006359,39,10.616810015798446,28.632541963862003,1.1786279189353612,29.811169882797373
0.6159679293632507,-0.21233400820063592,39,10.616810058784912,28.632542069935514,1.1786279041689751,29.811169974104487
0.6159679393632508,-0.2123340182006359,39,10.616810058784912,28.632542069935514,1.1786279041689751,29.811169974104487
-0.23636547848582268,0.7732015587389469,39,11.199835317632687,30.17031438104376,0.9901425034226817,31.160456884466438
0.6923689851351431,-0.14403611518446113,39,11.250488568617875,30.314254048314844,0.974643573615351,31.288897621930193
-0.43661144375801086,-0.8312125205993652,39,11.252411812906018,31.82475155407772,4.938886476188115,36.76363803026583
0.6159679293632507,0.05445109307765961,39,11.78184365417877,31.943597954316743,0.8176008288477303,32.761198783164474
-0.9934813156723976,-0.5297271907329559,39,11.890616856075926,34.77616769246704,5.741011658068256,40.517179350535294
0.8908561915159225,0.05445109307765961,39,12.873756004366628,36.19598019622245,0.5144742348182554,36.710454431040716
-0.9934813156723976,-0.6836479902267456,39,12.24378005720817,36.69001029735134,6.253591968689822,42.943602266041154
0.36909376841504127,0.6361743062734604,39,13.086130950751427,37.21352487785097,0.4576398664956882,37.67116474434667
0.36909376841504127,0.7201538328081369,39,13.367210107450358,38.68431369735197,0.38362984349345247,39.06794354084541
-1.0,-0.99999999,39,12.905230496865933,40.95592815494456,7.399999963000003,48.355928117944565
-0.99999999,-1.0,39,12.905230496865933,40.95592815494456,7.399999963000003,48.355928117944565
-1.0,-1.0,39,12.905230515738639,40.9559282915092,7.3999999999999995,48.3559282915092
0.9018962692990946,0.9157118316818571,39,15.143616174752939,53.049433876605406,0.0153858972328458,53.064819773838245
