Vᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.07530568816920044,0.8367442450193995,-0.004269899192959223,1.6104432843247198,0.2960996933792402,41,7.853645664190476,22.271728258049855,2.27370856795457,24.545436826004426
-0.07530568816920044,0.8367442350193994,-0.004269899192959223,1.6104432943247198,0.2960996933792402,41,7.853645665641068,22.2717282606582,2.2737085592171806,24.545436819875377
-0.07530568816920044,0.8367442350193994,-0.004269899192959223,1.6104432843247198,0.2960997033792402,41,7.853645666098751,22.271728261587747,2.2737085592171806,24.545436820804923
-0.07530568816920044,0.8367442350193994,-0.004269889192959223,1.6104432843247198,0.2960996933792402,41,7.853645667134093,22.27172826244817,2.2737085536573294,24.545436816105497
-0.07530568816920044,0.8367442350193994,-0.004269899192959223,1.6104432843247198,0.2960996933792402,41,7.8536456665774965,22.271728262503608,2.2737085608059497,24.54543682330955
-0.07530567816920045,0.8367442350193994,-0.004269899192959223,1.6104432843247198,0.2960996933792402,41,7.853645683561184,22.271728297141046,2.273708524245557,24.54543682138661
-0.07362967656194745,0.6797263445079607,0.00041134055037407965,1.6607614956003982,0.40844235139447865,41,7.897125026897577,22.353905313957906,2.1602275466642444,24.514132860622148
-0.07362967656194745,0.6797263345079606,0.00041134055037407965,1.6607614956003982,0.40844236139447865,41,7.89712503003987,22.353905320040855,2.1602275420595394,24.514132862100393
-0.07362967656194745,0.6797263345079606,0.00041134055037407965,1.6607614956003982,0.40844235139447865,41,7.897125031038849,22.35390532198317,2.1602275408830742,24.514132862866248
-0.07362967656194745,0.6797263345079606,0.00041134055037407965,1.6607615056003981,0.40844235139447865,41,7.897125031407275,22.353905322445843,2.1602275420595394,24.51413286450538
-0.07362967656194745,0.6797263345079606,0.00041135055037407964,1.6607614956003982,0.40844235139447865,41,7.897125032940027,22.353905324708762,2.1602275466642444,24.514132871373004
-0.07362966656194746,0.6797263345079606,0.00041134055037407965,1.6607614956003982,0.40844235139447865,41,7.897125039395245,22.353905341351165,2.1602275043796646,24.514132845730835
-0.059178004979723337,0.7340386201196542,-9.334244294945297e-05,1.7162218320365679,0.3475529546322834,41,7.899618034162071,22.362083512182014,2.1396694573420727,24.501752969524087
-0.059178004979723337,0.7340386101196541,-9.334244294945297e-05,1.7162218420365678,0.3475529546322834,41,7.899618036799804,22.362083517143784,2.1396694521861224,24.501752969329907
-0.059178004979723337,0.7340386101196541,-9.334244294945297e-05,1.7162218320365679,0.3475529646322834,41,7.899618036752218,22.362083517179272,2.1396694521861224,24.501752969365402
-0.059178004979723337,0.7340386101196541,-9.334244294945297e-05,1.7162218320365679,0.3475529546322834,41,7.8996180373443075,22.36208351831531,2.139669451101951,24.501752969417257
-0.059178004979723337,0.7340386101196541,-9.333244294945298e-05,1.7162218320365679,0.3475529546322834,41,7.899618038369017,22.36208351939095,2.1396694448618296,24.501752964252784
-0.059177994979723335,0.7340386101196541,-9.334244294945297e-05,1.7162218320365679,0.3475529546322834,41,7.89961805458643,22.362083554366272,2.139669415089899,24.501752969456177
-0.05944876708198024,0.7310964741674061,-0.00044154658455953903,1.7099388499419668,0.34929035986941376,41,7.9003027681791735,22.36343676371177,2.13855360473967,24.50199036845144
-0.05944876708198024,0.731096464167406,-0.00044154658455953903,1.7099388599419667,0.34929035986941376,41,7.9003027707671665,22.363436768585807,2.138553599528494,24.5019903681143
-0.05944876708198024,0.731096464167406,-0.00044154658455953903,1.7099388499419668,0.34929036986941375,41,7.9003027707816855,22.363436768739504,2.138553599528494,24.501990368268004
-0.05944876708198024,0.731096464167406,-0.00044154658455953903,1.7099388499419668,0.34929035986941376,41,7.900302771358081,22.36343676984609,2.1385535985215967,24.50199036836769
-0.05944876708198024,0.731096464167406,-0.00044153658455953903,1.7099388499419668,0.34929035986941376,41,7.900302772364785,22.363436770898947,2.138553592303524,24.501990363202474
-0.05944875708198024,0.731096464167406,-0.00044154658455953903,1.7099388499419668,0.34929035986941376,41,7.90030278889675,22.363436806442458,2.1385535625003387,24.5019903689428
-0.05890801980209486,0.7316145639537331,-6.542070247873154e-05,1.7173119633023841,0.3488071398537037,41,7.900726847617288,22.364282139593676,2.1374286358911387,24.501710775484817
-0.05890801980209486,0.7316145539537331,-6.542070247873154e-05,1.717311973302384,0.3488071398537037,41,7.900726850265023,22.364282144577825,2.1374286307958834,24.501710775373716
-0.05890801980209486,0.7316145539537331,-6.542070247873154e-05,1.7173119633023841,0.3488071498537037,41,7.900726850222865,22.36428214462447,2.1374286307958834,24.501710775420356
-0.05890801980209486,0.7316145539537331,-6.542070247873154e-05,1.7173119633023841,0.3488071398537037,41,7.900726850813032,22.364282145756984,2.1374286296718585,24.501710775428837
-0.05890801980209486,0.7316145539537331,-6.541070247873154e-05,1.7173119633023841,0.3488071398537037,41,7.900726851842322,22.364282146848076,2.137428623452579,24.501710770300654
-0.05890800980209486,0.7316145539537331,-6.542070247873154e-05,1.7173119633023841,0.3488071398537037,41,7.900726868136246,22.364282181977416,2.137428593668986,24.5017107756464
