Vᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.02679908926287123,1.5924700602860657,61,3.227239499469485,11.068676495356272,0.9848690978579425,12.053545593214217
-0.02679908926287123,1.5924700502860658,61,3.2272395065108337,11.068676528552526,0.9848690646796195,12.053545593232148
-0.026799079262871228,1.5924700502860658,61,3.227239526803159,11.068676529813951,0.984869063178871,12.053545592992823
-0.026403372373117327,1.5924783501222608,61,3.2280378559481067,11.068703297049566,0.9848376536215554,12.053540950671122
-0.026403372373117327,1.5924783401222609,61,3.228037862957535,11.06870333022241,0.9848376204427683,12.053540950665178
-0.026403362373117325,1.5924783401222609,61,3.228037883309411,11.068703331705922,0.9848376189641797,12.0535409506701
-0.026410294812123532,1.5924655334313402,61,3.2280327527601456,11.06874479160963,0.9847961535332083,12.053540945142839
-0.026410294812123532,1.592465519701755,61,3.2280327623855105,11.06874483716172,0.9847961079810948,12.053540945142815
-0.026410309713284726,1.592465509701755,61,3.228032739072582,11.068744868135935,0.9847960770068739,12.05354094514281
-0.026410294812123532,1.592465509701755,61,3.228032769396185,11.068744870339778,0.9847960748030263,12.053540945142805
-0.026410294812123532,1.592465509701755,61,3.228032769396185,11.068744870339778,0.9847960748030263,12.053540945142805
-0.02641028481212353,1.592465509701755,61,3.2280327897460146,11.06874487181876,0.9847960733240501,12.053540945142812
-0.025447750318269208,1.5914246954603257,61,3.23072307081779,11.072381731583938,0.98120612351048,12.05358785509442
-0.025447750318269208,1.5914246854603258,61,3.230723077808705,11.07238176510669,0.9812060903906975,12.05358785549739
-0.025447740318269206,1.5914246854603258,61,3.2307230982185224,11.072381767070414,0.9812060889656239,12.053587856036039
-0.016243218026256168,1.4823768156716766,61,3.3575020092216925,11.662316658723954,0.6522634564023064,12.31458011512626
-0.016243218026256168,1.4823768056716766,61,3.357502023203781,11.662316733050455,0.6522634293892051,12.314580162439661
-0.016243218026256168,1.4823768056716766,61,3.357502023203781,11.662316733050455,0.6522634293892051,12.314580162439661
-0.016243208026256166,1.4823768056716766,61,3.3575020370163595,11.66231673439699,0.6522634284795852,12.314580162876577
-0.0599348461122332,1.99999999,61,2.9906960737175248,12.664371679283247,2.8100580641797928,15.474429743463045
-0.0599348461122332,2.0,61,2.9906960715377697,12.664371787069932,2.8100581201797916,15.474429907249725
-0.0599348361122332,2.0,61,2.990696119159974,12.664371792449874,2.8100581168234404,15.474429909273313
0.35287030041217804,1.0833140305136086,61,5.3899933277417444,18.34010509521703,0.3680842944615294,18.70818938967856
-0.061060406267642975,1.0295358987789025,61,5.167574961192283,18.53201224137257,0.012882079084692126,18.544894320457264
0.8090923633426428,0.9471704204334324,61,7.681952865419818,23.889755263463723,1.840779967310378,25.730535230774098
-0.7273789346218109,1.3420410816263195,61,7.118127490088963,24.00067499946427,1.8090022049446566,25.809677204408928
0.6913367733359337,1.6082538437971878,61,7.572767332206989,25.619333682508223,2.3741739634496635,27.99350764595788
0.9815681092441082,0.8787657670562914,61,8.533886887195882,25.98302488607168,2.7388863385030078,28.721911224574683
-0.8046585419215262,0.8787657670562914,61,8.580296367749934,26.630663079304867,1.8540847033092331,28.484747782614104
0.35287030041217804,0.413068771239435,61,10.668399918235687,32.03439058999389,1.313216005380629,33.34760659537452
0.561422124505043,0.40729792490767713,61,10.729184152475332,32.14026545801491,1.8661735447670043,34.00643900278191
0.9370419159531593,1.4869717049486502,61,9.621697564778367,32.70025256772702,3.1225291822865375,35.82278175001356
-0.6386976093053818,0.413068771239435,61,11.084855106897418,32.85648415180509,2.1067841295950314,34.963268281400126
-0.061060406267642975,0.33543537558523084,61,11.460220483252286,33.68959710178046,1.2470486370639162,34.93664573884437
-0.1546846330165863,0.33543537558523084,61,11.487665228738223,33.74396236793611,1.3036057320020538,35.04756809993816
0.9815681092441082,0.31543515633444796,61,11.575650749902566,33.88552935966391,4.009893939150107,37.89542329881402
-0.023450955748558044,0.2801927738833083,61,11.93265821084631,34.65665635998766,1.4522826922669159,36.10893905225457
-0.4304208475321134,0.04459180995062396,61,13.726380962096998,38.26892786318438,3.0745873636903265,41.34351522687471
0.9370419159531593,1.729005685380359,61,10.564164238270317,43.681887441154316,3.9465911563961535,47.628478597550476
-0.9795380458235741,1.729005685380359,61,9.68126913691467,48.604701914549395,4.17464340309171,52.7793453176411
