Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,0.20373611257637597,0.1567606461221862,0.5133374251639015,-0.04118230949252152,1.5261875060398915,0.0001,1.70375697082167,61,3.286576424551886,10.82678976076038,0.3556074649877948,11.182397225748177
1.0,1.0,0.20373611257637597,0.1567606461221862,0.5133374102627403,-0.04118232439368271,1.5261875060398915,0.0001,1.70375697082167,61,3.286576407193355,10.826789760781361,0.3556074649877948,11.182397225769156
1.0,1.0,0.20373611257637597,0.1567606461221862,0.5133374102627403,-0.04118230949252152,1.5261875060398915,0.0001,1.7037569962096273,61,3.286576422161349,10.826789761416237,0.3556074643216168,11.182397225737855
1.0,1.0,0.20373611257637597,0.1567606461221862,0.5133374102627403,-0.04118230949252152,1.5261875287818576,0.0001,1.70375697082167,61,3.2865764244078903,10.826789762552677,0.3556074631853849,11.182397225738065
1.0,1.0,0.20373611257637597,0.1567606610233474,0.5133374102627403,-0.04118230949252152,1.5261875060398915,0.0001,1.70375697082167,61,3.286576423991267,10.82678976479841,0.35560746094016044,11.18239722573857
1.0,1.0,0.20373612747753717,0.1567606461221862,0.5133374102627403,-0.04118230949252152,1.5261875060398915,0.0001,1.70375697082167,61,3.286576423991267,10.82678976479841,0.35560746094016044,11.182397225738573
1.0,1.0,0.20373611257637597,0.1567606461221862,0.5133374102627403,-0.04118230949252152,1.5261875060398915,0.00010001490116119385,1.70375697082167,61,3.2865764248197435,10.826789771499842,0.3556074598184144,11.182397231318259
1.0,1.0,0.20373611257637597,0.1567606461221862,0.5133374102627403,-0.04118230949252152,1.5261875060398915,0.0001,1.70375697082167,61,3.2865764246709754,10.826789772320987,0.35560745341961175,11.1823972257406
0.9999999850988388,1.0,0.20373611257637597,0.1567606461221862,0.5133374102627403,-0.04118230949252152,1.5261875060398915,0.0001,1.70375697082167,61,3.2865764305622363,10.826789797331134,0.35560745341961203,11.182397250750748
1.0,0.9999999850988388,0.20373611257637597,0.1567606461221862,0.5133374102627403,-0.04118230949252152,1.5261875060398915,0.0001,1.70375697082167,61,3.2865764305622363,10.826789797331136,0.35560745341961203,11.182397250750748
1.0,1.0,0.2036888836837503,0.15666594251193433,0.5135353832608361,-0.04091619781328672,1.527120236922865,0.0001,1.7030046295724228,61,3.286956751797196,10.826837502220693,0.35556043277193644,11.182397934992629
1.0,1.0,0.2036888936837503,0.15666594251193433,0.5135353732608361,-0.04091619781328672,1.527120236922865,0.0001,1.7030046295724228,61,3.2869567514259,10.826837504942638,0.35556043005458204,11.182397934997223
1.0,1.0,0.2036888836837503,0.15666595251193433,0.5135353732608361,-0.04091619781328672,1.527120236922865,0.0001,1.7030046295724228,61,3.2869567514259,10.826837504942638,0.35556043005458204,11.182397934997223
1.0,1.0,0.2036888836837503,0.15666594251193433,0.5135353732608361,-0.04091619781328672,1.527120236922865,0.0001,1.7030046395724228,61,3.2869567508957096,10.826837505683432,0.3555604293071454,11.182397934990576
1.0,1.0,0.2036888836837503,0.15666594251193433,0.5135353732608361,-0.04091619781328672,1.5271202469228649,0.0001,1.7030046295724228,61,3.2869567517639653,10.826837505690046,0.3555604293071454,11.18239793499719
1.0,1.0,0.2036888836837503,0.15666594251193433,0.5135353732608361,-0.04091619781328672,1.527120236922865,0.00010001,1.7030046295724228,61,3.2869567519798926,10.826837509431682,0.3555604293071454,11.182397938738827
1.0,1.0,0.2036888836837503,0.15666594251193433,0.5135353732608361,-0.04091619781328672,1.527120236922865,0.0001,1.7030046295724228,61,3.2869567518792464,10.826837509978471,0.3555604250096143,11.182397934988085
1.0,1.0,0.2036888836837503,0.15666594251193433,0.5135353732608361,-0.040916187813286715,1.527120236922865,0.0001,1.7030046295724228,61,3.28695676360388,10.826837517786155,0.3555604172472924,11.182397935033448
1.0,0.99999999,0.2036888836837503,0.15666594251193433,0.5135353732608361,-0.04091619781328672,1.527120236922865,0.0001,1.7030046295724228,61,3.2869567558314636,10.826837526761581,0.3555604250096144,11.182397951771197
0.99999999,1.0,0.2036888836837503,0.15666594251193433,0.5135353732608361,-0.04091619781328672,1.527120236922865,0.0001,1.7030046295724228,61,3.2869567558314636,10.826837526761581,0.3555604250096144,11.182397951771197
1.0,1.0,0.20366513975764736,0.15672439618887546,0.5132526501840711,-0.041100107554968485,1.5261056345073212,0.0001,1.703990566944829,61,3.286656308841292,10.82690824134071,0.3554889234283055,11.182397164769018
1.0,1.0,0.20366514975764735,0.15672439618887546,0.513252640184071,-0.041100107554968485,1.5261056345073212,0.0001,1.703990566944829,61,3.2866563084649862,10.826908244052847,0.3554889207128206,11.18239716476567
1.0,1.0,0.20366513975764736,0.15672440618887545,0.513252640184071,-0.041100107554968485,1.5261056345073212,0.0001,1.703990566944829,61,3.2866563084649862,10.826908244052847,0.3554889207128206,11.18239716476567
1.0,1.0,0.20366513975764736,0.15672439618887546,0.513252640184071,-0.041100107554968485,1.5261056445073211,0.0001,1.703990566944829,61,3.286656308805192,10.826908244803443,0.35548891996436294,11.182397164767803
1.0,1.0,0.20366513975764736,0.15672439618887546,0.513252640184071,-0.041100107554968485,1.5261056345073212,0.0001,1.703990576944829,61,3.28665630793399,10.826908244805322,0.35548891996436294,11.18239716476969
1.0,1.0,0.20366513975764736,0.15672439618887546,0.513252640184071,-0.041100107554968485,1.5261056345073212,0.00010001,1.703990566944829,61,3.286656309020853,10.826908248549552,0.35548891996436294,11.182397168513916
1.0,1.0,0.20366513975764736,0.15672439618887546,0.513252640184071,-0.041100107554968485,1.5261056345073212,0.0001,1.703990566944829,61,3.286656308920945,10.826908249099866,0.35548891566736696,11.182397164767231
1.0,1.0,0.20366513975764736,0.15672439618887546,0.513252640184071,-0.04110009755496848,1.5261056345073212,0.0001,1.703990566944829,61,3.286656320656964,10.826908256863959,0.35548890790642856,11.182397164770387
0.99999999,1.0,0.20366513975764736,0.15672439618887546,0.513252640184071,-0.041100107554968485,1.5261056345073212,0.0001,1.703990566944829,61,3.2866563128746056,10.8269082658858,0.355488915667367,11.182397181553164
1.0,0.99999999,0.20366513975764736,0.15672439618887546,0.513252640184071,-0.041100107554968485,1.5261056345073212,0.0001,1.703990566944829,61,3.2866563128746056,10.8269082658858,0.355488915667367,11.182397181553164
1.0,1.0,0.20368176974332142,0.15670630328913165,0.5132553903890987,-0.04111547405416705,1.5262345709931515,0.0001,1.7037958314573323,61,3.2866560566778977,10.826923175235741,0.35547396829255307,11.182397143528295
1.0,1.0,0.20368176974332142,0.15670630328913165,0.5132553754879375,-0.041115488955328246,1.5262345709931515,0.0001,1.7037958314573323,61,3.2866560393169078,10.82692317523863,0.35547396829255307,11.182397143531182
1.0,1.0,0.20368176974332142,0.15670630328913165,0.5132553754879375,-0.04111547405416705,1.5262345709931515,0.0001,1.7037958568458687,61,3.286656054291284,10.826923175895397,0.35547396763380157,11.182397143529197
1.0,1.0,0.20368176974332142,0.15670630328913165,0.5132553754879375,-0.04111547405416705,1.5262345937358188,0.0001,1.7037958314573323,61,3.2866560565356617,10.826923177032109,0.35547396649719726,11.18239714352931
1.0,1.0,0.20368176974332142,0.15670631819029285,0.5132553754879375,-0.04111547405416705,1.5262345709931515,0.0001,1.7037958314573323,61,3.286656056119833,10.826923179281735,0.355473964245757,11.182397143527496
1.0,1.0,0.2036817846444826,0.15670630328913165,0.5132553754879375,-0.04111547405416705,1.5262345709931515,0.0001,1.7037958314573323,61,3.286656056119833,10.826923179281735,0.355473964245757,11.182397143527496
