Vᵢᵢ,Vᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,-0.08624648142286279,0.4278972699694102,-0.008308887332740687,1.632224324525908,0.0001,1.873680715378522,61,3.1017321008084946,10.290768276377113,0.3929924374444955,10.68376071382161
1.0,-0.08624648142286279,0.4278972699694102,-0.008308897332740687,1.632224334525908,0.0001,1.873680715378522,61,3.1017320680973253,10.290768278311946,0.39299245299680946,10.683760731308757
1.0,-0.08624648142286279,0.4278972799694102,-0.008308897332740687,1.632224324525908,0.0001,1.873680715378522,61,3.1017320729410858,10.290768281856037,0.39299244965826824,10.683760731514306
1.0,-0.08624648142286279,0.4278972699694102,-0.008308897332740687,1.632224324525908,0.0001,1.873680725378522,61,3.101732072178179,10.290768283361464,0.39299245299680946,10.683760736358273
1.0,-0.08624647142286279,0.4278972699694102,-0.008308897332740687,1.632224324525908,0.0001,1.873680715378522,61,3.101732072404601,10.290768284700519,0.39299243872157913,10.683760723422095
1.0,-0.08624648142286279,0.4278972699694102,-0.008308897332740687,1.632224324525908,0.0001,1.873680715378522,61,3.10173207240436,10.290768284700865,0.39299244355138174,10.683760728252249
1.0,-0.08624648142286279,0.4278972699694102,-0.008308897332740687,1.632224324525908,0.00010001,1.873680715378522,61,3.101732072196682,10.29076828500364,0.39299245299680946,10.68376073800045
0.99999999,-0.08624648142286279,0.4278972699694102,-0.008308897332740687,1.632224324525908,0.0001,1.873680715378522,61,3.101732075611595,10.2907682941471,0.3929924435513821,10.683760737698483
1.0,-0.07176768577195668,0.4318142978674863,-0.004123862828864714,1.6410369349658491,0.0001,1.7691128917247212,61,3.1119978826443124,10.29849081891511,0.30453573026456354,10.603026549179676
1.0,-0.07176768577195668,0.4318143078674863,-0.004123872828864714,1.6410369349658491,0.0001,1.7691128917247212,61,3.11199785766433,10.298490821398422,0.30453574247083237,10.603026563869253
1.0,-0.07176768577195668,0.4318142978674863,-0.004123872828864714,1.641036944965849,0.0001,1.7691128917247212,61,3.1119978544076283,10.298490821790045,0.30453574402569483,10.603026565815737
1.0,-0.07176768577195668,0.4318142978674863,-0.004123872828864714,1.6410369349658491,0.0001,1.7691129017247211,61,3.1119978575944187,10.29849082375604,0.30453574402569483,10.603026567781734
1.0,-0.07176767577195668,0.4318142978674863,-0.004123872828864714,1.6410369349658491,0.0001,1.7691128917247212,61,3.1119978578410654,10.298490825588756,0.30453573234870773,10.603026557937465
1.0,-0.07176768577195668,0.4318142978674863,-0.004123872828864714,1.6410369349658491,0.0001,1.7691128917247212,61,3.111997857840791,10.298490825589038,0.30453573636769793,10.603026561956735
1.0,-0.07176768577195668,0.4318142978674863,-0.004123872828864714,1.6410369349658491,0.00010001,1.7691128917247212,61,3.111997857644204,10.298490825788901,0.30453574402569483,10.603026569814597
0.99999999,-0.07176768577195668,0.4318142978674863,-0.004123872828864714,1.6410369349658491,0.0001,1.7691128917247212,61,3.111997860442746,10.298490833511472,0.3045357363676982,10.60302656987917
1.0,-0.01369654981006579,0.4536570703858285,0.0010237388806493223,1.6434852883382058,0.0001,1.52305581651234,61,3.127580329538022,10.337464658188486,0.17115748812616885,10.508622146314652
1.0,-0.01369654981006579,0.4536570603858285,0.0010237488806493222,1.6434852883382058,0.0001,1.52305581651234,61,3.1275803474404347,10.337464658591882,0.17115748812616885,10.508622146718052
1.0,-0.01369654981006579,0.4536570603858285,0.0010237388806493223,1.6434852983382058,0.0001,1.52305581651234,61,3.1275803278218395,10.337464660233481,0.17115748487127172,10.508622145104752
1.0,-0.01369654981006579,0.4536570603858285,0.0010237388806493223,1.6434852883382058,0.0001,1.52305582651234,61,3.1275803301526355,10.337464661373335,0.17115748487127172,10.508622146244607
1.0,-0.01369653981006579,0.4536570603858285,0.0010237388806493223,1.6434852883382058,0.0001,1.52305581651234,61,3.1275803304708756,10.337464663858146,0.17115748099363112,10.508622144851774
1.0,-0.01369654981006579,0.4536570603858285,0.0010237388806493223,1.6434852883382058,0.0001,1.52305581651234,61,3.1275803304705674,10.33746466385834,0.1711574817606376,10.508622145618975
1.0,-0.01369654981006579,0.4536570603858285,0.0010237388806493223,1.6434852883382058,0.00010001,1.52305581651234,61,3.127580330428249,10.337464663884477,0.17115748487127172,10.50862214875575
0.99999999,-0.01369654981006579,0.4536570603858285,0.0010237388806493223,1.6434852883382058,0.0001,1.52305581651234,61,3.1275803324785807,10.337464671455137,0.1711574817606379,10.508622153215775
1.0,0.00028594842434969894,0.4422022239982409,0.06624299977675728,1.6471993876492812,0.0001,1.4943682213192517,61,3.2377521898630963,10.338225956781331,0.19969354152073313,10.537919498302061
1.0,0.00028594842434969894,0.4422022388994021,0.06624299977675728,1.647199363104098,0.0001,1.4943682213192517,61,3.237752189405088,10.338225957826378,0.1996935456368473,10.537919503463224
1.0,0.00028594842434969894,0.4422022239982409,0.06624299977675728,1.647199363104098,0.0001,1.4943682435870735,61,3.237752194504387,10.33822596313117,0.19969354091849367,10.537919504049668
1.0,0.00028594842434969894,0.4422022239982409,0.06624299977675728,1.647199363104098,0.00010001490116119385,1.4943682213192517,61,3.237752191293783,10.338225967734994,0.19969353897040834,10.537919506705402
1.0,0.0002859633255108928,0.4422022239982409,0.06624299977675728,1.647199363104098,0.0001,1.4943682213192517,61,3.237752191292817,10.338225967735005,0.19969353505371518,10.537919502788721
1.0,0.00028594842434969894,0.4422022239982409,0.06624299977675728,1.647199363104098,0.0001,1.4943682213192517,61,3.237752191292298,10.338225967735015,0.19969353502985318,10.537919502764867
