Vᵢᵢ,Ʌᵢᵢ,αᵢⱼ,βᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.35397411772690857,-0.07022997371346576,0.46497564707576555,-0.042357722992544575,1.1167011226204082,41,7.743360154594365,22.009672720688158,2.6301674242054442,24.6398401448936
-0.35397411772690857,-0.07022997371346576,0.46497563707576556,-0.042357722992544575,1.1167011326204082,41,7.743360159848682,22.00967272974125,2.630167423860949,24.6398401536022
-0.35397411772690857,-0.07022996371346577,0.46497563707576556,-0.042357722992544575,1.1167011226204082,41,7.74336016046621,22.009672734539443,2.630167399287376,24.63984013382682
-0.35397410772690857,-0.07022997371346576,0.46497563707576556,-0.042357722992544575,1.1167011226204082,41,7.74336016046621,22.009672734539443,2.6301673992873758,24.63984013382682
-0.35397411772690857,-0.07022997371346576,0.46497563707576556,-0.042357722992544575,1.1167011226204082,41,7.743360162240335,22.009672735803726,2.6301674198931106,24.63984015569684
-0.35397411772690857,-0.07022997371346576,0.46497563707576556,-0.04235771299254457,1.1167011226204082,41,7.743360167624168,22.00967274399161,2.630167415580777,24.63984015957239
-0.3217073902375062,-0.03940055565595181,0.5153759828123606,-0.0759535297189533,1.0489469374781748,41,7.753395041232411,22.05040147764198,2.5219859275049292,24.57238740514691
-0.3217073902375062,-0.03940055565595181,0.5153759828123606,-0.07595351971895331,1.0489469274781749,41,7.7533950419753435,22.05040147936145,2.5219859208144335,24.572387400175884
-0.3217073902375062,-0.03940055565595181,0.5153759928123607,-0.0759535297189533,1.0489469274781749,41,7.7533950421226665,22.050401479938703,2.521985930867035,24.572387410805742
-0.3217073902375062,-0.03940055565595181,0.5153759828123606,-0.0759535297189533,1.0489469274781749,41,7.753395043907227,22.050401483750676,2.521985925840734,24.572387409591418
-0.3217073802375062,-0.03940055565595181,0.5153759828123606,-0.0759535297189533,1.0489469274781749,41,7.7533950515295516,22.050401499719243,2.5219859057713174,24.57238740549056
-0.3217073902375062,-0.03940054565595181,0.5153759828123606,-0.0759535297189533,1.0489469274781749,41,7.7533950515295516,22.050401499719246,2.5219859057713174,24.57238740549056
-0.30239639522051953,-0.023762633443753255,0.48707958783065736,-0.025646429301112942,1.1211909103474615,41,7.76483458147886,22.06803751998781,2.4363774154704907,24.504414935458307
-0.30239639522051953,-0.023762633443753255,0.48707959783065735,-0.025646429301112942,1.1211909003474616,41,7.764834581480771,22.068037520700162,2.4363774157081712,24.504414936408335
-0.30239639522051953,-0.023762633443753255,0.48707958783065736,-0.025646429301112942,1.1211909003474616,41,7.764834584006692,22.068037525881984,2.4363774113499996,24.504414937231985
-0.30239639522051953,-0.023762633443753255,0.48707958783065736,-0.02564641930111294,1.1211909003474616,41,7.7648345851918394,22.068037527099627,2.436377406991828,24.504414934091454
-0.30239638522051954,-0.023762633443753255,0.48707958783065736,-0.025646429301112942,1.1211909003474616,41,7.76483459161531,22.068037542690004,2.436377391577648,24.50441493426765
-0.30239639522051953,-0.023762623443753253,0.48707958783065736,-0.025646429301112942,1.1211909003474616,41,7.76483459161531,22.068037542690004,2.436377391577648,24.50441493426765
-0.2921722437497438,-0.015714847062112663,0.4822924615678062,-0.016346201120284544,1.1449229217285866,41,7.776258144238573,22.090951509676405,2.4050724299539326,24.49602393963034
-0.2921722437497438,-0.015714847062112663,0.4822924715678062,-0.016346201120284544,1.1449229117285866,41,7.776258144577166,22.090951511069477,2.405072429264983,24.49602394033446
-0.2921722437497438,-0.015714847062112663,0.4822924615678062,-0.016346201120284544,1.1449229117285866,41,7.776258146584045,22.090951515184216,2.405072425026554,24.496023940210776
-0.2921722437497438,-0.015714847062112663,0.4822924615678062,-0.016346191120284542,1.1449229117285866,41,7.7762581478556925,22.090951516603702,2.405072420788125,24.496023937391822
-0.2921722437497438,-0.01571483706211266,0.4822924615678062,-0.016346201120284544,1.1449229117285866,41,7.776258155389296,22.090951534530564,2.4050724054095145,24.496023939940073
-0.2921722337497438,-0.015714847062112663,0.4822924615678062,-0.016346201120284544,1.1449229117285866,41,7.776258155389296,22.090951534530564,2.4050724054095145,24.496023939940073
-0.28753763965925583,-0.012081256452974056,0.47674732654793595,-0.0025780266264900575,1.1651067881783803,41,7.7825709428735514,22.10175445569299,2.3914923687140797,24.493246824407066
