Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.0006870189078781166,0.805275815745798,0.4025016024146746,0.5222556333778162,1.915511144094004,0.0001,1.601720429020018,59,6.525307286579427,21.211247386398263,1.3729260504768672,22.584173436875133
1.0,0.0006870189078781166,0.805275815745798,0.4025016024146746,0.5222556233778162,1.915511154094004,0.0001,1.601720429020018,59,6.525307271429988,21.211247386938705,1.372926047010885,22.584173433949587
1.0,0.0006870189078781166,0.805275815745798,0.4025016024146746,0.5222556233778162,1.915511144094004,0.0001,1.601720439020018,59,6.525307283669609,21.211247387003926,1.372926047010885,22.584173434014815
1.0,0.0006870189078781166,0.805275815745798,0.4025016124146746,0.5222556233778162,1.915511144094004,0.0001,1.601720429020018,59,6.525307272519948,21.211247387121873,1.372926050476867,22.584173437598736
1.0,0.0006870189078781166,0.805275825745798,0.4025016024146746,0.5222556233778162,1.915511144094004,0.0001,1.601720429020018,59,6.525307276771578,21.211247387262993,1.3729260487246495,22.58417343598764
1.0,0.0006870189078781166,0.805275815745798,0.4025016024146746,0.5222556233778162,1.915511144094004,0.00010001,1.601720429020018,59,6.52530727720372,21.21124739028731,1.372926047010885,22.58417343729819
1.0,0.0006870289078781167,0.805275815745798,0.4025016024146746,0.5222556233778162,1.915511144094004,0.0001,1.601720429020018,59,6.525307279323988,21.211247396525533,1.3729260487246495,22.584173445250183
1.0,0.0006870189078781166,0.805275815745798,0.4025016024146746,0.5222556233778162,1.915511144094004,0.0001,1.601720429020018,59,6.525307278792802,21.211247397538063,1.3729260368366978,22.58417343437476
0.99999999,0.0006870189078781166,0.805275815745798,0.4025016024146746,0.5222556233778162,1.915511144094004,0.0001,1.601720429020018,59,6.525307282869176,21.21124740533307,1.3729260368366982,22.584173442169764
1.0,0.0019248961208236008,0.8185631264034238,0.40693186398116216,0.5016008700907463,1.9239814205351529,0.0001,1.6003400991939485,59,6.5006719894955705,21.22025780336004,1.375675637122019,22.595933440482064
1.0,0.0019248961208236008,0.8185631264034238,0.40693186398116216,0.5016008600907462,1.9239814205351529,0.0001,1.6003401091939484,59,6.500671988059471,21.22025780901078,1.375675634034783,22.59593344304556
1.0,0.0019248961208236008,0.8185631364034238,0.40693186398116216,0.5016008600907462,1.9239814205351529,0.0001,1.6003400991939485,59,6.500671982548611,21.22025781281168,1.3756756358233588,22.595933448635044
1.0,0.0019248961208236008,0.8185631264034238,0.40693187398116215,0.5016008600907462,1.9239814205351529,0.0001,1.6003400991939485,59,6.500671979374266,21.2202578162168,1.3756756371220185,22.595933453338823
1.0,0.0019248961208236008,0.8185631264034238,0.40693186398116216,0.5016008600907462,1.9239814205351529,0.00010001,1.6003400991939485,59,6.500671983320779,21.220257816529337,1.375675634034783,22.595933450564118
1.0,0.0019248961208236008,0.8185631264034238,0.40693186398116216,0.5016008600907462,1.9239814305351528,0.0001,1.6003400991939485,59,6.50067197857927,21.220257817796817,1.375675634034783,22.5959334518316
1.0,0.0019249061208236008,0.8185631264034238,0.40693186398116216,0.5016008600907462,1.9239814205351529,0.0001,1.6003400991939485,59,6.500671985101832,21.220257822326527,1.3756756358233588,22.595933458149887
1.0,0.0019248961208236008,0.8185631264034238,0.40693186398116216,0.5016008600907462,1.9239814205351529,0.0001,1.6003400991939485,59,6.5006719849970604,21.22025782424209,1.3756756237211605,22.595933447963244
0.99999999,0.0019248961208236008,0.8185631264034238,0.40693186398116216,0.5016008600907462,1.9239814205351529,0.0001,1.6003400991939485,59,6.500671988794942,21.220257829665197,1.375675623721161,22.59593345338636
