Vᵢᵢ,Vᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,-0.16777237166033793,0.06118541408772802,0.2833340595844127,0.0001,1.6548487993082797,1.439899602515251,41,7.637820446821639,21.84774051690415,0.10339353318599438,21.951134050090147
1.0,-0.16777237166033793,0.06118542408772802,0.2833340495844127,0.0001,1.6548487993082797,1.439899602515251,41,7.637820442673176,21.847740517051356,0.10339353318599438,21.951134050237354
1.0,-0.16777237166033793,0.06118541408772802,0.2833340495844127,0.0001,1.6548487993082797,1.439899612515251,41,7.637820445469652,21.847740518814287,0.10339353133252752,21.951134050146816
1.0,-0.16777237166033793,0.06118541408772802,0.2833340495844127,0.0001,1.6548488093082796,1.439899602515251,41,7.637820442763023,21.847740518970983,0.10339353133252752,21.951134050303505
0.99999999,-0.16777237166033793,0.06118541408772802,0.2833340495844127,0.0001,1.6548487993082797,1.439899602515251,41,7.637820445477536,21.847740519880745,0.10339353025757907,21.951134050138332
1.0,-0.16777237166033793,0.06118541408772802,0.2833340495844127,0.0001,1.6548487993082797,1.439899602515251,41,7.637820445477783,21.84774051988134,0.1033935302575789,21.951134050138915
1.0,-0.16777236166033793,0.06118541408772802,0.2833340495844127,0.0001,1.6548487993082797,1.439899602515251,41,7.637820455835681,21.84774052505559,0.10339352455331843,21.95113404960891
1.0,-0.16777237166033793,0.06118541408772802,0.2833340495844127,0.00010001,1.6548487993082797,1.439899602515251,41,7.637820447951869,21.84774052583623,0.10339353133252752,21.951134057168765
1.0,-0.1673905387612959,0.06090644239984121,0.28288990079289683,0.0001,1.6547117330780754,1.439187796742527,41,7.638276498460044,21.84824853535361,0.10287359214746528,21.951122127501076
1.0,-0.1673905387612959,0.060906432399841205,0.2828899107928968,0.0001,1.6547117330780754,1.439187796742527,41,7.638276502666057,21.848248535369528,0.10287359214746528,21.951122127516996
1.0,-0.1673905387612959,0.060906432399841205,0.28288990079289683,0.0001,1.6547117430780753,1.439187796742527,41,7.638276498537646,21.84824853722053,0.10287359029052441,21.951122127511056
1.0,-0.1673905387612959,0.060906432399841205,0.28288990079289683,0.0001,1.6547117330780754,1.439187806742527,41,7.638276501296992,21.84824853722334,0.10287359029052441,21.95112212751387
0.99999999,-0.1673905387612959,0.060906432399841205,0.28288990079289683,0.0001,1.6547117330780754,1.439187796742527,41,7.63827650130443,21.84824853828412,0.10287358922519658,21.95112212750932
1.0,-0.1673905387612959,0.060906432399841205,0.28288990079289683,0.0001,1.6547117330780754,1.439187796742527,41,7.638276501304679,21.848248538284718,0.1028735892251964,21.951122127509908
1.0,-0.1673905287612959,0.060906432399841205,0.28288990079289683,0.0001,1.6547117330780754,1.439187796742527,41,7.638276511856431,21.848248543980002,0.10287358353391828,21.951122127513926
1.0,-0.1673905387612959,0.060906432399841205,0.28288990079289683,0.00010001,1.6547117330780754,1.439187796742527,41,7.638276503785393,21.848248544251877,0.10287359029052441,21.951122134542402
1.0,-0.16738318809140948,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274590900306,21.84826033492261,0.10286176875677684,21.951122103679385
1.0,-0.16738317319024829,0.06092727589113357,0.28284609674500233,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274608632597,21.84826033903367,0.10286176463071305,21.95112210366438
1.0,-0.16738317319024829,0.060927290792294767,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274602379291,21.848260339034073,0.10286176463071305,21.951122103664794
1.0,-0.16738317319024829,0.06092727589113357,0.28284609184384113,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274607968416,21.848260340467476,0.10286176319855767,21.951122103666034
1.0,-0.16738317319024829,0.060927285891133574,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274603771895,21.84826034046775,0.10286176319855767,21.951122103666304
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037573627044,1.4391871302071169,41,7.638274599795663,21.848260340776662,0.10286176290302224,21.951122103679683
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871516526762,41,7.638274606592803,21.84826034111093,0.10286176256092917,21.951122103671857
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871402071168,41,7.6382746066037255,21.84826034232884,0.10286176134171385,21.951122103670553
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037427056972,1.4391871302071169,41,7.638274603848289,21.848260342331866,0.10286176134171385,21.951122103673576
0.9999999850988388,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274606612898,21.848260343392038,0.10286176027648446,21.95112210366852
0.99999999,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.6382746066130185,21.848260343392326,0.10286176027648425,21.951122103668816
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274606613267,21.848260343392926,0.10286176027648407,21.951122103669412
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274606613267,21.848260343392926,0.10286176027648407,21.951122103669412
1.0,-0.1673831631902483,0.06092727589113357,0.28284608184384114,0.0001,1.6547037327056973,1.4391871302071169,41,7.638274617158068,21.848260349077282,0.10286175458545638,21.951122103662744
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.00010001,1.6547037327056973,1.4391871302071169,41,7.63827460909532,21.848260349362523,0.10286176134171385,21.951122110704247
1.0,-0.16738317319024829,0.06092727589113357,0.28284608184384114,0.00010001490116119385,1.6547037327056973,1.4391871302071169,41,7.638274610311816,21.848260352288325,0.10286176186380026,21.95112211415212
0.9999996213582456,-0.16737895363959884,0.06092923698388521,0.2828482179264075,0.0001,1.6547010970867175,1.4391864090565396,41,7.638279518869399,21.848261902372506,0.1028601986141422,21.95112210098665
0.9999996213582456,-0.16737893873843765,0.0609292518850464,0.2828482179264075,0.0001,1.6547010970867175,1.4391864090565396,41,7.638279530353908,21.848261906496848,0.10286019448834484,21.95112210098519
0.9999996213582456,-0.16737893873843765,0.06092923698388521,0.2828482328275687,0.0001,1.6547010970867175,1.4391864090565396,41,7.6382795366104395,21.848261906502767,0.10286019448834484,21.95112210099111
0.9999996213582456,-0.16737893873843765,0.06092923698388521,0.2828482179264075,0.0001,1.6547011217436853,1.4391864090565396,41,7.638279527768223,21.84826190823416,0.10286019276050415,21.951122100994663
0.9999996213582456,-0.16737893873843765,0.06092923698388521,0.2828482179264075,0.0001,1.6547010970867175,1.4391864305020883,41,7.638279534569351,21.848261908577378,0.10286019241842637,21.951122100995807
0.9999996213582456,-0.16737893873843765,0.06092923698388521,0.2828482179264075,0.0001,1.6547010970867175,1.4391864090565396,41,7.6382795345887615,21.84826191085752,0.10286019013406399,21.951122100991583
0.9999996362594068,-0.16737893873843765,0.06092923698388521,0.2828482179264075,0.0001,1.6547010970867175,1.4391864090565396,41,7.638279534589131,21.84826191085841,0.10286019013404518,21.951122100992457
0.9999996213582456,-0.16737893873843765,0.06092923698388521,0.2828482179264075,0.00010001490116119385,1.6547010970867175,1.4391864090565396,41,7.638279538287284,21.848261919752986,0.10286019172132356,21.951122111474305
1.0,-0.16736249618519983,0.06098578879826532,0.28272308106504496,0.0001,1.6546812736541199,1.4391852590750684,41,7.6382694357837835,21.848293731334955,0.10282856021098238,21.951122291545936
1.0,-0.16736249618519983,0.06098579879826532,0.28272307106504496,0.0001,1.6546812736541199,1.4391852590750684,41,7.638269431613905,21.848293731380686,0.10282856021098238,21.95112229159167
1.0,-0.16736249618519983,0.06098578879826532,0.28272307106504496,0.0001,1.6546812736541199,1.4391852690750684,41,7.638269434431372,21.84829373321751,0.10282855835441113,21.951122291571924
1.0,-0.16736249618519983,0.06098578879826532,0.28272307106504496,0.0001,1.6546812836541198,1.4391852590750684,41,7.638269431686915,21.848293733236915,0.10282855835441113,21.951122291591325
0.99999999,-0.16736249618519983,0.06098578879826532,0.28272307106504496,0.0001,1.6546812736541199,1.4391852590750684,41,7.638269434445874,21.848293734288617,0.10282855728945718,21.951122291578077
1.0,-0.16736249618519983,0.06098578879826532,0.28272307106504496,0.0001,1.6546812736541199,1.4391852590750684,41,7.638269434446122,21.848293734289218,0.102828557289457,21.95112229157867
1.0,-0.16736248618519983,0.06098578879826532,0.28272307106504496,0.0001,1.6546812736541199,1.4391852590750684,41,7.638269444971406,21.848293739942903,0.10282855159913235,21.95112229154204
