Vᵢᵢ,Vᵢⱼ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.05402180965240065,61,5.3410997838844505,19.028326977357143,0.008171396570736584,19.036498373927877
1.0,0.05402179965240065,61,5.3410997815576815,19.028326978893755,0.008171393545515522,19.03649837243927
0.99999999,0.05402179965240065,61,5.341099815147432,19.02832708262746,0.008171393545515802,19.036498476172973
1.0,0.04801263579079939,61,5.339862344699023,19.0295651563091,0.006454596947623862,19.036019753256724
1.0,0.04801262579079939,61,5.339862342907541,19.02956515889367,0.006454594258916538,19.036019753152594
0.99999999,0.04801262579079939,61,5.339862376539325,19.029565262720293,0.006454594258916819,19.03601985697921
1.0,0.04756067586326454,61,5.339782287912468,19.029683750818272,0.00633365008799744,19.036017400906267
1.0,0.04756067096210335,61,5.339782287054193,19.029683752123667,0.006333648782623291,19.03601740090629
1.0,0.047560660962103346,61,5.339782285303029,19.02968375478711,0.006333646119225996,19.036017400906335
1.0,0.047560660962103346,61,5.339782285303029,19.02968375478711,0.006333646119225996,19.036017400906335
0.99999999,0.047560660962103346,61,5.339782318938089,19.029683858620867,0.006333646119226276,19.036017504740087
0.9999999850988388,0.047560660962103346,61,5.339782335423174,19.029683909511462,0.0063336461192266165,19.036017555630682
0.856344023644815,0.14811107019456823,61,5.942439176313091,20.70097290908305,0.11920700023887705,20.820179909321926
0.8563440136448149,0.14811107019456823,61,5.942439218696949,20.700973031116277,0.11920700828361201,20.82018003939989
0.8563440136448149,0.14811108019456823,61,5.94243922922008,20.70097304488695,0.11920701657783223,20.820180061464782
0.8260419915778733,-0.03158186376094818,61,6.049664867842834,21.142744738916992,0.08752464787586184,21.23026938679285
0.8260419815778732,-0.03158185376094818,61,6.049664905974599,21.142744847564956,0.08752465584892657,21.23026950341388
0.8260419815778732,-0.03158186376094818,61,6.049664913976215,21.142744868572446,0.08752465761751066,21.230269526189954
0.8260419815778732,-0.03158186376094818,61,6.049664913976215,21.142744868572446,0.08752465761751066,21.230269526189954
0.754762813448906,0.7178418636322021,61,8.436363180876823,25.75461525547538,1.6112270127812576,27.365842268256635
1.0,0.99999999,61,8.65056911097018,25.999829037334155,2.7999999440000005,28.799828981334162
1.0,1.0,61,8.65056916789615,25.999829178136352,2.8,28.799829178136356
0.99999999,1.0,61,8.65056921993313,25.999829306330195,2.8,28.799829306330192
0.5403163731098175,0.4819531813263893,61,8.688303491659548,26.937640604892323,1.242046136300312,28.179686741192643
0.8694387199357152,-0.8399710915982723,61,9.328027814978897,28.350021693204194,2.0232735112038895,30.37329520440809
0.8694387199357152,-0.8543427316471934,61,9.42682871483737,28.592508043453332,2.0914537027171565,30.683961746170485
0.5403163731098175,0.8165349215269089,61,10.524822442740728,30.622259348808434,2.4585072817308298,33.08076663053926
0.2796839062482004,0.14531588947582463,61,10.099199572731992,30.786442647878218,1.5119215514256041,32.29836419930381
0.21544475826688214,0.32211412671515927,61,11.165744712793906,32.8435471326596,2.0139964262890664,34.85754355894866
0.26033996045589447,-0.5972838848829269,61,13.482694413000518,37.685409202641466,2.5307660370698426,40.2161752397113
-0.24178022146224976,0.0488099604845047,61,18.097147650209827,47.170839410578566,4.3243214858405326,51.49516089641909
-0.24137896299362183,-0.2782999202609062,61,19.11284972544012,49.68341988105885,4.531723211064971,54.21514309212384
-0.39679837971925735,0.4819531813263893,61,20.451638946204135,53.90275801565813,6.113308831215517,60.01606684687365
-0.40108122676610947,-0.03158186376094818,61,21.232408689739593,54.05374682329815,5.499272850722117,59.553019674020256
-0.40108122676610947,0.6549166850745678,61,20.5500272262586,55.4066203853255,6.697444511479364,62.10406489680488
-0.45954353734850883,0.7178418636322021,61,21.405934554574593,58.32784551077059,7.407579980076503,65.73542549084708
-0.5504908990114927,0.3282606601715088,61,23.172623030333572,59.83889658601055,7.032975849014365,66.8718724350249
-0.45954353734850883,-0.38644374907016754,61,23.30100060049965,60.26704947178284,6.382897104111374,66.6499465758942
-0.6940057277679443,-0.41778717935085297,61,27.17046336245899,71.70358247269995,8.523764292233526,80.22734676493347
-0.5826232358813286,-0.8543427316471934,61,26.303192390902932,74.48436887515717,9.056873867635653,83.54124274279285
