Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,0.3674366789994048,0.06605505562004005,0.469564597271275,0.7060390320140927,0.0001,1.312010165893567,1.1236519717362783,59,8.629150823342064,27.413666630892763,1.470903038241081,28.884569669133842
1.0,1.0,0.3674366789994048,0.06605506562004004,0.469564597271275,0.7060390220140926,0.0001,1.312010165893567,1.1236519717362783,59,8.6291508239663,27.4136666321139,1.4709030272949313,28.884569659408832
1.0,1.0,0.3674366889994048,0.06605505562004005,0.469564597271275,0.7060390220140926,0.0001,1.312010165893567,1.1236519717362783,59,8.6291508239663,27.4136666321139,1.4709030272949313,28.884569659408832
1.0,1.0,0.3674366789994048,0.06605505562004005,0.46956460727127497,0.7060390220140926,0.0001,1.312010165893567,1.1236519717362783,59,8.629150824590214,27.41366663303212,1.470903038241081,28.884569671273198
1.0,1.0,0.3674366789994048,0.06605505562004005,0.469564597271275,0.7060390220140926,0.0001,1.312010165893567,1.1236519717362783,59,8.629150825836657,27.413666636754204,1.4709030209009277,28.88456965765514
1.0,1.0,0.3674366789994048,0.06605505562004005,0.469564597271275,0.7060390220140926,0.0001,1.312010175893567,1.1236519717362783,59,8.629150827151134,27.413666639991398,1.47090300980425,28.88456964979565
1.0,1.0,0.3674366789994048,0.06605505562004005,0.469564597271275,0.7060390220140926,0.0001,1.312010165893567,1.1236519817362782,59,8.629150828873673,27.413666644269735,1.47090300980425,28.884569654073978
1.0,0.99999999,0.3674366789994048,0.06605505562004005,0.469564597271275,0.7060390220140926,0.0001,1.312010165893567,1.1236519717362783,59,8.629150832845504,27.413666659843162,1.470903020900928,28.884569680744093
0.99999999,1.0,0.3674366789994048,0.06605505562004005,0.469564597271275,0.7060390220140926,0.0001,1.312010165893567,1.1236519717362783,59,8.629150832845504,27.413666659843166,1.470903020900928,28.884569680744093
1.0,1.0,0.3674366789994048,0.06605505562004005,0.469564597271275,0.7060390220140926,0.00010001,1.312010165893567,1.1236519717362783,59,8.629150845764006,27.413666704757738,1.47090300980425,28.88456971456199
1.0,1.0,0.2781653841364579,-0.05045127748599127,0.26298861891223746,0.5751295146055202,0.0001,1.4076688594361493,1.2037471115201441,59,8.751162896248555,27.724169082896214,0.7460973107117046,28.470266393607915
1.0,1.0,0.2781653941364579,-0.05045127748599127,0.26298861891223746,0.5751295046055201,0.0001,1.4076688594361493,1.2037471115201441,59,8.751162896884752,27.72416908422934,0.7460973031965578,28.470266387425895
1.0,1.0,0.2781653841364579,-0.05045126748599127,0.26298861891223746,0.5751295046055201,0.0001,1.4076688594361493,1.2037471115201441,59,8.75116289688475,27.724169084229345,0.7460972935023663,28.470266377731704
1.0,1.0,0.2781653841364579,-0.05045127748599127,0.26298862891223745,0.5751295046055201,0.0001,1.4076688594361493,1.2037471115201441,59,8.75116289737956,27.724169084922575,0.7460973107117046,28.470266395634287
1.0,1.0,0.2781653841364579,-0.05045127748599127,0.26298861891223746,0.5751295046055201,0.0001,1.4076688594361493,1.2037471115201441,59,8.751162898539118,27.72416908833456,0.7460972983494624,28.470266386684024
1.0,1.0,0.2781653841364579,-0.05045127748599127,0.26298861891223746,0.5751295046055201,0.0001,1.4076688694361492,1.2037471115201441,59,8.751162899142136,27.72416908982381,0.7460972907092763,28.47026638053309
1.0,1.0,0.2781653841364579,-0.05045127748599127,0.26298861891223746,0.5751295046055201,0.0001,1.4076688594361493,1.203747121520144,59,8.751162900661221,27.72416909352795,0.7460972907092763,28.470266384237227
1.0,0.99999999,0.2781653841364579,-0.05045127748599127,0.26298861891223746,0.5751295046055201,0.0001,1.4076688594361493,1.2037471115201441,59,8.751162905820742,27.724169111524123,0.7460972983494624,28.470266409873588
0.99999999,1.0,0.2781653841364579,-0.05045127748599127,0.26298861891223746,0.5751295046055201,0.0001,1.4076688594361493,1.2037471115201441,59,8.751162905820742,27.724169111524123,0.7460972983494624,28.47026640987359
1.0,1.0,0.2781653841364579,-0.05045127748599127,0.26298861891223746,0.5751295046055201,0.00010001,1.4076688594361493,1.2037471115201441,59,8.751162919454611,27.724169156436062,0.7460972907092763,28.470266447145328
1.0,1.0,0.11703754136426324,0.08640692227118017,0.0451335661864832,0.2952897349159297,0.0001,1.6507859323138372,1.2817758162754282,59,8.86360041947176,28.00763186960176,0.12045115046790346,28.128083020069663
1.0,1.0,0.11703754136426324,0.08640692227118017,0.0451335761864832,0.2952897249159297,0.0001,1.6507859323138372,1.2817758162754282,59,8.863600420493697,28.007631871521795,0.12045115046790349,28.1280830219897
1.0,1.0,0.11703754136426324,0.08640693227118017,0.0451335661864832,0.2952897249159297,0.0001,1.6507859323138372,1.2817758162754282,59,8.863600420422216,28.007631871785833,0.12045114844746575,28.128083020233298
1.0,1.0,0.11703755136426323,0.08640692227118017,0.0451335661864832,0.2952897249159297,0.0001,1.6507859323138372,1.2817758162754282,59,8.863600420422216,28.007631871785833,0.12045114844746575,28.128083020233298
1.0,1.0,0.11703754136426324,0.08640692227118017,0.0451335661864832,0.2952897249159297,0.0001,1.6507859323138372,1.2817758162754282,59,8.86360042157491,28.007631874655655,0.12045114544665982,28.12808302010232
1.0,1.0,0.11703754136426324,0.08640692227118017,0.0451335661864832,0.2952897249159297,0.0001,1.6507859423138371,1.2817758162754282,59,8.86360042194159,28.007631875567192,0.12045114412234097,28.128083019689537
1.0,1.0,0.11703754136426324,0.08640692227118017,0.0451335661864832,0.2952897249159297,0.0001,1.6507859323138372,1.2817758262754282,59,8.863600422467202,28.007631876800072,0.12045114412234097,28.128083020922414
0.99999999,1.0,0.11703754136426324,0.08640692227118017,0.0451335661864832,0.2952897249159297,0.0001,1.6507859323138372,1.2817758162754282,59,8.863600429037316,28.007631897732104,0.12045114544665993,28.128083043178766
1.0,0.99999999,0.11703754136426324,0.08640692227118017,0.0451335661864832,0.2952897249159297,0.0001,1.6507859323138372,1.2817758162754282,59,8.863600429037316,28.007631897732104,0.12045114544665993,28.128083043178766
1.0,1.0,0.11703754136426324,0.08640692227118017,0.0451335661864832,0.2952897249159297,0.00010001,1.6507859323138372,1.2817758162754282,59,8.863600443161202,28.007631942131887,0.12045114412234097,28.128083086254225
1.0,1.0,0.11367517321502262,0.09404636349828059,-0.12534021920832403,0.3767979281312058,0.0001,1.7391224340015017,1.192194400641792,59,8.859403283361763,28.00822133415499,0.2224023363174052,28.230623670472387
