Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.2739136517047882,0.6289035528898239,0.6819280982017517,0.30385302007198334,0.6526022976461366,59,9.026027523532099,28.30668293836008,1.960507426135158,30.26719036449523
0.2739136517047882,0.6289035528898239,0.6819280982017517,0.30385303007198333,0.6526022876461366,59,9.0260275172373,28.30668294153209,1.960507461171895,30.26719040270398
0.2739136517047882,0.6289035528898239,0.6819281082017518,0.30385302007198334,0.6526022876461366,59,9.026027535265847,28.306682966551012,1.960507461171895,30.26719042772291
0.2739136517047882,0.6289035528898239,0.6819280982017517,0.30385302007198334,0.6526022876461366,59,9.026027535177624,28.30668297609142,1.9605074466316232,30.267190422723036
0.2739136517047882,0.6289035528898239,0.6819280982017517,0.30385302007198334,0.6526022876461366,59,9.026027535177624,28.30668297609142,1.9605074466316232,30.267190422723036
-0.1804886941963424,0.9364365805624306,0.986125225221852,0.10640999477352509,0.43034010600324124,59,9.949367266939527,30.331155065803408,2.9790194801646956,33.3101745459681
1.0,1.0,0.18194084911310016,1.0,1.99999999,59,8.55598699470648,36.86579225681429,3.9802757669666216,40.84606802378091
0.99999999,1.0,0.18194084911310016,1.0,2.0,59,8.555987033669986,36.86579252674986,3.9802758259666198,40.846068352716486
1.0,0.99999999,0.18194084911310016,1.0,2.0,59,8.555987033669986,36.86579252674986,3.9802758259666198,40.846068352716486
1.0,1.0,0.18194084911310016,0.99999999,2.0,59,8.555986994767476,36.865792572694204,3.9802758085329932,40.8460683812272
1.0,1.0,0.18194084911310016,1.0,2.0,59,8.555987020176875,36.86579260458512,3.9802758259666198,40.84606843055174
1.0,1.0,0.18194085911310015,1.0,2.0,59,8.555987017789521,36.86579261683433,3.9802758434002476,40.846068460234584
-0.687302365899086,-0.04513387382030487,0.33762967586517334,0.11359933018684387,0.25819402272309366,59,19.10376070245011,49.80369711666719,7.279803390650524,57.08350050731771
-0.5993000045418739,0.7519511282444,0.8049756735563278,-0.5693606361746788,1.8892886310466563,59,15.84634301922122,56.0451631299656,6.24281598967547,62.28797911964108
-0.10870219767093658,-0.9917769283056259,0.5562715558335185,0.1781964898109436,0.9214864364316449,59,24.77065483949319,65.1080729843129,7.505590334017672,72.61366331833057
-0.7052752003073692,0.15469074808061123,-0.2972607687115669,-0.6753358338028193,1.4492134331226607,59,25.720115431718604,70.43895085394298,6.090714574451655,76.52966542839464
-0.687302365899086,0.45006734132766724,-0.1352686509490013,0.49039503931999207,1.8181443059362126,59,25.65169344913939,79.11535084474721,5.954660572002192,85.0700114167494
-0.687302365899086,-0.04513387382030487,0.33762967586517334,0.11359933018684387,1.8181443059362126,59,25.820045563097022,81.41059504677646,7.63110118301622,89.0416962297927
-0.10048458071059962,-0.8182722767130406,-0.6307229442055275,-0.3979386624673742,1.1470041714711052,59,29.719982627250076,85.1600407651092,7.126998809646019,92.28703957475524
-0.9011837914586067,0.45006734132766724,-0.1352686509490013,0.49039503931999207,1.8181443059362126,59,28.404193999252808,97.3832126883616,6.69418965349059,104.07740234185218
-0.687302365899086,-0.04513387382030487,0.33762967586517334,0.49039503931999207,1.8181443059362126,59,27.348888916447,97.6251956324243,7.986588951394121,105.61178458381842
-0.687302365899086,-0.04513387382030487,-0.1352686509490013,0.49039503931999207,1.8181443059362126,59,30.75144557946346,122.63882403105434,7.769638668112232,130.40846269916656
