Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.11087020593305058,-0.5426651406459087,0.9330152078343056,0.007223630281143657,1.9734570660320412,0.3008259379174592,41,7.111028426089424,20.563057335430504,2.9529586541254442,23.51601598955595
0.11087020593305058,-0.5426651406459087,0.9330151978343055,0.007223630281143657,1.9734570760320411,0.3008259379174592,41,7.111028425419055,20.563057335470475,2.952958650796226,23.5160159862667
0.11087020593305058,-0.5426651406459087,0.9330151978343055,0.007223630281143657,1.9734570660320412,0.3008259479174592,41,7.111028426311027,20.56305733670332,2.952958650796226,23.516015987499546
0.11087020593305058,-0.5426651406459087,0.9330151978343055,0.007223640281143657,1.9734570660320412,0.3008259379174592,41,7.111028427039499,20.56305734061255,2.9529586541254442,23.516015994737995
0.11087020593305058,-0.5426651406459087,0.9330151978343055,0.007223630281143657,1.9734570660320412,0.3008259379174592,41,7.111028427587738,20.56305734100198,2.952958646133415,23.51601598713539
0.11087021593305058,-0.5426651406459087,0.9330151978343055,0.007223630281143657,1.9734570660320412,0.3008259379174592,41,7.111028436834896,20.563057354125757,2.9529586254631583,23.516015979588914
0.11087020593305058,-0.5426651306459086,0.9330151978343055,0.007223630281143657,1.9734570660320412,0.3008259379174592,41,7.111028435742048,20.563057357942867,2.9529586254631583,23.516015983406025
0.07054947569490794,-0.4797572679293268,0.974450242275009,0.020697787972907385,1.9921017733342965,0.34113830724505456,41,7.12121761370174,20.592871808017147,2.9820973686233274,23.574969176640472
0.07054947569490794,-0.4797572679293268,0.974450252275009,0.020697787972907385,1.9921017633342966,0.34113830724505456,41,7.121217616258485,20.592871811788914,2.9820973714170034,23.574969183205916
0.07054947569490794,-0.4797572679293268,0.974450242275009,0.020697787972907385,1.9921017633342966,0.34113831724505456,41,7.121217616418215,20.592871812888784,2.9820973686233274,23.57496918151211
0.07054947569490794,-0.4797572679293268,0.974450242275009,0.020697797972907387,1.9921017633342966,0.34113830724505456,41,7.121217615853773,20.592871814406003,2.9820973714170034,23.574969185823004
