Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,0.7730999882687947,0.2513280805218278,0.5815481116780103,0.14333965441114918,0.3802052599395608,0.9744556892047271,1.841920287283177,59,6.103505323513551,19.523088836435033,1.1995000297012266,20.72258886613626
1.0,1.0,0.7730999782687946,0.2513280905218278,0.5815481116780103,0.14333965441114918,0.3802052599395608,0.9744556892047271,1.841920287283177,59,6.103505323513551,19.523088836435036,1.1995000297012266,20.722588866136263
1.0,1.0,0.7730999782687946,0.2513280805218278,0.5815481116780103,0.14333966441114918,0.3802052599395608,0.9744556892047271,1.841920287283177,59,6.103505324425199,19.523088840357154,1.199500025283007,20.722588865640155
1.0,1.0,0.7730999782687946,0.2513280805218278,0.5815481216780104,0.14333965441114918,0.3802052599395608,0.9744556892047271,1.841920287283177,59,6.103505326399932,19.52308884065894,1.199500025283007,20.722588865941944
1.0,1.0,0.7730999782687946,0.2513280805218278,0.5815481116780103,0.14333965441114918,0.3802052599395608,0.9744556892047271,1.841920297283177,59,6.103505328683619,19.523088847314373,1.1995000184570104,20.722588865771378
1.0,1.0,0.7730999782687946,0.2513280805218278,0.5815481116780103,0.14333965441114918,0.3802052599395608,0.9744556992047272,1.841920287283177,59,6.103505326934093,19.523088847462898,1.1995000184570104,20.72258886591991
1.0,1.0,0.7730999782687946,0.2513280805218278,0.5815481116780103,0.14333965441114918,0.3802052699395608,0.9744556892047271,1.841920287283177,59,6.103505328130708,19.523088847663935,1.1995000184570104,20.722588866120937
1.0,1.0,0.7730999782687946,0.2513280805218278,0.5815481116780103,0.14333965441114918,0.3802052599395608,0.9744556892047271,1.841920287283177,59,6.103505327220689,19.52308885140866,1.1995000145909127,20.722588865999573
0.99999999,1.0,0.7730999782687946,0.2513280805218278,0.5815481116780103,0.14333965441114918,0.3802052599395608,0.9744556892047271,1.841920287283177,59,6.103505330347563,19.523088865939314,1.1995000145909127,20.72258888053023
1.0,0.99999999,0.7730999782687946,0.2513280805218278,0.5815481116780103,0.14333965441114918,0.3802052599395608,0.9744556892047271,1.841920287283177,59,6.103505330347563,19.523088865939314,1.1995000145909127,20.72258888053023
1.0,1.0,0.7747205940227718,0.25247361948541974,0.5728710532886343,0.14571940455604765,0.3911914485008342,0.9574876814402811,1.8465042049273652,59,6.104773284789281,19.52657063422429,1.1964429882715215,20.723013622495813
1.0,1.0,0.7747206040227719,0.25247360948541975,0.5728710532886343,0.14571940455604765,0.3911914485008342,0.9574876814402811,1.8465042049273652,59,6.104773284789281,19.52657063422429,1.1964429882715217,20.723013622495813
1.0,1.0,0.7747205940227718,0.25247360948541975,0.5728710532886343,0.14571941455604764,0.3911914485008342,0.9574876814402811,1.8465042049273652,59,6.104773285800733,19.526570638084642,1.1964429837196164,20.723013621804256
1.0,1.0,0.7747205940227718,0.25247360948541975,0.5728710632886344,0.14571940455604765,0.3911914485008342,0.9574876814402811,1.8465042049273652,59,6.104773287926393,19.52657063874308,1.1964429837196164,20.7230136224627
1.0,1.0,0.7747205940227718,0.25247360948541975,0.5728710532886343,0.14571940455604765,0.3911914485008342,0.9574876914402811,1.8465042049273652,59,6.1047732881358385,19.526570645029878,1.196442976959013,20.72301362198889
1.0,1.0,0.7747205940227718,0.25247360948541975,0.5728710532886343,0.14571940455604765,0.3911914485008342,0.9574876814402811,1.8465042149273652,59,6.104773290129896,19.526570645288288,1.196442976959013,20.7230136222473
