αᵢⱼ,βᵢⱼ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.9132907167077065,-0.21117473766207695,61,4.803655698522044,16.28141436012478,0.8850957906497304,17.166510150774517
0.7609155083214049,-0.15300355988359615,61,4.744225851869348,16.379905739853147,0.584673644260088,16.964579384113232
0.7609154983214048,-0.15300355988359615,61,4.744225850198728,16.379905750176267,0.5846736314652212,16.96457938164148
0.7609154983214048,-0.15300354988359616,61,4.744225848184086,16.379905751809282,0.5846736186703546,16.964579370479633
0.7655440290049882,-0.0964073038827094,61,4.73714858264755,16.39490467949413,0.5200720701868149,16.914976749680942
0.7655440190049881,-0.0964073038827094,61,4.73714858125043,16.39490469054158,0.5200720581194964,16.914976748661076
0.7655440190049881,-0.09640729388270941,61,4.7371485805380855,16.394904695979083,0.5200720460521779,16.91497674203126
0.7971475720102977,-0.00742731077176858,61,4.74450765535637,16.43377166185873,0.453138519402643,16.88691018126138
0.7971475869114589,-0.007427295870607386,61,4.744507659429846,16.433771661858824,0.453138519402643,16.886910181261463
0.7971475820102978,-0.007427295870607386,61,4.744507658816197,16.433771667379528,0.4531385138819514,16.886910181261477
0.7971475720102977,-0.007427295870607386,61,4.74450765756415,16.433771678643602,0.45313850261790334,16.886910181261502
0.7971475720102977,-0.007427295870607386,61,4.74450765756415,16.433771678643602,0.45313850261790334,16.886910181261502
0.7971475720102977,-0.007427285870607386,61,4.744507659045765,16.433771689907733,0.4531384913538551,16.886910181261587
0.797123615844608,-0.0074509484971128,61,4.744501154550305,16.433772022646238,0.453138160709969,16.886910183356207
0.797123605844608,-0.0074509484971128,61,4.744501153298429,16.43377203391088,0.453138149445925,16.886910183356804
0.797123605844608,-0.0074509384971128,61,4.74450115477952,16.4337720451737,0.45313813818188137,16.886910183355585
0.7964201184335958,-0.007621450792109739,61,4.744388136454662,16.434373365299237,0.45253799153005453,16.886911356829295
0.7964201084335958,-0.007621450792109739,61,4.744388135211409,16.434373376589747,0.45253798027347264,16.88691135686322
0.7964201084335958,-0.007621440792109739,61,4.744388136692408,16.434373387852343,0.45253796901689086,16.886911356869234
0.7926255690334031,-0.00597957684786745,61,4.744177872393573,16.440557076838925,0.44643912531963176,16.886996202158556
0.792625559033403,-0.00597957684786745,61,4.744177871214881,16.440557088313994,0.4464391141391597,16.886996202453155
0.792625559033403,-0.00597956684786745,61,4.744177872770247,16.440557099763105,0.44643910295868794,16.886996202721793
0.8692352864891291,0.06466041877865791,61,4.7719367138734725,16.45439797505428,0.6105128318223321,17.06491080687661
0.9731968145234681,0.12118472997099161,61,4.815369795908211,16.46375394408409,0.838369675451055,17.302123619535145
0.973196804523468,0.12118472997099161,61,4.815369793361781,16.463753950725028,0.8383696601297137,17.30212361085474
0.973196804523468,0.12118472997099161,61,4.815369793361781,16.463753950725028,0.8383696601297137,17.30212361085474
0.973196804523468,0.1211847399709916,61,4.815369797677574,16.463753968538136,0.838369675451055,17.30212364398919
0.47400597482919693,-0.4234750121831894,61,4.838952225770351,16.918857155841827,0.5638304854341089,17.482687641275938
0.973196804523468,0.3843840956687927,61,5.058485638098295,17.202544969017136,1.2901181303967804,18.492663099413917
0.26490153068988453,-0.3638363766357753,61,4.890387709354472,17.38590764863163,0.276717949275775,17.662625597907404
0.8304120451211929,0.44166377931833267,61,5.168511767783235,17.666063666788013,1.132723832186449,18.798787498974466
0.23151718825101852,-0.5730576775968075,61,4.999649617177617,17.679466337567288,0.4531385003278331,18.132604837895123
0.10515623613058256,-0.99999999,61,5.3666032396394066,19.081136116126856,0.8549591989086338,19.936095315035487
0.10515624613058255,-1.0,61,5.36660324148996,19.081136120411283,0.8549592298530085,19.936095350264285
0.10515623613058256,-1.0,61,5.366603247335549,19.08113614882756,0.8549592143808212,19.936095363208384
-0.22408132255077362,-0.5730576775968075,61,5.542905537528784,19.65898617323715,0.44480140988939965,20.103787583126547
0.07653874158859253,0.44166377931833267,61,6.115202159563607,20.901757040083762,0.18797369687200458,21.08973073695577
-0.6831248435866384,-0.33621035335214167,61,7.316552180694838,24.07112593977989,0.727330970602755,24.798456910382647
-0.22408132255077362,0.7960466616787016,61,9.047187113554331,27.62887534847622,0.7284627729456647,28.357338121421886
-0.7181349098682404,0.3843840956687927,61,10.097483808091344,30.0500834463018,0.8508837102992579,30.900967156601055
