Vᵢᵢ,αᵢⱼ,βᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.41109597007135756,0.02218331418598978,1.6621261412221657,0.40985814312953484,61,3.19173776888179,10.649339297371059,0.1386660887876685,10.788005386158726
1.0,0.41109596007135757,0.022183324185989783,1.6621261412221657,0.40985814312953484,61,3.191737770928782,10.64933929737204,0.1386660887876685,10.788005386159709
1.0,0.41109596007135757,0.02218331418598978,1.6621261412221657,0.40985815312953483,61,3.1917377700824314,10.649339301177074,0.13866608473731867,10.788005385914392
1.0,0.41109596007135757,0.02218331418598978,1.6621261512221657,0.40985814312953484,61,3.1917377693053606,10.649339301199708,0.13866608473731867,10.788005385937026
1.0,0.41109596007135757,0.02218331418598978,1.6621261412221657,0.40985814312953484,61,3.1917377704214993,10.649339303327952,0.1386660827217586,10.788005386049711
0.99999999,0.41109596007135757,0.02218331418598978,1.6621261412221657,0.40985814312953484,61,3.191737771085476,10.649339309454726,0.1386660827217589,10.788005392176487
1.0,0.410962844659299,0.018122915400515725,1.662012534329861,0.4149444957768128,61,3.1913793514661117,10.65076800817669,0.13717155091625155,10.787939559092946
1.0,0.410962854659299,0.018122905400515723,1.662012534329861,0.4149444957768128,61,3.191379349387206,10.650768008187743,0.1371715509162515,10.787939559103995
1.0,0.410962844659299,0.018122905400515723,1.662012534329861,0.4149445057768128,61,3.191379350561468,10.650768011989804,0.1371715470638479,10.787939559053653
1.0,0.410962844659299,0.018122905400515723,1.662012544329861,0.4149444957768128,61,3.191379349795485,10.650768012052051,0.1371715470638479,10.7879395591159
1.0,0.410962844659299,0.018122905400515723,1.662012534329861,0.4149444957768128,61,3.1913793509288473,10.650768014152524,0.13717154490905092,10.787939559061575
0.99999999,0.410962844659299,0.018122905400515723,1.662012534329861,0.4149444957768128,61,3.1913793515993905,10.650768020259132,0.13717154490905123,10.78793956516818
1.0,0.40972427246506365,0.017521797135084848,1.6619130881068687,0.4154653334977099,61,3.1915300933956416,10.651775020596007,0.13615983097416476,10.78793485157017
1.0,0.40972428246506365,0.017521787135084847,1.6619130881068687,0.4154653334977099,61,3.191530091311594,10.651775020596654,0.13615983097416476,10.78793485157082
1.0,0.40972427246506365,0.017521787135084847,1.6619130881068687,0.4154653434977099,61,3.191530092484518,10.651775024410494,0.1361598271593158,10.787934851569808
1.0,0.40972427246506365,0.017521787135084847,1.6619130981068686,0.4154653334977099,61,3.1915300917169813,10.651775024438294,0.1361598271593158,10.787934851597608
1.0,0.40972427246506365,0.017521787135084847,1.6619130881068687,0.4154653334977099,61,3.191530092855113,10.651775026570753,0.13615982499271986,10.787934851563472
0.99999999,0.40972427246506365,0.017521787135084847,1.6619130881068687,0.4154653334977099,61,3.1915300935277444,10.65177503269187,0.13615982499272014,10.787934857684586
1.0,0.4094929079302542,0.01730017711554079,1.6618354199976788,0.41533020866980863,61,3.191567711137278,10.652091517817832,0.135842984156743,10.787934501974572
1.0,0.40949289793025423,0.01730018711554079,1.6618354199976788,0.41533020866980863,61,3.191567713220028,10.652091517817967,0.135842984156743,10.78793450197471
1.0,0.40949289793025423,0.01730017711554079,1.6618354199976788,0.4153302186698086,61,3.191567712308903,10.652091521632993,0.13584298034227762,10.787934501975272
1.0,0.40949289793025423,0.01730017711554079,1.6618354299976787,0.41533020866980863,61,3.1915677115393284,10.652091521633883,0.13584298034227762,10.78793450197616
1.0,0.40949289793025423,0.01730017711554079,1.6618354199976788,0.41533020866980863,61,3.1915677126808553,10.652091523792851,0.13584297818163987,10.787934501974492
0.99999999,0.40949289793025423,0.01730017711554079,1.6618354199976788,0.41533020866980863,61,3.191567713355387,10.652091529927603,0.13584297818164015,10.787934508109242
1.0,0.4094858789848496,0.017294865016820614,1.6618327276260862,0.4153070156275048,61,3.1915696797996893,10.652104482279968,0.13583001840035536,10.787934500680322
1.0,0.4094858640836884,0.017294879917981808,1.6618327276260862,0.4153070156275048,61,3.1915696829029496,10.652104482280095,0.13583001840035536,10.78793450068045
