Vᵢᵢ,Ʌᵢᵢ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,61,3.64517478168457,12.907163242464442,0.0,12.907163242464442
1.0,1.0,61,3.64517478168457,12.907163242464442,0.0,12.907163242464442
1.0,0.99999999,61,3.645174788601406,12.907163274745093,7.000000070346631e-17,12.907163274745093
0.99999999,1.0,61,3.645174788601406,12.907163274745093,7.000000070346631e-17,12.907163274745093
1.0,0.9999999850988388,61,3.6451747919914586,12.907163290566364,1.554312234475219e-16,12.907163290566364
0.9999999850988388,1.0,61,3.6451747919914586,12.907163290566364,1.554312234475219e-16,12.907163290566364
0.9018962692990946,0.9157118316818571,61,3.7919126823558265,13.56505802860755,0.023286763379442296,13.588344791986993
0.9854199662804604,0.685578353703022,61,3.94498773708919,14.206851625753487,0.07576947381758374,14.282621099571076
0.7722135931253433,0.8250459134578705,61,4.036395127808853,14.573718604705938,0.11353993352631747,14.687258538232253
0.6721530854701996,0.7208660542964935,61,4.352384906873098,15.771097017192876,0.25789803528269567,16.02899505247557
0.698469415307045,0.685578353703022,61,4.368725591897491,15.83051754927842,0.2655780056030331,16.09609555488145
0.9854199662804604,0.3105870485305786,61,4.541998886893422,16.447949062583472,0.3469242862366853,16.794873348820154
0.6721530854701996,0.5673778355121613,61,4.666602691187194,16.87890582830742,0.40481925409935543,17.28372508240677
0.5659633427858353,0.5991473002359271,61,4.848977947521249,17.492305147880003,0.48792816687687474,17.980233314756884
0.5435358099639416,0.6156163523010036,61,4.864546765169988,17.54378311681145,0.49491756035660195,18.038700677168052
0.5595600481493569,0.5671995729207993,61,4.951862659071523,17.83006343229089,0.5337841315754761,18.36384756386637
0.5595600381493568,0.5671995829207993,61,4.951862659071523,17.83006343229089,0.5337841315754761,18.36384756386637
0.5595600381493568,0.5671995729207993,61,4.951862686741308,17.83006352237176,0.5337841438008416,18.363847666172603
0.5595600381493568,0.5671995729207993,61,4.951862686741308,17.83006352237176,0.5337841438008416,18.363847666172603
0.12203563749790192,0.9437330216169357,61,5.129295017777846,18.399794504200372,0.6109517388044619,19.010746243004835
0.28735408931970596,0.5991473002359271,61,5.767347342470067,20.3345757721151,0.8679154088230753,21.20249118093818
0.28735408931970596,0.192023784853518,61,8.194633978111884,26.613676916127357,1.6186041546877603,28.232281070815116
-0.0494543016247917,0.4852702431380749,61,8.56909089062617,27.480839861661302,1.7126702381767844,29.193510099838086
-0.31969367899000645,0.7208660542964935,61,8.88681263658769,28.20191764640444,1.7893748414381705,29.991292487842607
0.5563393495976925,-0.18069829419255257,61,9.132723032802126,28.751686874442026,1.8469793866197293,30.598666261061755
0.663676206022501,-0.3388510048389435,61,9.65297507588201,29.893617851164816,1.9643474246127965,31.857965275777612
0.1385171835830532,0.14615671769581984,61,10.093986804372033,30.842075348476488,2.0596405374676894,32.90171588594418
0.6506962329149246,-0.519075334072113,61,12.026457993633274,34.84995648204901,2.44358832594866,37.29354480799767
0.36760455928742886,-0.27139131259173155,61,12.530191354940417,35.868843026017785,2.5370828014398565,38.40592582745764
0.5435358099639416,-0.519075334072113,61,13.612955041042227,38.04201528531227,2.731929487919478,40.77394477323174
-0.9655226729810238,0.9297020770609379,61,14.582025598085789,39.980745493227566,2.9011958491406897,42.88194134236824
0.19711507856845856,-0.3388510048389435,61,16.39503187499598,43.636423700431784,3.210922944514384,46.84734664494617
-0.6769045172259212,0.4852702431380749,61,17.28726585474203,45.46724777781484,3.3622825539495924,48.829530331764424
-0.8290236219763756,0.5794018432497978,61,18.34523422151437,47.680123461019846,3.542558703124652,51.22268216414449
0.36760455928742886,-0.6220132410526276,61,18.433329354879145,47.86682248678368,3.5576509530928115,51.42447343987649
-0.1866476833820343,-0.27139131259173155,61,22.205190794799616,56.347539409903305,4.229368994009404,60.57690840391272
0.19711507856845856,-0.9811875373125076,61,27.81525390825149,71.8213306995419,5.4257416188759935,77.2470723184179
-0.0494543016247917,-0.7670636475086212,61,28.320519107515473,73.46669234569116,5.55294135045348,79.01963369614462
-0.8970851049525663,-0.07736454904079437,61,30.622730219927195,81.69854822694897,6.193145520898856,87.89169374784782
-0.5987354815006256,-0.5987354815006256,61,33.43853841727232,93.8571026931274,7.156674391465303,101.01377708459273
