Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.6385295949876308,-0.7785860449075699,0.6700477781705558,-0.20765549130737782,-0.9337969124317169,0.18110264837741852,1.1173980625014643,1.420793309588347,0.36274068324611486,39,8.994749440604192,25.128191542134346,3.0554098707050343,28.183601412839383
0.6385295949876308,-0.7785860449075699,-0.4508859682828188,-0.20765549130737782,-0.9337969124317169,0.18110264837741852,1.1173980625014643,1.420793309588347,0.36274068324611486,39,8.998434950307313,25.137307444558626,2.89969251465049,28.03699995920912
0.6385295949876308,-0.7785860449075699,0.6700477781705558,0.6723713129758835,-0.9337969124317169,0.18110264837741852,1.1173980625014643,1.420793309588347,0.36274068324611486,39,9.010391025978999,25.159608240392465,3.5325831397027914,28.69219138009526
0.6385295949876308,-0.7785860449075699,0.6700477781705558,0.6723713129758835,0.2845420390367508,0.7240160866640508,0.6939351614485552,1.420793309588347,0.36274068324611486,39,9.056559619948978,25.255991614221106,3.5904667868389266,28.846458401060033
0.6385295949876308,-0.7785860449075699,0.6700477781705558,0.6723713129758835,0.2845420390367508,0.7240160866640508,1.1173980625014643,1.420793309588347,0.36274068324611486,39,9.066687613010826,25.27599937326696,3.4281453034817204,28.704144676748687
0.9354614409475644,0.937904352214845,0.008484485966036119,-0.0033072365465482163,-0.2766652678723192,0.2868192009857122,2.0,1.0074493521754257,0.0001,39,9.104482696512292,25.35395099668488,0.15436677684835445,25.50831777353324
0.9354614409475644,0.937904352214845,0.008484485966036119,-0.0033072365465482163,-0.2766652678723192,0.2868191909857122,2.0,1.0074493621754257,0.0001,39,9.104482698913017,25.3539510015832,0.1543667717292319,25.508317773312434
0.9354614409475644,0.937904352214845,0.008484485966036119,-0.0033072365465482163,-0.2766652678723192,0.2868191909857122,2.0,1.0074493521754257,0.0001,39,9.104482698913523,25.353951001584196,0.15436677163612317,25.508317773220323
0.9354614409475644,0.937904352214845,0.008484495966036119,-0.0033072365465482163,-0.2766652678723192,0.2868191909857122,2.0,1.0074493521754257,0.0001,39,9.10448269895814,25.35395100168471,0.15436677174519667,25.5083177734299
0.9354614409475644,0.937904352214845,0.008484485966036119,-0.0033072265465482163,-0.2766652678723192,0.2868191909857122,2.0,1.0074493521754257,0.0001,39,9.10448269895814,25.35395100168471,0.15436677152704978,25.508317773211758
0.9354614509475645,0.937904352214845,0.008484485966036119,-0.0033072365465482163,-0.2766652678723192,0.2868191909857122,2.0,1.0074493521754257,0.0001,39,9.104482699454376,25.35395100268233,0.1543667704647568,25.508317773147088
0.9354614409475644,0.9379043622148451,0.008484485966036119,-0.0033072365465482163,-0.2766652678723192,0.2868191909857122,2.0,1.0074493521754257,0.0001,39,9.104482699454376,25.35395100268233,0.1543667704647568,25.508317773147088
0.9354614409475644,0.937904352214845,0.008484485966036119,-0.0033072365465482163,-0.2766652678723192,0.2868191909857122,2.0,1.0074493521754257,0.00010001,39,9.104482699609672,25.353951003061717,0.1543667717292319,25.508317774790946
0.9354614409475644,0.937904352214845,0.008484485966036119,-0.0033072365465482163,-0.2766652678723192,0.2868191909857122,1.99999999,1.0074493521754257,0.0001,39,9.104482700067818,25.353951003928806,0.1543667715430145,25.508317775471824
0.9354614409475644,0.937904352214845,0.008484485966036119,-0.0033072365465482163,-0.2766652578723192,0.2868191909857122,2.0,1.0074493521754257,0.0001,39,9.104482701446765,25.353951006727723,0.15436676642389194,25.508317773151614
0.9389426965070775,0.9413856077743581,-0.00031159103789334526,-0.007651800642788141,-0.28962645851626306,0.26891580881881083,2.0,1.0003887020570223,0.0001,39,9.105937816472416,25.356935641385082,0.15093896235621296,25.507874603741296
0.9389426965070775,0.9413856077743581,-0.00031159103789334526,-0.007651800642788141,-0.28962645851626306,0.26891579881881084,2.0,1.0003887020570223,0.0001,39,9.105937819003623,25.35693564654704,0.150938957189697,25.507874603736738
0.9389426965070775,0.9413856077743581,-0.00031159103789334526,-0.007651800642788141,-0.28962645851626306,0.26891579881881084,2.0,1.0003887120570223,0.0001,39,9.105937819004268,25.35693564654831,0.1509389571957244,25.507874603744032
0.9389426965070775,0.9413856077743581,-0.00031158103789334526,-0.007651800642788141,-0.28962645851626306,0.26891579881881084,2.0,1.0003887020570223,0.0001,39,9.10593781903231,25.35693564661698,0.15093895711603567,25.50787460373301
0.9389426965070775,0.9413856077743581,-0.00031159103789334526,-0.007651790642788141,-0.28962645851626306,0.26891579881881084,2.0,1.0003887020570223,0.0001,39,9.10593781903231,25.35693564661698,0.15093895711603567,25.50787460373301
0.9389427065070776,0.9413856077743581,-0.00031159103789334526,-0.007651800642788141,-0.28962645851626306,0.26891579881881084,2.0,1.0003887020570223,0.0001,39,9.105937819548235,25.35693564765257,0.15093895608273386,25.507874603735303
0.9389426965070775,0.9413856177743581,-0.00031159103789334526,-0.007651800642788141,-0.28962645851626306,0.26891579881881084,2.0,1.0003887020570223,0.0001,39,9.105937819548235,25.35693564765257,0.15093895608273386,25.507874603735303
0.9389426965070775,0.9413856077743581,-0.00031159103789334526,-0.007651800642788141,-0.28962645851626306,0.26891579881881084,2.0,1.0003887020570223,0.00010001,39,9.105937819830599,25.356935648283272,0.1509389571957244,25.507874605478996
0.9389426965070775,0.9413856077743581,-0.00031159103789334526,-0.007651800642788141,-0.28962645851626306,0.26891579881881084,1.99999999,1.0003887020570223,0.0001,39,9.105937820170235,25.35693564891644,0.15093895718366973,25.507874606100117
0.9389426965070775,0.9413856077743581,-0.00031159103789334526,-0.007651800642788141,-0.28962644851626307,0.26891579881881084,2.0,1.0003887020570223,0.0001,39,9.105937821546751,25.35693565170623,0.15093895202318114,25.50787460372941
0.9388324595321685,0.9412753707994491,0.00667045367811229,0.0015803818404528064,-0.2868918413234145,0.27170606579376794,2.0,1.0000309926368336,0.0001,39,9.105973565222765,25.357019617530327,0.15099415717391448,25.50801377470424
0.9388324595321685,0.9412753707994491,0.00667045367811229,0.0015803818404528064,-0.2868918413234145,0.27170605579376794,2.0,1.0000310026368335,0.0001,39,9.10597356771899,25.357019622622303,0.1509941520084995,25.5080137746308
0.9388324595321685,0.9412753707994491,0.00667045367811229,0.0015803818404528064,-0.2868918413234145,0.27170605579376794,2.0,1.0000309926368336,0.0001,39,9.105973567719778,25.357019622623863,0.1509941520068839,25.508013774630747
0.9388324595321685,0.9412753707994491,0.00667046367811229,0.0015803818404528064,-0.2868918413234145,0.27170605579376794,2.0,1.0000309926368336,0.0001,39,9.105973567759403,25.357019622716145,0.15099415208320416,25.508013774799352
0.9388324595321685,0.9412753707994491,0.00667045367811229,0.0015803918404528063,-0.2868918413234145,0.27170605579376794,2.0,1.0000309926368336,0.0001,39,9.105973567759403,25.357019622716145,0.15099415208320416,25.508013774799352
0.9388324695321686,0.9412753707994491,0.00667045367811229,0.0015803818404528064,-0.2868918413234145,0.27170605579376794,2.0,1.0000309926368336,0.0001,39,9.105973568264256,25.357019623729443,0.1509941508978813,25.508013774627326
0.9388324595321685,0.9412753807994492,0.00667045367811229,0.0015803818404528064,-0.2868918413234145,0.27170605579376794,2.0,1.0000309926368336,0.0001,39,9.105973568264256,25.357019623729443,0.1509941508978813,25.508013774627326
0.9388324595321685,0.9412753707994491,0.00667045367811229,0.0015803818404528064,-0.2868918413234145,0.27170605579376794,2.0,1.0000309926368336,0.00010001,39,9.105973568514354,25.357019624294786,0.1509941520084995,25.508013776303287
0.9388324595321685,0.9412753707994491,0.00667045367811229,0.0015803818404528064,-0.2868918413234145,0.27170605579376794,1.99999999,1.0000309926368336,0.0001,39,9.105973568886355,25.357019624993793,0.15099415200526833,25.50801377699906
0.9388324595321685,0.9412753707994491,0.00667045367811229,0.0015803818404528064,-0.2868918313234145,0.27170605579376794,2.0,1.0000309926368336,0.0001,39,9.105973570251392,25.35701962775943,0.1509941468398533,25.508013774599284
0.9390064703323142,0.9414493815995948,-0.0001578003781285638,-0.007462633453528982,-0.28942755731760966,0.2689330182969105,2.0,0.9999385411831223,0.0001,39,9.105991960423443,25.35704584801921,0.1508283765377408,25.507874224556954
0.9390064703323142,0.9414493815995948,-0.0001578003781285638,-0.007462633453528982,-0.28942755731760966,0.2689330082969105,2.0,0.9999385411831223,0.0001,39,9.105991962955386,25.35704585318259,0.1508283713729055,25.5078742245555
0.9390064703323142,0.9414493815995948,-0.0001578003781285638,-0.007462633453528982,-0.28942755731760966,0.2689330082969105,2.0,0.9999385511831224,0.0001,39,9.105991962956,25.357045853183813,0.1508283713733809,25.50787422455719
0.9390064703323142,0.9414493815995948,-0.0001578003781285638,-0.007462623453528982,-0.28942755731760966,0.2689330082969105,2.0,0.9999385411831223,0.0001,39,9.105991962984108,25.357045853252608,0.15082837130241655,25.507874224555025
0.9390064703323142,0.9414493815995948,-0.0001577903781285638,-0.007462633453528982,-0.28942755731760966,0.2689330082969105,2.0,0.9999385411831223,0.0001,39,9.105991962984108,25.35704585325261,0.15082837130241655,25.507874224555025
0.9390064703323142,0.9414493915995948,-0.0001578003781285638,-0.007462633453528982,-0.28942755731760966,0.2689330082969105,2.0,0.9999385411831223,0.0001,39,9.105991963500065,25.35704585428826,0.1508283702671222,25.507874224555383
0.9390064803323143,0.9414493815995948,-0.0001578003781285638,-0.007462633453528982,-0.28942755731760966,0.2689330082969105,2.0,0.9999385411831223,0.0001,39,9.105991963500065,25.35704585428826,0.1508283702671222,25.507874224555383
0.9390064703323142,0.9414493815995948,-0.0001578003781285638,-0.007462633453528982,-0.28942755731760966,0.2689330082969105,2.0,0.9999385411831223,0.00010001,39,9.10599196378293,25.357045854919917,0.1508283713733809,25.507874226293296
