Vᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.04139501933137808,-0.2833920022926536,0.0024371727261967547,2.0,0.0001,39,8.802103754773984,24.724356180950362,2.0441171156307023,26.768473296581064
-0.04139500443021689,-0.2833920171938148,0.0024371727261967547,2.0,0.0001,39,8.802103764721558,24.724356207530583,2.0441170621538687,26.768473269684446
-0.04139500443021689,-0.2833920022926536,0.0024371876273579485,2.0,0.0001,39,8.802103765823068,24.72435620885153,2.0441170621538687,26.768473271005398
-0.04139500443021689,-0.2833920022926536,0.0024371727261967547,2.0,0.0001,39,8.80210376615119,24.72435621017039,2.044117058214121,26.768473268384508
-0.04139500443021689,-0.2833920022926536,0.0024371727261967547,2.0,0.00010001490116119385,39,8.802103767990507,24.724356213591452,2.0441170582168784,26.768473271808332
-0.04139500443021689,-0.2833920022926536,0.0024371727261967547,1.9999999701976776,0.0001,39,8.802103770266106,24.72435621904587,2.0441170582086086,26.768473277254483
-0.03960394891329507,-0.2799346010081743,-0.008126446630907334,2.0,0.0001,39,8.80473736826928,24.730959775894235,2.0378141596675197,26.768773935561754
-0.03960393401213388,-0.2799346159093355,-0.008126446630907334,2.0,0.0001,39,8.80473738665945,24.730959821130714,2.037814106320199,26.76877392745091
-0.03960393401213388,-0.2799346010081743,-0.008126446630907334,2.0,0.0001,39,8.804737388354564,24.7309598243961,2.037814102349688,26.768773926745787
-0.03960393401213388,-0.2799346010081743,-0.008126461532068528,2.0,0.0001,39,8.804737389111018,24.730959826607503,2.037814106320199,26.768773932927704
-0.03960393401213388,-0.2799346010081743,-0.008126446630907334,2.0,0.00010001490116119385,39,8.80473739013888,24.7309598277229,2.0378141023524448,26.768773930075348
-0.03960393401213388,-0.2799346010081743,-0.008126446630907334,1.9999999701976776,0.0001,39,8.804737393118588,24.730959834746674,2.037814102344175,26.76877393709085
-0.03913880389325783,-0.2816775068511667,-0.0036334794377305057,2.0,0.0001,39,8.804960525324336,24.731472718936256,2.035296089689843,26.766768808626093
-0.039138788992096635,-0.2816775217523279,-0.0036334794377305057,2.0,0.0001,39,8.804960544878337,24.731472766720085,2.0352960363302617,26.766768803050347
-0.039138788992096635,-0.2816775068511667,-0.0036334794377305057,2.0,0.0001,39,8.804960546544585,24.7314727699429,2.0352960323976568,26.76676880234056
-0.039138788992096635,-0.2816775068511667,-0.0036334943388916996,2.0,0.0001,39,8.804960547280164,24.731472772113996,2.0352960363302617,26.76676880844426
-0.039138788992096635,-0.2816775068511667,-0.0036334794377305057,2.0,0.00010001490116119385,39,8.804960548321574,24.73147277324897,2.0352960324004137,26.766768805649388
