Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.99999999,0.5422736628602907,-2.2379507391779034e-05,1.2563780357741885,61,3.394141425938712,11.43430887630077,0.389902650534163,11.824211526834933
1.0,1.0,0.5411756714089837,-1.3044181029568022e-05,1.2560853095873032,61,3.394193533203007,11.43555651694336,0.38864277831936755,11.824199295262725
1.0,1.0,0.5411756814089838,-1.3044181029568022e-05,1.2560852995873033,61,3.3941935339413183,11.43555652367226,0.3886427715552329,11.824199295227492
1.0,1.0,0.5411756714089837,-1.3044181029568022e-05,1.2560852995873033,61,3.394193534145888,11.435556531239916,0.38864276397859066,11.824199295218506
1.0,1.0,0.5411756714089837,-1.3034181029568022e-05,1.2560852995873033,61,3.394193537401195,11.435556532085565,0.3886427564019488,11.824199288487517
1.0,0.99999999,0.5411756714089837,-1.3044181029568022e-05,1.2560852995873033,61,3.394193539448583,11.435556553979966,0.38864276397859077,11.824199317958554
0.99999999,1.0,0.5411756714089837,-1.3044181029568022e-05,1.2560852995873033,61,3.394193539448583,11.435556553979966,0.38864276397859077,11.824199317958554
1.0,1.0,0.5453130289438889,0.0003112959188904372,1.253569887880948,61,3.394458434558306,11.43607363212545,0.38842765922925304,11.824501291354702
1.0,1.0,0.5453130389438889,0.0003112959188904372,1.253569877880948,61,3.3944584353273495,11.436073638983624,0.38842765266808027,11.824501291651703
1.0,1.0,0.5453130289438889,0.0003112959188904372,1.253569877880948,61,3.3944584354890117,11.436073646445474,0.3884276450293397,11.824501291474814
1.0,1.0,0.5453130289438889,0.0003113059188904372,1.253569877880948,61,3.394458438708939,11.436073647269014,0.3884276526680802,11.824501299937094
1.0,0.99999999,0.5453130289438889,0.0003112959188904372,1.253569877880948,61,3.3944584408013543,11.436073669219356,0.3884276450293397,11.8245013142487
0.99999999,1.0,0.5453130289438889,0.0003112959188904372,1.253569877880948,61,3.3944584408013543,11.436073669219356,0.3884276450293397,11.824501314248698
1.0,1.0,0.54078698762529,-2.4459079893354316e-06,1.2558697331026643,61,3.3942254117746202,11.436160180988502,0.38803134488535174,11.824191525873854
1.0,1.0,0.54078699762529,-2.4459079893354316e-06,1.2558697231026643,61,3.3942254125091926,11.436160187712453,0.3880313381276994,11.824191525840154
1.0,1.0,0.54078698762529,-2.4459079893354316e-06,1.2558697231026643,61,3.3942254127200937,11.436160195295862,0.3880313305566472,11.824191525852509
1.0,1.0,0.54078698762529,-2.4359079893354317e-06,1.2558697231026643,61,3.394225415975239,11.43616019614629,0.38803132298559506,11.824191519131883
0.99999999,1.0,0.54078698762529,-2.4459079893354316e-06,1.2558697231026643,61,3.3942254180222227,11.436160218039372,0.3880313305566472,11.82419154859602
1.0,0.99999999,0.54078698762529,-2.4459079893354316e-06,1.2558697231026643,61,3.3942254180222227,11.436160218039372,0.3880313305566472,11.82419154859602
1.0,1.0,0.5407478299402444,-3.2373350782582755e-07,1.255839044636223,61,3.3942298316937163,11.436233968897879,0.3879561229201513,11.824190091818027
1.0,1.0,0.5407478399402444,-3.2373350782582755e-07,1.2558390346362232,61,3.394229832427893,11.436233975621471,0.38795611616363945,11.824190091785113
1.0,1.0,0.5407478299402444,-3.2373350782582755e-07,1.2558390346362232,61,3.3942298326394766,11.436233983206584,0.3879561085931653,11.824190091799752
1.0,1.0,0.5407478299402444,-3.1373350782582754e-07,1.2558390346362232,61,3.394229835894541,11.436233984057568,0.3879561010226911,11.82419008508026
0.99999999,1.0,0.5407478299402444,-3.2373350782582755e-07,1.2558390346362232,61,3.394229837941556,11.43623400595058,0.3879561085931653,11.824190114543745
1.0,0.99999999,0.5407478299402444,-3.2373350782582755e-07,1.2558390346362232,61,3.394229837941556,11.43623400595058,0.3879561085931653,11.824190114543745
1.0,1.0,0.5407431714587535,-7.126427908657754e-08,1.2558353937142461,61,3.3942303577550725,11.436242747968343,0.3879471744808197,11.824189922449161
1.0,1.0,0.5407431814587536,-7.126427908657754e-08,1.2558353837142462,61,3.394230358489202,11.436242754691895,0.38794716772444354,11.82418992241634
1.0,1.0,0.5407431714587535,-7.126427908657754e-08,1.2558353837142462,61,3.394230358700867,11.43624276227721,0.387947160154038,11.82418992243125
1.0,1.0,0.5407431714587535,-6.126427908657755e-08,1.2558353837142462,61,3.3942303619559224,11.43624276312826,0.3879471525836328,11.824189915711894
