Vᵢᵢ,Vᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.5102551015113352,0.58216305599453,0.14276185512042783,0.37617521676330457,0.9802331241208383,1.8445181964307773,59,6.104938597940121,19.52716670298647,1.1953295514133542,20.72249625439983
1.0,0.510255086610174,0.5821630708956912,0.14276185512042783,0.37617521676330457,0.9802331241208383,1.8445181964307773,59,6.1049386079011825,19.52716673179617,1.1953295224866123,20.72249625428278
1.0,0.510255086610174,0.58216305599453,0.14276187002158902,0.37617521676330457,0.9802331241208383,1.8445181964307773,59,6.104938605103347,19.527166731988213,1.1953295224866123,20.722496254474823
1.0,0.510255086610174,0.58216305599453,0.14276185512042783,0.37617521676330457,0.9802331241208383,1.8445182239162403,59,6.1049386132574766,19.527166736923434,1.1953295174143663,20.7224962543378
1.0,0.510255086610174,0.58216305599453,0.14276185512042783,0.37617523166446576,0.9802331241208383,1.8445181964307773,59,6.104938610313964,19.527166741847473,1.1953295124416092,20.722496254289084
1.0,0.510255086610174,0.58216305599453,0.14276185512042783,0.37617521676330457,0.9802331390219995,1.8445181964307773,59,6.104938608624021,19.527166741912485,1.1953295124416092,20.7224962543541
1.0,0.510255086610174,0.58216305599453,0.14276185512042783,0.37617521676330457,0.9802331241208383,1.8445181964307773,59,6.104938609067835,19.527166747767858,1.1953295065533331,20.72249625432119
0.9999999850988388,0.510255086610174,0.58216305599453,0.14276185512042783,0.37617521676330457,0.9802331241208383,1.8445181964307773,59,6.104938618499123,19.527166791358656,1.1953295065533336,20.722496297911988
1.0,0.5102768326982084,0.5821191925586459,0.14265028156779416,0.37620942140754315,0.9800071498269323,1.844593939956413,59,6.104976909356775,19.52731266557715,1.1951829541337722,20.722495619710912
1.0,0.5102768226982084,0.5821191925586459,0.14265029156779416,0.37620942140754315,0.9800071498269323,1.844593939956413,59,6.104976914149825,19.527312684987812,1.195182934717789,20.722495619705604
1.0,0.5102768226982084,0.5821192025586459,0.14265028156779416,0.37620942140754315,0.9800071498269323,1.844593939956413,59,6.104976916077611,19.52731268499858,1.195182934717789,20.72249561971637
1.0,0.5102768226982084,0.5821191925586459,0.14265028156779416,0.37620942140754315,0.9800071598269323,1.844593939956413,59,6.104976916539539,19.527312691731137,1.195182927976713,20.72249561970785
1.0,0.5102768226982084,0.5821191925586459,0.14265028156779416,0.37620943140754315,0.9800071498269323,1.844593939956413,59,6.104976917691525,19.527312691737432,1.195182927976713,20.722495619714138
1.0,0.5102768226982084,0.5821191925586459,0.14265028156779416,0.37620942140754315,0.9800071498269323,1.844593949956413,59,6.104976918372597,19.52731269173849,1.195182927976713,20.722495619715204
1.0,0.5102768226982084,0.5821191925586459,0.14265028156779416,0.37620942140754315,0.9800071498269323,1.844593939956413,59,6.104976916847521,19.527312695684763,1.1951829240274394,20.7224956197122
0.99999999,0.5102768226982084,0.5821191925586459,0.14265028156779416,0.37620942140754315,0.9800071498269323,1.844593939956413,59,6.104976923165689,19.527312724907002,1.1951829240274396,20.72249564893444
1.0,0.5102471181452802,0.5821966330929377,0.14265290565426572,0.3761371783721014,0.980157751753084,1.8445045753610874,59,6.104968143441594,19.52732083469755,1.1951747473884684,20.72249558208602
1.0,0.510247103244119,0.5821966479940989,0.14265290565426572,0.3761371783721014,0.980157751753084,1.8445045753610874,59,6.104968153448285,19.527320863624087,1.1951747184607715,20.722495582084857
1.0,0.510247103244119,0.5821966330929377,0.14265292055542692,0.3761371783721014,0.980157751753084,1.8445045753610874,59,6.104968150582098,19.527320863624876,1.1951747184607715,20.72249558208565
1.0,0.510247103244119,0.5821966330929377,0.14265290565426572,0.3761371783721014,0.980157751753084,1.8445046028463474,59,6.104968158787175,19.527320868701587,1.1951747133832356,20.722495582084818
1.0,0.510247103244119,0.5821966330929377,0.14265290565426572,0.3761371932732626,0.980157751753084,1.8445045753610874,59,6.104968155856731,19.52732087367019,1.195174708413703,20.722495582083898
1.0,0.510247103244119,0.5821966330929377,0.14265290565426572,0.3761371783721014,0.9801577666542451,1.8445045753610874,59,6.104968154144255,19.52732087367062,1.195174708413703,20.722495582084324
1.0,0.510247103244119,0.5821966330929377,0.14265290565426572,0.3761371783721014,0.980157751753084,1.8445045753610874,59,6.104968154600174,19.5273208795558,1.1951747025291493,20.722495582084946
0.9999999850988388,0.510247103244119,0.5821966330929377,0.14265290565426572,0.3761371783721014,0.980157751753084,1.8445045753610874,59,6.104968164015429,19.52732092310219,1.1951747025291501,20.72249562563134
1.0,0.5102469952796458,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968601883541,19.52732321700577,1.1951723652392847,20.722495582245053
1.0,0.5102469903784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968605553881,19.527323231760548,1.1951723504845488,20.72249558224509
1.0,0.5102469803784846,0.5821971498513415,0.1426512438008859,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968609023696,19.527323245931946,1.1951723363115736,20.722495582243525
1.0,0.5102469803784846,0.5821971647525027,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968611890935,19.527323245934106,1.1951723363115736,20.72249558224568
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043932152991,59,6.104968617229558,19.52732325101083,1.1951723312339562,20.722495582244793
1.0,0.5102469803784846,0.5821971498513415,0.1426512388997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968610345557,19.52732325117257,1.19517233107149,20.72249558224406
1.0,0.5102469803784846,0.5821971598513416,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968612269728,19.52732325117402,1.1951723310714901,20.722495582245514
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801566066581079,1.8445043657300422,59,6.104968612586491,19.52732325597956,1.1951723262644727,20.722495582244033
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761366078546513,0.9801565917569467,1.8445043657300422,59,6.104968614299312,19.527323255980125,1.1951723262644727,20.722495582244598
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801566017569467,1.8445043657300422,59,6.104968612736509,19.527323257915416,1.1951723243289951,20.72249558224441
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761366029534901,0.9801565917569467,1.8445043657300422,59,6.104968613885964,19.527323257915793,1.1951723243289951,20.72249558224479
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043757300421,59,6.104968614565943,19.527323257916034,1.1951723243289951,20.722495582245035
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968613042595,19.52732326186519,1.1951723203799767,20.722495582245173
1.0,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968613042595,19.52732326186519,1.1951723203799767,20.722495582245173
0.99999999,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.1049686193609,19.527323291088226,1.1951723203799767,20.7224956114682
0.9999999850988388,0.5102469803784846,0.5821971498513415,0.1426512288997247,0.3761365929534901,0.9801565917569467,1.8445043657300422,59,6.104968622457605,19.527323305410906,1.1951723203799771,20.722495625790888
1.0,0.510271400819165,0.581978575247286,0.14269915532113112,0.3763917742637602,0.9797738403568708,1.8446373205964226,59,6.105007829756679,19.527430189641475,1.1950655380573203,20.722495727698796
1.0,0.510271390819165,0.581978575247286,0.1426991653211311,0.3763917742637602,0.9797738403568708,1.8446373205964226,59,6.1050078345519285,19.52743020905249,1.1950655186403043,20.722495727692795
1.0,0.510271390819165,0.5819785852472861,0.14269915532113112,0.3763917742637602,0.9797738403568708,1.8446373205964226,59,6.1050078364811995,19.527430209065873,1.1950655186403043,20.722495727706175
1.0,0.510271390819165,0.581978575247286,0.14269915532113112,0.3763917742637602,0.9797738503568708,1.8446373205964226,59,6.105007836939552,19.527430215793633,1.195065511900432,20.722495727694067
1.0,0.510271390819165,0.581978575247286,0.14269915532113112,0.3763917742637602,0.9797738403568708,1.8446373305964225,59,6.105007838775185,19.52743021580479,1.195065511900432,20.72249572770522
1.0,0.510271390819165,0.581978575247286,0.14269915532113112,0.3763917842637602,0.9797738403568708,1.8446373205964226,59,6.10500783809417,19.52743021580502,1.195065511900432,20.722495727705454
1.0,0.510271390819165,0.581978575247286,0.14269915532113112,0.3763917742637602,0.9797738403568708,1.8446373205964226,59,6.105007837249115,19.52743021975033,1.1950655079513075,20.722495727701638
0.99999999,0.510271390819165,0.581978575247286,0.14269915532113112,0.3763917742637602,0.9797738403568708,1.8446373205964226,59,6.105007843567592,19.527430248974127,1.1950655079513077,20.722495756925433
1.0,0.5102042689697085,0.581799216590708,0.14281334383700287,0.3766809054961134,0.9795378913579108,1.8445793438565536,59,6.10506403654436,19.527704050260738,1.1947918935250248,20.722495943785763
1.0,0.5102042589697084,0.581799226590708,0.14281334383700287,0.3766809054961134,0.9795378913579108,1.8445793438565536,59,6.105064043266237,19.527704069673433,1.1947918741110088,20.722495943784445
1.0,0.5102042589697084,0.581799216590708,0.14281335383700286,0.3766809054961134,0.9795378913579108,1.8445793438565536,59,6.1050640413419694,19.527704069675217,1.1947918741110088,20.722495943786225
1.0,0.5102042589697084,0.581799216590708,0.14281334383700287,0.3766809054961134,0.9795379013579109,1.8445793438565536,59,6.105064043726651,19.527704076409087,1.194791867372004,20.722495943781087
1.0,0.5102042589697084,0.581799216590708,0.14281334383700287,0.3766809054961134,0.9795378913579108,1.8445793538565536,59,6.105064045560651,19.527704076414967,1.194791867372004,20.722495943786974
1.0,0.5102042589697084,0.581799216590708,0.14281334383700287,0.3766809154961134,0.9795378913579108,1.8445793438565536,59,6.105064044881951,19.52770407641973,1.194791867372004,20.722495943791728
1.0,0.5102042589697084,0.581799216590708,0.14281334383700287,0.3766809054961134,0.9795378913579108,1.8445793438565536,59,6.105064044035732,19.527704080364444,1.1947918634229735,20.722495943787415
0.99999999,0.5102042589697084,0.581799216590708,0.14281334383700287,0.3766809054961134,0.9795378913579108,1.8445793438565536,59,6.105064050355345,19.52770410959364,1.1947918634229737,20.722495973016613
1.0,0.5101701351623584,0.5817551963335613,0.14285537632748263,0.3767653295433286,0.9794981795607333,1.8445380760281729,59,6.105083756648988,19.52780765410536,1.194688382893222,20.72249603699858
1.0,0.5101701251623584,0.5817552063335614,0.14285537632748263,0.3767653295433286,0.9794981795607333,1.8445380760281729,59,6.105083763368584,19.527807673511635,1.1946883634811905,20.72249603699283
1.0,0.5101701251623584,0.5817551963335613,0.14285538632748263,0.3767653295433286,0.9794981795607333,1.8445380760281729,59,6.105083761447351,19.527807673522172,1.1946883634811902,20.722496037003364
1.0,0.5101701251623584,0.5817551963335613,0.14285537632748263,0.3767653295433286,0.9794981895607333,1.8445380760281729,59,6.105083763831015,19.527807680252533,1.194688356742282,20.722496036994823
1.0,0.5101701251623584,0.5817551963335613,0.14285537632748263,0.3767653295433286,0.9794981795607333,1.8445380860281728,59,6.105083765663533,19.527807680254853,1.194688356742282,20.72249603699713
1.0,0.5101701251623584,0.5817551963335613,0.14285537632748263,0.3767653395433286,0.9794981795607333,1.8445380760281729,59,6.105083764985805,19.52780768026105,1.194688356742282,20.722496037003328
1.0,0.5101701251623584,0.5817551963335613,0.14285537632748263,0.3767653295433286,0.9794981795607333,1.8445380760281729,59,6.105083764139398,19.527807684206294,1.1946883527931842,20.722496036999477
0.99999999,0.5101701251623584,0.5817551963335613,0.14285537632748263,0.3767653295433286,0.9794981795607333,1.8445380760281729,59,6.105083770459567,19.52780771343791,1.1946883527931844,20.72249606623109
1.0,0.5091287955693651,0.580699629820363,0.14304522144996976,0.3771666181114424,0.9804201018152008,1.845707933120302,59,6.1060790819338076,19.53088711380578,1.191623063618178,20.722510177423953
1.0,0.509128785569365,0.5806996398203631,0.14304522144996976,0.3771666181114424,0.9804201018152008,1.845707933120302,59,6.106079088690946,19.530887133259316,1.1916230442548155,20.72251017751413
1.0,0.509128785569365,0.580699629820363,0.14304523144996975,0.3771666181114424,0.9804201018152008,1.845707933120302,59,6.106079086781902,19.530887133348237,1.1916230442548155,20.722510177603052
1.0,0.509128785569365,0.580699629820363,0.14304522144996976,0.3771666281114424,0.9804201018152008,1.845707933120302,59,6.106079090289456,19.530887139973636,1.191623037577707,20.722510177551335
1.0,0.509128785569365,0.580699629820363,0.14304522144996976,0.3771666181114424,0.9804201118152008,1.845707933120302,59,6.106079089137249,19.53088714000282,1.191623037577707,20.722510177580524
1.0,0.509128785569365,0.580699629820363,0.14304522144996976,0.3771666181114424,0.9804201018152008,1.8457079431203018,59,6.106079090984755,19.530887140025655,1.191623037577707,20.722510177603365
1.0,0.509128785569365,0.580699629820363,0.14304522144996976,0.3771666181114424,0.9804201018152008,1.845707933120302,59,6.106079089450118,19.530887143954445,1.1916230335795792,20.722510177534023
0.99999999,0.509128785569365,0.580699629820363,0.14304522144996976,0.3771666181114424,0.9804201018152008,1.845707933120302,59,6.106079095787868,19.53088717323719,1.1916230335795794,20.722510206816768
1.0,0.5087775110508248,0.5802236490911731,0.14297680284112355,0.3772574777950413,0.9807960843628115,1.8464703677153027,59,6.106510573941587,19.53204422897075,1.190480244143613,20.722524473114362
1.0,0.5087775010508248,0.5802236590911731,0.14297680284112355,0.3772574777950413,0.9807960843628115,1.8464703677153027,59,6.106510580732121,19.53204424848842,1.1904802247929471,20.722524473281368
1.0,0.5087775010508248,0.5802236490911731,0.14297681284112354,0.3772574777950413,0.9807960843628115,1.8464703677153027,59,6.106510578802295,19.532044248535318,1.190480224792947,20.72252447332826
1.0,0.5087775010508248,0.5802236490911731,0.14297680284112355,0.3772574877950413,0.9807960843628115,1.8464703677153027,59,6.1065105823182915,19.53204425518175,1.1904802181480445,20.72252447332979
1.0,0.5087775010508248,0.5802236490911731,0.14297680284112355,0.3772574777950413,0.9807960943628116,1.8464703677153027,59,6.106510581158786,19.532044255201356,1.1904802181480445,20.7225244733494
1.0,0.5087775010508248,0.5802236490911731,0.14297680284112355,0.3772574777950413,0.9807960843628115,1.8464703777153026,59,6.106510583019344,19.532044255248522,1.1904802181480445,20.72252447339657
1.0,0.5087775010508248,0.5802236490911731,0.14297680284112355,0.3772574777950413,0.9807960843628115,1.8464703677153027,59,6.106510581478423,19.532044259163715,1.1904802141257402,20.722524473289454
0.99999999,0.5087775010508248,0.5802236490911731,0.14297680284112355,0.3772574777950413,0.9807960843628115,1.8464703677153027,59,6.106510587817828,19.5320442884494,1.1904802141257405,20.722524502575137
1.0,0.5086021428317995,0.5794789188766006,0.14203048688056977,0.3760133067649292,0.9804685262549218,1.8474557752757785,59,6.107016399592189,19.534632267456043,1.1879166535352903,20.72254892099134
1.0,0.5086021328317994,0.5794789188766006,0.14203049688056976,0.3760133067649292,0.9804685262549218,1.8474557752757785,59,6.1070164043824935,19.53463228681691,1.1879166341700278,20.72254892098694
1.0,0.5086021328317994,0.5794789288766007,0.14203048688056977,0.3760133067649292,0.9804685262549218,1.8474557752757785,59,6.107016406520309,19.534632287289746,1.1879166341700278,20.72254892145977
1.0,0.5086021328317994,0.5794789188766006,0.14203048688056977,0.3760133067649292,0.9804685362549218,1.8474557752757785,59,6.10701640687307,19.534632293843856,1.1879166275385369,20.72254892138239
1.0,0.5086021328317994,0.5794789188766006,0.14203048688056977,0.3760133067649292,0.9804685262549218,1.8474557852757785,59,6.107016408761505,19.534632293952562,1.1879166275385369,20.7225489214911
1.0,0.5086021328317994,0.5794789188766006,0.14203048688056977,0.3760133167649292,0.9804685262549218,1.8474557752757785,59,6.107016408085918,19.53463229396398,1.1879166275385369,20.722548921502526
