Vᵢᵢ,Ʌᵢᵢ,Vᵢⱼ,Ʌᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.21231564622709628,-0.35114941671225086,-0.4089119998755412,0.916482745055814,0.5719369215734941,-0.4179739546608705,1.4087436141239809,39,8.748204530908225,24.64268936510554,4.61400788739253,29.25669725249807
-0.21231564622709628,-0.35114941671225086,-0.4089119998755412,0.916482745055814,0.5719369215734941,-0.4179739646608705,1.4087436241239808,39,8.748204531333421,24.642689367619788,4.61400791167272,29.25669727929251
-0.21231564622709628,-0.35114941671225086,-0.4089119998755412,0.916482745055814,0.5719369215734941,-0.4179739646608705,1.4087436141239809,39,8.748204533622939,24.64268937109142,4.614007896549207,29.256697267640636
-0.21231564622709628,-0.35114941671225086,-0.4089119998755412,0.916482745055814,0.5719369315734941,-0.4179739646608705,1.4087436141239809,39,8.74820453760549,24.642689377755403,4.614007905705882,29.25669728346129
-0.21231564622709628,-0.35114941671225086,-0.4089119898755412,0.916482745055814,0.5719369215734941,-0.4179739646608705,1.4087436141239809,39,8.748204547610854,24.64268939543094,4.614007884289305,29.256697279720246
-0.21231564622709628,-0.35114941671225086,-0.4089119998755412,0.916482755055814,0.5719369215734941,-0.4179739646608705,1.4087436141239809,39,8.748204547610852,24.64268939543094,4.614007908809109,29.256697304240042
-0.21231564622709628,-0.35114940671225087,-0.4089119998755412,0.916482745055814,0.5719369215734941,-0.4179739646608705,1.4087436141239809,39,8.748204554459832,24.642689407685953,4.614007872837156,29.256697280523113
-0.2123156362270963,-0.35114941671225086,-0.4089119998755412,0.916482745055814,0.5719369215734941,-0.4179739646608705,1.4087436141239809,39,8.748204554459832,24.642689407685953,4.614007872837156,29.256697280523113
-0.18902707374688635,-0.32157180319010087,-0.3961663673177159,0.8020452949869703,0.46319114703991326,-0.3394123355664798,1.3023062377313366,39,8.754568240008203,24.655335016885612,4.046202758255971,28.701537775141585
-0.18902707374688635,-0.32157180319010087,-0.3961663673177159,0.8020452949869703,0.46319114703991326,-0.3394123255664798,1.3023062277313366,39,8.754568242862454,24.65533502045225,4.046202739646557,28.701537760098805
-0.18902707374688635,-0.32157180319010087,-0.3961663673177159,0.8020452949869703,0.46319114703991326,-0.3394123355664798,1.3023062277313366,39,8.754568247803551,24.6553350317308,4.046202747070639,28.701537778801438
-0.18902707374688635,-0.32157180319010087,-0.3961663673177159,0.8020452949869703,0.46319115703991326,-0.3394123355664798,1.3023062277313366,39,8.75456824771308,24.655335031767077,4.046202754494724,28.701537786261802
-0.18902707374688635,-0.32157180319010087,-0.3961663573177159,0.8020452949869703,0.46319114703991326,-0.3394123355664798,1.3023062277313366,39,8.754568252034387,24.655335038578183,4.0462027359871815,28.701537774565367
-0.18902707374688635,-0.32157180319010087,-0.3961663673177159,0.8020453049869704,0.46319114703991326,-0.3394123355664798,1.3023062277313366,39,8.754568252034387,24.655335038578183,4.046202758154098,28.70153779673228
-0.18902707374688635,-0.3215717931901009,-0.3961663673177159,0.8020452949869703,0.46319114703991326,-0.3394123355664798,1.3023062277313366,39,8.754568259747806,24.65533505509134,4.0462027238476,28.70153777893894
-0.18902706374688635,-0.32157180319010087,-0.3961663673177159,0.8020452949869703,0.46319114703991326,-0.3394123355664798,1.3023062277313366,39,8.754568259747806,24.65533505509134,4.0462027238476,28.701537778938935
-0.23892571202145707,-0.3809514122954947,-0.3998281340442743,0.9828860032339835,0.6168955565576156,-0.43647888341617147,1.4783646414631175,39,8.81473028535917,24.801911741008194,4.995269713140513,29.797181454148706
-0.23892571202145707,-0.3809514122954947,-0.3998281340442743,0.9828860032339835,0.6168955465576156,-0.43647888341617147,1.4783646414631175,39,8.814730285391859,24.801911743891058,4.995269703396799,29.79718144728786
-0.23892571202145707,-0.3809514122954947,-0.3998281340442743,0.9828860032339835,0.6168955465576156,-0.4364788734161715,1.4783646414631175,39,8.814730292464073,24.80191176029497,4.9952696936530865,29.79718145394806
-0.23892571202145707,-0.3809514122954947,-0.3998281340442743,0.9828860032339835,0.6168955465576156,-0.43647888341617147,1.4783646514631175,39,8.814730291279405,24.80191176102157,4.995269721096292,29.797181482117853
