Vᵢᵢ,Ƹᵢⱼ,γ1,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.0450155350328643,-0.056650750708861164,2.0,0.0001,39,8.851521966040744,24.820550753560102,2.0262435448794167,26.84679429843952
-0.0450155350328643,-0.056650750708861164,2.0,0.00010001,39,8.85152196638134,24.820550754256764,2.0262435448812672,26.846794299138026
-0.0450155350328643,-0.05665074070886116,2.0,0.0001,39,8.851521967429084,24.820550755646153,2.026243542783339,26.84679429842949
-0.0450155350328643,-0.056650750708861164,1.99999999,0.0001,39,8.851521967856701,24.820550757724188,2.026243544877567,26.846794302601758
-0.045015525032864295,-0.056650750708861164,2.0,0.0001,39,8.851521980733295,24.82055079221004,2.0262435062138424,26.846794298423884
-0.04501209759714762,-0.056462748420273344,2.0,0.0001,39,8.851553130299777,24.82060328384801,2.026190912504588,26.84679419635259
-0.04501209759714762,-0.056462748420273344,2.0,0.00010001,39,8.851553130639203,24.820603284542273,2.0261909125064386,26.84679419704871
-0.04501209759714762,-0.05646273842027334,2.0,0.0001,39,8.851553131689435,24.8206032859367,2.026190910415467,26.846794196352164
-0.04501209759714762,-0.056462748420273344,1.99999999,0.0001,39,8.851553132115662,24.82060328801221,2.026190912502739,26.846794200514957
-0.045012087597147615,-0.056462748420273344,2.0,0.0001,39,8.851553144994222,24.82060332250719,2.0261908738391408,26.846794196346323
-0.04501100445602419,-0.05645323972484966,2.0,0.0001,39,8.851556058148432,24.820609496276344,2.026184699512797,26.846794195789137
-0.045010989554863,-0.056453254626010856,2.0,0.0001,39,8.851556077978024,24.820609550779388,2.0261846450093604,26.846794195788746
-0.045010989554863,-0.05645323972484966,2.0,0.0001,39,8.851556080048814,24.8206095538919,2.026184641896851,26.84679419578875
-0.045010989554863,-0.05645323972484966,2.0,0.0001,39,8.851556080048814,24.8206095538919,2.026184641896851,26.84679419578875
-0.045010989554863,-0.05645323972484966,2.0,0.00010001,39,8.85155608038818,24.820609554586046,2.0261846418987006,26.846794196484748
-0.045010989554863,-0.05645323972484966,2.0,0.00010001490116119385,39,8.85155608055451,24.82060955492626,2.0261846418996075,26.846794196825865
-0.045010989554863,-0.05645322972484966,2.0,0.0001,39,8.851556081438499,24.820609555980667,2.0261846398080805,26.84679419578875
-0.045010989554863,-0.05645323972484966,1.99999999,0.0001,39,8.851556081864798,24.820609558056333,2.026184641895001,26.846794199951333
-0.045010989554863,-0.05645323972484966,1.9999999701976776,0.0001,39,8.851556085460869,24.820609566302885,2.0261846418913385,26.846794208194225
-0.045010979554862995,-0.05645323972484966,2.0,0.0001,39,8.851556094745945,24.82060959255712,2.0261846032314446,26.846794195788565
-0.04501096125888887,-0.05645324012115366,2.0,0.0001,39,8.851556121580778,24.82060966321628,2.0261845325720964,26.84679419578838
-0.04501094635772768,-0.05645325502231485,2.0,0.0001,39,8.851556141410551,24.820609717719712,2.026184478068663,26.846794195788377
-0.04501094635772768,-0.05645324012115366,2.0,0.0001,39,8.85155614348134,24.82060972083222,2.026184474956153,26.846794195788377
-0.04501094635772768,-0.05645324012115366,2.0,0.00010001490116119385,39,8.851556143987034,24.82060972186658,2.0261844749589106,26.846794196825492
-0.04501094635772768,-0.05645324012115366,1.9999999701976776,0.0001,39,8.851556148893406,24.820609733243238,2.02618447495064,26.846794208193884
-0.04494186529873084,-0.05773321452315573,2.0,0.0001,39,8.851481454559003,24.82061266625694,2.0261877671893602,26.846800433446305
-0.04494186529873084,-0.05773321452315573,2.0,0.00010001,39,8.851481454906418,24.820612666967502,2.0261877671912103,26.846800434158713
-0.04494186529873084,-0.05773320452315573,2.0,0.0001,39,8.851481455935957,24.820612668322152,2.0261877650532316,26.84680043337538
-0.04494186529873084,-0.05773321452315573,1.99999999,0.0001,39,8.851481456385722,24.820612670442383,2.0261877671875106,26.8468004376299
-0.04494185529873084,-0.05773321452315573,2.0,0.0001,39,8.851481469500122,24.8206127054116,2.0261877285265113,26.846800433938107
-0.04498501683090212,-0.05645347814342876,2.0,0.0001,39,8.851594312960108,24.820710129475827,2.026084268351807,26.846794397827633
-0.04498500192974093,-0.05645349304458996,2.0,0.0001,39,8.85159433289876,24.82071018421236,2.0260842138498165,26.846794398062173
-0.04498500192974093,-0.05645347814342876,2.0,0.0001,39,8.851594334967974,24.820710187322543,2.0260842107372934,26.846794398059835
-0.04498500192974093,-0.05645347814342876,2.0,0.00010001490116119385,39,8.851594335473699,24.820710188356962,2.026084210740051,26.846794399097007
-0.04498500192974093,-0.05645347814342876,1.9999999701976776,0.0001,39,8.85159434038861,24.820710199751833,2.0260842107317805,26.846794410483614
-0.044504048178203436,-0.058455868576367816,2.0,0.0001,39,8.852064278408847,24.822237265326354,2.0246507304285943,26.846887995754948
-0.044504048178203436,-0.058455868576367816,2.0,0.00010001,39,8.85206427876111,24.822237266046734,2.0246507304304444,26.84688799647717
