Vᵢᵢ,Vᵢⱼ,αᵢⱼ,βᵢⱼ,γ1,γ2,γ3,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.2413380976589894,0.43062771766478636,0.914117012295582,1.4211911986010135,1.1640789458604557,1.3965990270305892,59,6.4772340223424285,20.750274862481906,2.453468875411309,23.203743737893213
1.0,0.2413381076589894,0.43062771766478636,0.914117012295582,1.4211911886010136,1.1640789458604557,1.3965990270305892,59,6.477234038066248,20.750274886938016,2.453468870340163,23.20374375727818
1.0,0.2413380976589894,0.43062772766478635,0.914117012295582,1.4211911886010136,1.1640789458604557,1.3965990270305892,59,6.477234036721133,20.75027488949824,2.4534688759362004,23.203743765434435
1.0,0.2413380976589894,0.43062771766478636,0.914117012295582,1.4211911886010136,1.1640789458604557,1.3965990370305892,59,6.477234045772293,20.75027489145775,2.453468875411309,23.20374376686906
1.0,0.2413380976589894,0.43062771766478636,0.914117022295582,1.4211911886010136,1.1640789458604557,1.3965990270305892,59,6.477234043160948,20.750274894062223,2.4534688759362004,23.20374376999842
1.0,0.2413380976589894,0.43062771766478636,0.914117012295582,1.4211911886010136,1.1640789558604556,1.3965990270305892,59,6.477234040086553,20.7502748963374,2.453468875411309,23.203743771748712
1.0,0.2413380976589894,0.43062771766478636,0.914117012295582,1.4211911886010136,1.1640789458604557,1.3965990270305892,59,6.477234040601672,20.750274899990607,2.4534688561012152,23.203743756091818
0.99999999,0.2413380976589894,0.43062771766478636,0.914117012295582,1.4211911886010136,1.1640789458604557,1.3965990270305892,59,6.47723405098106,20.750274922790208,2.4534688561012157,23.203743778891425
1.0,0.28501572363439703,0.378954232229963,0.880176316245599,1.4488188094374796,1.1235069289689446,1.3799912107070076,59,6.445467017060431,20.79088808882717,2.3006723172484507,23.09156040607562
1.0,0.28501572363439703,0.378954232229963,0.880176326245599,1.4488188094374796,1.1235069289689446,1.3799912007070076,59,6.445467015507479,20.790888092379177,2.300672317091727,23.0915604094709
1.0,0.28501573363439703,0.378954232229963,0.880176316245599,1.4488188094374796,1.1235069289689446,1.3799912007070076,59,6.445467014560096,20.790888100298787,2.3006723153354796,23.091560415634266
1.0,0.28501572363439703,0.378954242229963,0.880176316245599,1.4488188094374796,1.1235069289689446,1.3799912007070076,59,6.44546701018738,20.79088810249906,2.300672317091727,23.09156041959078
1.0,0.28501572363439703,0.378954232229963,0.880176316245599,1.4488188094374796,1.1235069389689445,1.3799912007070076,59,6.445467015902368,20.79088810936183,2.3006723172484507,23.09156042661028
1.0,0.28501572363439703,0.378954232229963,0.880176316245599,1.4488188094374796,1.1235069289689446,1.3799912007070076,59,6.445467015868386,20.790888114027556,2.3006722985195514,23.0915604125471
1.0,0.28501572363439703,0.378954232229963,0.880176316245599,1.4488188194374796,1.1235069289689446,1.3799912007070076,59,6.445467004297442,20.79088811465026,2.3006723172484507,23.09156043189871
0.99999999,0.28501572363439703,0.378954232229963,0.880176316245599,1.4488188094374796,1.1235069289689446,1.3799912007070076,59,6.445467022831613,20.790888116625602,2.300672298519552,23.091560415145157
1.0,-1.1230688012713783e-05,0.11819799833091196,0.8611674274250051,1.5902845475918808,0.0001,1.7644365173885905,59,6.652554766885182,20.828638751874244,0.8311777086333652,21.659816460507614
1.0,-1.1230688012713783e-05,0.11819798342975077,0.8611674423261663,1.5902845475918808,0.0001,1.7644365173885905,59,6.652554773149307,20.82863875216872,0.8311777086333652,21.659816460802087
1.0,-1.1230688012713783e-05,0.11819798342975077,0.8611674274250051,1.5902845475918808,0.0001,1.7644365436807434,59,6.652554788202447,20.82863875557116,0.8311777054547378,21.659816461025894
1.0,-1.1230688012713783e-05,0.11819798342975077,0.8611674274250051,1.590284571288967,0.0001,1.7644365173885905,59,6.652554748099043,20.82863875609255,0.8311777036438619,21.65981645973641
1.0,-1.1230688012713783e-05,0.11819798342975077,0.8611674274250051,1.5902845475918808,0.0001,1.7644365173885905,59,6.652554772548346,20.828638773410887,0.8311776871076844,21.659816460518574
1.0,-1.1230688012713783e-05,0.11819798342975077,0.8611674274250051,1.5902845475918808,0.00010001490116119385,1.7644365173885905,59,6.652554772548395,20.82863877341103,0.831177697505935,21.659816470916965
1.0,-1.124558917390763e-05,0.11819798342975077,0.8611674274250051,1.5902845475918808,0.0001,1.7644365173885905,59,6.652554772548796,20.82863877341215,0.8311776871086721,21.65981646052082
0.9999999850988388,-1.1230688012713783e-05,0.11819798342975077,0.8611674274250051,1.5902845475918808,0.0001,1.7644365173885905,59,6.652554780967253,20.828638781835075,0.8311776871076849,21.659816468942758
1.0,1.9263136721524427e-05,0.11803607375771077,0.8610421427187326,1.5903784849958615,0.0001,1.7643251790291339,59,6.652448828742892,20.829061966392324,0.8307507356594075,21.659812702051727
1.0,1.9263136721524427e-05,0.11803605885654958,0.8610421576198938,1.5903784849958615,0.0001,1.7643251790291339,59,6.652448834961149,20.829061966395376,0.8307507356594075,21.65981270205478
1.0,1.9263136721524427e-05,0.11803605885654958,0.8610421427187326,1.5903784849958615,0.0001,1.7643252053196277,59,6.652448849967307,20.829061969570592,0.830750732485035,21.659812702055625
1.0,1.9263136721524427e-05,0.11803605885654958,0.8610421427187326,1.5903785086943476,0.0001,1.7643251790291339,59,6.652448810108866,20.829061971373417,0.8307507306763819,21.659812702049788
1.0,1.9278037882718275e-05,0.11803605885654958,0.8610421427187326,1.5903784849958615,0.0001,1.7643251790291339,59,6.652448834415156,20.829061987912937,0.8307507141417335,21.659812702054673
1.0,1.9263136721524427e-05,0.11803605885654958,0.8610421427187326,1.5903784849958615,0.00010001490116119385,1.7643251790291339,59,6.652448834415519,20.829061987913956,0.8307507245377794,21.659812712451735
1.0,1.9263136721524427e-05,0.11803605885654958,0.8610421427187326,1.5903784849958615,0.0001,1.7643251790291339,59,6.652448834415606,20.829061987914198,0.8307507141400391,21.659812702054236
0.9999999850988388,1.9263136721524427e-05,0.11803605885654958,0.8610421427187326,1.5903784849958615,0.0001,1.7643251790291339,59,6.65244884278607,20.829061996070312,0.8307507141400398,21.659812710210346
1.0,1.952530869138778e-05,0.11803468160422739,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.652447924738975,20.829065637034898,0.8307470652948009,21.659812702329695
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410804792424,1.590379292626733,0.0001,1.7643242217927992,59,6.652447930956838,20.829065637035445,0.8307470652948009,21.659812702330246
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242480832788,59,6.652447945962595,20.829065640208707,0.8307470621204652,21.659812702329177
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.5903793163252313,0.0001,1.7643242217927992,59,6.6524479061062545,20.829065642022545,0.8307470603118315,21.659812702334374
1.0,1.952530869138778e-05,0.1180346767030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.65244792660482,20.82906564411364,0.8307470582168545,21.659812702330495
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410755780813,1.590379292626733,0.0001,1.7643242217927992,59,6.652447930777559,20.82906564411401,0.8307470582168545,21.659812702330864
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242317927992,59,6.652447936326773,20.829065651577714,0.8307470507532898,21.65981270233101
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379302626733,0.0001,1.7643242217927992,59,6.652447920155629,20.82906565157978,0.8307470507532898,21.659812702333067
1.0,1.9540209852581627e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.652447930411321,20.829065658555383,0.8307470437772043,21.659812702332587
1.0,1.953530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.652447930411469,20.8290656585558,0.8307470437766394,21.659812702332434
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.00010001490116119385,1.7643242217927992,59,6.652447930411683,20.8290656585564,0.8307470541732231,21.65981271272962
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.00010001,1.7643242217927992,59,6.65244793041171,20.829065658556473,0.8307470507532898,21.659812709309765
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.65244793041177,20.829065658556647,0.8307470437754869,21.65981270233213
1.0,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.65244793041177,20.829065658556647,0.8307470437754869,21.65981270233213
0.99999999,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.652447936028817,20.829065664028573,0.8307470437754876,21.659812707804058
0.9999999850988388,1.952530869138778e-05,0.1180346667030662,0.8610410655780812,1.590379292626733,0.0001,1.7643242217927992,59,6.652447938781821,20.829065666710452,0.8307470437754877,21.659812710485944
1.0,7.009310031817425e-05,0.11802101421719156,0.861042442755146,1.590383645725414,0.0001,1.7643063790110323,59,6.6524381613594485,20.829092812730064,0.8307199173759916,21.659812730106054
1.0,7.009310031817425e-05,0.11802102421719156,0.8610424327551459,1.590383645725414,0.0001,1.7643063790110323,59,6.652438157187891,20.82909281274003,0.8307199173759916,21.659812730116016
1.0,7.009310031817425e-05,0.11802101421719156,0.8610424327551459,1.590383645725414,0.0001,1.7643063890110322,59,6.652438166908476,20.829092820193026,0.8307199099123425,21.65981273010537
1.0,7.009310031817425e-05,0.11802101421719156,0.8610424327551459,1.5903836557254138,0.0001,1.7643063790110323,59,6.6524381507429915,20.829092820225338,0.8307199099123425,21.65981273013768
1.0,7.010310031817425e-05,0.11802101421719156,0.8610424327551459,1.590383645725414,0.0001,1.7643063790110323,59,6.652438160995474,20.829092827182635,0.8307199029389414,21.659812730121576
1.0,7.009310031817425e-05,0.11802101421719156,0.8610424327551459,1.590383645725414,0.00010001,1.7643063790110323,59,6.652438160995563,20.82909282718289,0.8307199099123425,21.659812737095226
1.0,7.009310031817425e-05,0.11802101421719156,0.8610424327551459,1.590383645725414,0.0001,1.7643063790110323,59,6.652438160995773,20.82909282718348,0.8307199029348052,21.659812730118283
0.99999999,7.009310031817425e-05,0.11802101421719156,0.8610424327551459,1.590383645725414,0.0001,1.7643063790110323,59,6.6524381666110735,20.829092832645305,0.8307199029348057,21.65981273558011
1.0,0.0006126988430902316,0.11835152253574059,0.8605687762278844,1.590221556569794,0.0001,1.7643750536757754,59,6.652502768934406,20.829367257346828,0.8304491162676143,21.65981637361444
1.0,0.0006126988430902316,0.11835153253574059,0.8605687662278844,1.590221556569794,0.0001,1.7643750536757754,59,6.652502764828169,20.82936725755044,0.8304491162676143,21.659816373818057
1.0,0.0006126988430902316,0.11835152253574059,0.8605687662278844,1.590221556569794,0.0001,1.7643750636757753,59,6.6525027744883936,20.829367264817563,0.8304491088042399,21.6598163736218
1.0,0.0006126988430902316,0.11835152253574059,0.8605687662278844,1.5902215665697939,0.0001,1.7643750536757754,59,6.652502758380281,20.82936726509455,0.8304491088042399,21.659816373898792
1.0,0.0006126988430902316,0.11835152253574059,0.8605687662278844,1.590221556569794,0.00010001,1.7643750536757754,59,6.65250276859599,20.829367271904193,0.8304491088042399,21.65981638070843
1.0,0.0006127088430902316,0.11835152253574059,0.8605687662278844,1.590221556569794,0.0001,1.7643750536757754,59,6.652502768597543,20.829367271908545,0.8304491018646892,21.659816373773236
1.0,0.0006126988430902316,0.11835152253574059,0.8605687662278844,1.590221556569794,0.0001,1.7643750536757754,59,6.652502768597845,20.829367271909394,0.8304491018285398,21.65981637373794
