Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.0076714843020013745,-0.4251527349168065,0.5805638489118187,-0.057945907285902876,1.1964894194914226,41,7.6766278306319915,21.87043485196906,2.7226956363318924,24.59313048830095
0.0076714843020013745,-0.4251527349168065,0.5805638489118187,-0.057945897285902874,1.1964894094914227,41,7.676627831379903,21.870434853273775,2.722695624223919,24.59313047749769
0.0076714843020013745,-0.4251527349168065,0.5805638589118187,-0.057945907285902876,1.1964894094914227,41,7.676627831345812,21.870434855013514,2.722695635078585,24.5931304900921
0.0076714843020013745,-0.4251527349168065,0.5805638489118187,-0.057945907285902876,1.1964894094914227,41,7.676627831779194,21.87043485581064,2.722695629651252,24.593130485461895
0.0076714843020013745,-0.4251527249168065,0.5805638489118187,-0.057945907285902876,1.1964894094914227,41,7.676627836850196,21.870434867927298,2.7226956091026615,24.593130477029952
0.0076714943020013745,-0.4251527349168065,0.5805638489118187,-0.057945907285902876,1.1964894094914227,41,7.676627836850196,21.870434867927298,2.7226956091026615,24.593130477029952
0.04248820763685161,-0.39279872520437187,0.5542556419007576,-0.005991521798286777,1.0821707282418764,41,7.745046416135616,22.02502878590971,2.4925589242897255,24.517587710199436
0.04248820763685161,-0.39279872520437187,0.5542556519007577,-0.005991521798286777,1.0821707182418765,41,7.745046416705467,22.0250287880425,2.492558926258022,24.51758771430053
0.04248820763685161,-0.39279872520437187,0.5542556419007576,-0.005991521798286777,1.0821707182418765,41,7.7450464183323335,22.025028791191666,2.4925589214959207,24.51758771268759
0.04248820763685161,-0.39279872520437187,0.5542556419007576,-0.005991511798286777,1.0821707182418765,41,7.7450464199439875,22.025028792896613,2.4925589167338202,24.517587709630437
0.042488217636851615,-0.39279872520437187,0.5542556419007576,-0.005991521798286777,1.0821707182418765,41,7.745046425575661,22.025028807463677,2.492558901518281,24.517587708981964
0.04248820763685161,-0.3927987152043719,0.5542556419007576,-0.005991521798286777,1.0821707182418765,41,7.745046425575661,22.025028807463677,2.492558901518281,24.517587708981964
0.05510079458156672,-0.3842493395627066,0.5512638369585916,0.0069469547056365405,1.1049295588383072,41,7.759623193555197,22.0542143639379,2.4567435597608243,24.51095792369873
