Vᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.4530192860639699,1.1952025212513282,59,8.049665569144157,26.0081663790536,0.7178249686539137,26.725991347707513
0.4530192760639699,1.1952025312513281,59,8.049665550236499,26.008166381177425,0.717824953442725,26.72599133462015
0.4530192760639699,1.1952025212513282,59,8.049665566233072,26.008166398552,0.7178249419257761,26.72599134047778
0.43558283258269853,1.2039418676661768,59,8.03212707461623,26.032052408238012,0.68240783381241,26.714460242050425
0.43558282258269854,1.2039418776661768,59,8.032127057552868,26.03205241816565,0.6824078201455935,26.714460238311247
0.43558282258269854,1.2039418676661768,59,8.032127073389502,26.032052431665413,0.6824078081130232,26.71446023977844
0.4278848022999351,1.2068465772992,59,8.026893650777367,26.047051534045522,0.6663191862099632,26.713370720255483
0.4278847873987739,1.2068465952826155,59,8.026893621689235,26.047051549735034,0.666319170538547,26.713370720273584
0.4278847873987739,1.2068465772992,59,8.026893650154687,26.047051571661985,0.6663191485916793,26.713370720253664
0.42788607677542123,1.2068297109198725,59,8.02692040255933,26.047068888810212,0.6663018208515062,26.71337070966172
0.42788606677542124,1.2068297209198724,59,8.026920386311662,26.04706890185289,0.6663018078091811,26.71337070966207
0.42788606677542124,1.2068297109198725,59,8.026920402141835,26.04706891405415,0.6663017956062278,26.71337070966038
0.42788175880215484,1.2068267900695284,59,8.02692484622927,26.047083353341442,0.6662873557879662,26.713370709129407
0.42788174390099365,1.206826808052649,59,8.026924817139754,26.047083369015066,0.6662873401143583,26.713370709129425
0.42788174390099365,1.2068267900695284,59,8.026924845608049,26.04708339095948,0.66628731816995,26.713370709129425
0.42788170285840676,1.206826426352558,59,8.026925419682222,26.047083938411113,0.6662867707224013,26.713370709133518
0.42788169795724557,1.206826426352558,59,8.026925419477903,26.047083950784128,0.6662867583494096,26.71337070913353
0.42788168795724557,1.2068264443356733,59,8.026925390592677,26.047083954084446,0.6662867550487531,26.7133707091332
0.42788168795724557,1.206826436352558,59,8.026925403230427,26.047083963826214,0.6662867453071494,26.713370709133358
0.42788168795724557,1.206826426352558,59,8.026925419061026,26.047083976029185,0.6662867331043898,26.713370709133564
0.42788168795724557,1.206826426352558,59,8.026925419061026,26.047083976029185,0.6662867331043898,26.713370709133564
0.42760803451758056,1.2068802157671847,59,8.02682926793374,26.04771013950977,0.6656617618366026,26.713371901346378
0.42760802451758056,1.2068802257671847,59,8.02682925171307,26.04771015264036,0.6656617488136619,26.71337190145403
0.42760802451758056,1.2068802157671847,59,8.026829267547487,26.047710164820774,0.665661736607729,26.713371901428502
0.5182008160796111,1.3039332097978387,59,8.002189811458365,26.087190910949293,1.0646770713205962,27.15186798226988
0.5182008260796112,1.3039332097978387,59,8.00218982762459,26.087190915000523,1.0646771018944452,27.151868016894966
0.5182008160796111,1.3039332197978386,59,8.002189807685951,26.087190955285614,1.0646770892526558,27.151868044538272
0.39627097846077985,1.1005395105439852,59,8.261410015092315,26.535979994111326,0.4930597005745296,27.02903969468585
0.39627098846077985,1.1005395005439853,59,8.26141003608417,26.535980022450964,0.4930597180226867,27.029039740473646
0.39627097846077985,1.1005395005439853,59,8.261410041890645,26.535980054877278,0.4930596946426987,27.02903974951997
0.4645809084177017,1.4607180983726784,59,7.9239186093562495,27.49162673706247,1.2628849305713439,28.75451166763382
0.13570186495780945,1.4607180983726784,59,8.416080977845336,30.03044057289988,0.6804946788474355,30.710935251747323
0.3932144343852997,0.6923215086223535,59,10.223146478406527,31.426889744646253,0.7353867541228581,32.1622764987691
0.14959777189253032,0.7330355515382961,59,10.300536454238745,31.59276198357189,0.27626605478813027,31.869028038360025
0.1495977818925303,0.7330355415382961,59,10.300536495687366,31.59276208118628,0.2762660793653019,31.86902816055158
0.14959777189253032,0.7330355415382961,59,10.300536513565312,31.592762120093933,0.2762660705390331,31.86902819063296
0.14959777189253032,0.7330355415382961,59,10.300536513565312,31.592762120093933,0.2762660705390331,31.86902819063296
0.17213278822600842,0.6923215086223535,59,10.51048499930391,32.076612230127566,0.36667246497470884,32.44328469510228
-0.1922272853553295,1.266593695852027,59,10.496102351952842,33.33809664774097,0.3186694073142109,33.65676605505518
0.3932144343852997,0.3746846835811166,59,12.457499597889129,36.26642349396254,1.6096286672531488,37.87605216121569
-0.4304208475321134,0.04459180995062396,59,14.572062352175282,40.53976567874285,3.2392974010308797,43.77906307977373
-0.6283928155899048,1.123595904456017,59,13.700470592984574,40.65137983932034,1.2099527609357619,41.861332600256105
0.4645809084177017,1.9608722363778255,59,9.215258566204911,45.07982608123546,3.3603770815684246,48.44020316280388
1.0,1.99999999,59,12.601962109022598,70.36865958854364,5.899999941,76.26865952954363
0.99999999,2.0,59,12.601962081609122,70.36866010880348,5.899999941,76.26866004980349
1.0,2.0,59,12.601962121969711,70.36866076118659,5.8999999999999995,76.2686607611866
